Date:	9/24/2020
Time:	2:15 PM
Summary Notes:	




Data Timestamp        	q	V_ref	Alpha	NF/SF	AF/AF2	PM/YM	P	Orientation	Notes 
20200924 14:14:26.678  	20.805	90.21	2.1	0.41	0.95	0.37	-0.017	Normal	
20200924 14:14:26.713  	20.815	90.23	2.1	0.41	0.95	0.37	-0.017	Normal	
20200924 14:14:26.748  	20.860	90.33	2.1	0.41	0.95	0.37	-0.017	Normal	
20200924 14:14:26.780  	20.862	90.33	2.1	0.41	0.95	0.37	-0.017	Normal	
20200924 14:14:26.814  	20.902	90.42	2.1	0.41	0.95	0.37	-0.017	Normal	
20200924 14:14:26.847  	20.894	90.40	2.1	0.41	0.95	0.38	-0.017	Normal	
20200924 14:14:26.880  	20.947	90.52	2.1	0.41	0.96	0.38	-0.017	Normal	
20200924 14:14:26.913  	20.964	90.55	2.1	0.42	0.96	0.38	-0.017	Normal	
20200924 14:14:26.948  	21.000	90.63	2.1	0.42	0.96	0.38	-0.017	Normal	
20200924 14:14:26.981  	20.998	90.63	2.1	0.42	0.96	0.38	-0.017	Normal	
20200924 14:14:29.814  	20.573	89.71	4.1	0.60	0.72	0.54	-0.017	Normal	
20200924 14:14:29.847  	20.545	89.65	4.2	0.59	0.68	0.53	-0.016	Normal	
20200924 14:14:29.882  	20.526	89.60	4.2	0.58	0.67	0.52	-0.016	Normal	
20200924 14:14:29.914  	20.543	89.64	4.2	0.58	0.67	0.52	-0.016	Normal	
20200924 14:14:29.948  	20.600	89.76	4.1	0.58	0.67	0.52	-0.016	Normal	
20200924 14:14:29.981  	20.586	89.73	4.1	0.58	0.67	0.52	-0.016	Normal	
20200924 14:14:30.015  	20.623	89.81	4.1	0.58	0.67	0.52	-0.016	Normal	
20200924 14:14:30.049  	20.627	89.82	4.1	0.58	0.67	0.52	-0.016	Normal	
20200924 14:14:30.083  	20.654	89.88	4.1	0.58	0.67	0.52	-0.016	Normal	
20200924 14:14:30.116  	20.670	89.92	4.1	0.58	0.67	0.52	-0.016	Normal	
20200924 14:14:33.031  	20.337	89.19	6.1	0.79	0.65	0.75	-0.017	Normal	
20200924 14:14:33.065  	20.366	89.25	6.1	0.79	0.68	0.75	-0.017	Normal	
20200924 14:14:33.100  	20.385	89.29	6.1	0.81	0.70	0.76	-0.017	Normal	
20200924 14:14:33.132  	20.405	89.34	6.1	0.81	0.71	0.76	-0.016	Normal	
20200924 14:14:33.167  	20.418	89.37	6.1	0.81	0.71	0.78	-0.016	Normal	
20200924 14:14:33.200  	20.464	89.47	6.1	0.81	0.71	0.78	-0.016	Normal	
20200924 14:14:33.233  	20.477	89.50	6.1	0.81	0.71	0.78	-0.016	Normal	
20200924 14:14:33.265  	20.503	89.55	6.1	0.81	0.71	0.78	-0.016	Normal	
20200924 14:14:33.299  	20.551	89.66	6.1	0.81	0.71	0.78	-0.015	Normal	
20200924 14:14:33.333  	20.577	89.71	6.1	0.81	0.71	0.78	-0.015	Normal	
20200924 14:14:37.081  	20.742	90.07	8.0	1.06	0.72	1.04	-0.016	Normal	
20200924 14:14:37.116  	20.704	89.99	8.0	1.06	0.72	1.04	-0.016	Normal	
20200924 14:14:37.151  	20.735	90.06	8.0	1.06	0.67	1.04	-0.016	Normal	
20200924 14:14:37.184  	20.711	90.01	8.0	1.06	0.66	1.04	-0.016	Normal	
20200924 14:14:37.217  	20.697	89.98	8.0	1.06	0.65	1.04	-0.016	Normal	
20200924 14:14:37.251  	20.670	89.92	8.0	1.06	0.65	1.04	-0.016	Normal	
20200924 14:14:37.285  	20.709	90.00	8.0	1.06	0.65	1.04	-0.016	Normal	
20200924 14:14:37.318  	20.685	89.95	8.0	1.06	0.65	1.03	-0.016	Normal	
20200924 14:14:37.352  	20.697	89.98	8.0	1.06	0.65	1.03	-0.016	Normal	
20200924 14:14:37.385  	20.702	89.99	8.0	1.05	0.64	1.03	-0.016	Normal	
20200924 14:14:41.278  	20.626	89.82	10.1	1.16	0.49	1.13	-0.015	Normal	
20200924 14:14:41.312  	20.608	89.78	10.1	1.16	0.50	1.14	-0.015	Normal	
20200924 14:14:41.346  	20.645	89.86	10.1	1.16	0.50	1.15	-0.015	Normal	
20200924 14:14:41.380  	20.647	89.87	10.2	1.16	0.50	1.15	-0.015	Normal	
20200924 14:14:41.414  	20.651	89.88	10.1	1.17	0.49	1.15	-0.015	Normal	
20200924 14:14:41.447  	20.636	89.84	10.1	1.17	0.49	1.15	-0.015	Normal	
20200924 14:14:41.480  	20.635	89.84	10.1	1.17	0.49	1.15	-0.015	Normal	
20200924 14:14:41.514  	20.614	89.79	10.2	1.17	0.49	1.15	-0.015	Normal	
20200924 14:14:41.547  	20.612	89.79	10.2	1.17	0.49	1.15	-0.015	Normal	
20200924 14:14:41.580  	20.620	89.81	10.2	1.17	0.49	1.15	-0.015	Normal	
20200924 14:14:46.829  	20.332	89.18	11.9	1.22	0.29	1.17	-0.015	Normal	
20200924 14:14:46.863  	20.354	89.23	11.9	1.22	0.29	1.17	-0.015	Normal	
20200924 14:14:46.899  	20.342	89.20	11.9	1.22	0.29	1.17	-0.015	Normal	
20200924 14:14:46.931  	20.343	89.20	11.9	1.22	0.29	1.17	-0.015	Normal	
20200924 14:14:46.964  	20.360	89.24	11.9	1.22	0.29	1.17	-0.015	Normal	
20200924 14:14:46.998  	20.370	89.26	11.9	1.22	0.29	1.17	-0.016	Normal	
20200924 14:14:47.031  	20.378	89.28	11.9	1.22	0.31	1.17	-0.016	Normal	
20200924 14:14:47.065  	20.409	89.35	11.9	1.22	0.34	1.17	-0.016	Normal	
20200924 14:14:47.097  	20.416	89.36	11.9	1.23	0.38	1.18	-0.016	Normal	
20200924 14:14:47.129  	20.444	89.42	11.9	1.24	0.38	1.20	-0.016	Normal	
20200924 14:14:52.655  	20.339	89.19	14.1	1.36	0.47	1.33	-0.017	Normal	
20200924 14:14:52.688  	20.401	89.33	14.1	1.37	0.47	1.33	-0.017	Normal	
20200924 14:14:52.724  	20.436	89.41	14.0	1.37	0.47	1.33	-0.017	Normal	
20200924 14:14:52.757  	20.492	89.53	14.1	1.37	0.47	1.34	-0.017	Normal	
20200924 14:14:52.789  	20.500	89.55	14.1	1.37	0.47	1.34	-0.017	Normal	
20200924 14:14:52.821  	20.511	89.57	14.1	1.37	0.50	1.34	-0.017	Normal	
20200924 14:14:52.853  	20.527	89.61	14.1	1.37	0.50	1.34	-0.018	Normal	
20200924 14:14:52.885  	20.583	89.73	14.1	1.37	0.50	1.33	-0.018	Normal	
20200924 14:14:52.917  	20.571	89.70	14.1	1.37	0.50	1.33	-0.018	Normal	
20200924 14:14:52.949  	20.612	89.79	14.1	1.36	0.50	1.31	-0.018	Normal	
20200924 14:14:57.512  	18.639	85.38	16.2	1.13	-0.47	1.10	-0.017	Normal	
20200924 14:14:57.546  	18.632	85.37	16.2	1.14	-0.46	1.11	-0.017	Normal	
20200924 14:14:57.581  	18.672	85.46	16.2	1.14	-0.45	1.12	-0.016	Normal	
20200924 14:14:57.613  	18.728	85.59	16.2	1.14	-0.43	1.12	-0.016	Normal	
20200924 14:14:57.647  	18.764	85.67	16.2	1.15	-0.37	1.13	-0.016	Normal	
20200924 14:14:57.681  	18.805	85.76	16.2	1.15	-0.37	1.13	-0.016	Normal	
20200924 14:14:57.713  	18.839	85.84	16.2	1.16	-0.35	1.15	-0.016	Normal	
20200924 14:14:57.748  	18.870	85.91	16.2	1.16	-0.37	1.15	-0.016	Normal	
20200924 14:14:57.782  	18.916	86.02	16.2	1.17	-0.37	1.15	-0.016	Normal	
20200924 14:14:57.815  	18.947	86.09	16.2	1.17	-0.35	1.16	-0.016	Normal	
20200924 14:15:02.730  	19.153	86.55	18.0	1.81	-0.04	1.86	-0.016	Normal	
20200924 14:15:02.764  	19.033	86.28	18.0	1.81	-0.03	1.87	-0.016	Normal	
20200924 14:15:02.799  	18.893	85.96	18.0	1.81	-0.04	1.87	-0.016	Normal	
20200924 14:15:02.831  	18.796	85.74	18.0	1.81	-0.04	1.87	-0.016	Normal	
20200924 14:15:02.865  	18.718	85.57	18.0	1.81	-0.09	1.87	-0.016	Normal	
20200924 14:15:02.899  	18.626	85.36	18.0	1.81	-0.10	1.87	-0.017	Normal	
20200924 14:15:02.931  	18.646	85.40	18.0	1.81	-0.10	1.87	-0.016	Normal	
20200924 14:15:02.965  	18.631	85.37	18.0	1.81	-0.09	1.87	-0.017	Normal	
20200924 14:15:02.997  	18.582	85.25	18.0	1.81	-0.09	1.87	-0.017	Normal	
20200924 14:15:03.031  	18.599	85.29	18.0	1.81	-0.09	1.87	-0.017	Normal	
