Date:	9/24/2020
Time:	2:35 PM
Summary Notes:	




Data Timestamp        	q	V_ref	Alpha	NF/SF	AF/AF2	PM/YM	P	Orientation	Notes 
20200924 14:35:19.454  	0.998	19.75	14.0	0.03	0.03	0.04	-0.070	Normal	
20200924 14:35:19.554  	1.021	19.99	14.0	0.03	0.03	0.04	-0.070	Normal	
20200924 14:35:19.654  	1.046	20.22	14.0	0.03	0.02	0.05	-0.070	Normal	
20200924 14:35:19.754  	1.071	20.47	14.0	0.03	0.02	0.05	-0.070	Normal	
20200924 14:35:19.854  	1.097	20.71	14.0	0.03	0.02	0.05	-0.071	Normal	
20200924 14:35:19.955  	1.124	20.97	14.0	0.03	0.01	0.05	-0.071	Normal	
20200924 14:35:20.054  	1.155	21.25	14.0	0.03	0.01	0.05	-0.071	Normal	
20200924 14:35:20.152  	1.194	21.61	14.0	0.03	0.01	0.05	-0.071	Normal	
20200924 14:35:20.254  	1.229	21.93	14.0	0.03	0.01	0.05	-0.072	Normal	
20200924 14:35:20.355  	1.268	22.27	14.0	0.03	0.00	0.05	-0.072	Normal	
20200924 14:35:20.455  	1.310	22.63	14.0	0.04	0.00	0.05	-0.072	Normal	
20200924 14:35:20.588  	1.368	23.13	14.0	0.04	-0.00	0.05	-0.072	Normal	
20200924 14:35:20.690  	1.411	23.49	14.0	0.04	-0.01	0.05	-0.072	Normal	
20200924 14:35:20.791  	1.454	23.85	14.0	0.04	-0.01	0.05	-0.072	Normal	
20200924 14:35:20.923  	1.517	24.36	14.0	0.04	-0.01	0.05	-0.071	Normal	
20200924 14:35:21.054  	1.573	24.80	14.0	0.03	-0.02	0.05	-0.072	Normal	
20200924 14:35:21.155  	1.609	25.08	14.0	0.03	-0.02	0.05	-0.072	Normal	
20200924 14:35:21.288  	1.661	25.49	14.0	0.03	-0.03	0.05	-0.072	Normal	
20200924 14:35:21.388  	1.694	25.74	14.0	0.03	-0.03	0.05	-0.072	Normal	
20200924 14:35:21.488  	1.731	26.02	14.0	0.03	-0.03	0.05	-0.072	Normal	
20200924 14:35:21.588  	1.765	26.28	14.0	0.03	-0.03	0.05	-0.072	Normal	
20200924 14:35:21.688  	1.801	26.54	14.0	0.03	-0.04	0.05	-0.072	Normal	
20200924 14:35:21.788  	1.836	26.80	14.0	0.03	-0.04	0.05	-0.072	Normal	
20200924 14:35:21.890  	1.888	27.17	14.0	0.03	-0.04	0.05	-0.072	Normal	
20200924 14:35:22.022  	1.958	27.67	14.0	0.03	-0.05	0.05	-0.072	Normal	
20200924 14:35:22.122  	2.008	28.02	14.0	0.03	-0.05	0.05	-0.071	Normal	
20200924 14:35:22.222  	2.052	28.33	14.0	0.03	-0.06	0.05	-0.071	Normal	
20200924 14:35:22.323  	2.110	28.73	14.0	0.03	-0.06	0.05	-0.071	Normal	
20200924 14:35:22.455  	2.184	29.23	14.0	0.03	-0.07	0.04	-0.071	Normal	
20200924 14:35:22.555  	2.231	29.54	14.0	0.03	-0.07	0.04	-0.071	Normal	
20200924 14:35:22.655  	2.271	29.81	14.0	0.03	-0.07	0.04	-0.071	Normal	
20200924 14:35:22.756  	2.330	30.19	14.0	0.03	-0.08	0.04	-0.071	Normal	
20200924 14:35:22.889  	2.407	30.68	14.0	0.03	-0.08	0.04	-0.071	Normal	
20200924 14:35:23.021  	2.468	31.07	14.0	0.03	-0.09	0.04	-0.071	Normal	
20200924 14:35:23.122  	2.528	31.45	14.0	0.03	-0.09	0.04	-0.071	Normal	
20200924 14:35:23.221  	2.587	31.81	14.0	0.03	-0.10	0.04	-0.071	Normal	
20200924 14:35:23.324  	2.646	32.17	14.0	0.03	-0.10	0.04	-0.071	Normal	
20200924 14:35:23.456  	2.712	32.57	14.0	0.03	-0.10	0.04	-0.071	Normal	
20200924 14:35:23.588  	2.774	32.94	14.0	0.03	-0.11	0.04	-0.071	Normal	
20200924 14:35:23.721  	2.846	33.37	14.0	0.03	-0.11	0.04	-0.071	Normal	
20200924 14:35:23.821  	2.886	33.60	14.0	0.03	-0.12	0.04	-0.071	Normal	
20200924 14:35:23.923  	2.939	33.91	14.0	0.03	-0.12	0.04	-0.070	Normal	
20200924 14:35:24.024  	3.001	34.26	14.0	0.03	-0.12	0.05	-0.070	Normal	
20200924 14:35:24.123  	3.059	34.59	14.0	0.03	-0.13	0.05	-0.070	Normal	
20200924 14:35:24.224  	3.127	34.98	14.0	0.03	-0.13	0.05	-0.071	Normal	
20200924 14:35:24.324  	3.190	35.32	14.0	0.04	-0.14	0.05	-0.070	Normal	
20200924 14:35:24.426  	3.262	35.72	14.0	0.04	-0.15	0.04	-0.070	Normal	
20200924 14:35:24.556  	3.355	36.22	14.0	0.04	-0.15	0.05	-0.070	Normal	
20200924 14:35:24.656  	3.416	36.56	14.0	0.04	-0.16	0.05	-0.070	Normal	
20200924 14:35:24.754  	3.470	36.84	14.0	0.04	-0.16	0.05	-0.070	Normal	
20200924 14:35:24.855  	3.544	37.23	14.0	0.04	-0.16	0.05	-0.070	Normal	
20200924 14:35:24.956  	3.609	37.57	14.0	0.04	-0.16	0.05	-0.070	Normal	
20200924 14:35:25.058  	3.678	37.93	14.0	0.04	-0.17	0.05	-0.070	Normal	
20200924 14:35:25.190  	3.775	38.43	14.0	0.04	-0.18	0.05	-0.070	Normal	
20200924 14:35:25.292  	3.844	38.77	14.0	0.04	-0.19	0.05	-0.070	Normal	
20200924 14:35:25.392  	3.914	39.13	14.0	0.04	-0.19	0.05	-0.070	Normal	
20200924 14:35:25.492  	3.975	39.43	14.0	0.04	-0.20	0.05	-0.070	Normal	
20200924 14:35:25.625  	4.054	39.82	14.0	0.04	-0.20	0.05	-0.070	Normal	
20200924 14:35:25.725  	4.119	40.14	14.0	0.04	-0.21	0.05	-0.070	Normal	
20200924 14:35:25.858  	4.202	40.54	14.0	0.05	-0.21	0.05	-0.069	Normal	
20200924 14:35:25.990  	4.304	41.03	14.0	0.05	-0.21	0.05	-0.069	Normal	
20200924 14:35:26.124  	4.416	41.56	14.0	0.05	-0.23	0.05	-0.069	Normal	
20200924 14:35:26.226  	4.508	41.99	14.0	0.05	-0.24	0.06	-0.069	Normal	
20200924 14:35:26.358  	4.612	42.47	14.0	0.05	-0.25	0.05	-0.069	Normal	
20200924 14:35:26.488  	4.695	42.85	14.0	0.05	-0.25	0.05	-0.069	Normal	
20200924 14:35:26.590  	4.752	43.11	14.0	0.05	-0.25	0.06	-0.069	Normal	
20200924 14:35:26.721  	4.847	43.54	14.0	0.05	-0.25	0.06	-0.070	Normal	
20200924 14:35:26.821  	4.924	43.89	14.0	0.05	-0.26	0.06	-0.070	Normal	
20200924 14:35:26.922  	4.993	44.19	14.0	0.06	-0.27	0.06	-0.070	Normal	
20200924 14:35:27.053  	5.115	44.73	14.0	0.06	-0.27	0.06	-0.071	Normal	
20200924 14:35:27.154  	5.198	45.09	14.0	0.06	-0.28	0.06	-0.071	Normal	
20200924 14:35:27.287  	5.310	45.58	14.0	0.06	-0.29	0.07	-0.071	Normal	
20200924 14:35:27.387  	5.377	45.86	14.0	0.06	-0.30	0.07	-0.071	Normal	
20200924 14:35:27.488  	5.454	46.19	14.0	0.06	-0.30	0.07	-0.072	Normal	
20200924 14:35:27.621  	5.595	46.78	14.0	0.06	-0.31	0.07	-0.071	Normal	
20200924 14:35:27.751  	5.685	47.16	14.0	0.07	-0.32	0.08	-0.072	Normal	
20200924 14:35:27.851  	5.769	47.50	14.0	0.07	-0.32	0.08	-0.072	Normal	
20200924 14:35:27.982  	5.871	47.92	14.0	0.07	-0.33	0.08	-0.072	Normal	
20200924 14:35:28.082  	5.980	48.36	14.0	0.07	-0.35	0.08	-0.072	Normal	
20200924 14:35:28.215  	6.079	48.76	14.0	0.08	-0.35	0.09	-0.072	Normal	
20200924 14:35:28.315  	6.152	49.06	14.0	0.09	-0.36	0.10	-0.073	Normal	
20200924 14:35:28.415  	6.247	49.43	14.0	0.09	-0.36	0.10	-0.073	Normal	
20200924 14:35:28.548  	6.371	49.92	14.0	0.09	-0.37	0.10	-0.073	Normal	
20200924 14:35:28.648  	6.490	50.38	14.0	0.09	-0.37	0.10	-0.073	Normal	
20200924 14:35:28.750  	6.581	50.74	14.0	0.10	-0.38	0.11	-0.073	Normal	
20200924 14:35:28.850  	6.678	51.11	14.0	0.10	-0.39	0.12	-0.073	Normal	
20200924 14:35:28.951  	6.767	51.45	14.0	0.10	-0.40	0.12	-0.073	Normal	
20200924 14:35:29.053  	6.879	51.87	14.0	0.11	-0.40	0.12	-0.073	Normal	
20200924 14:35:29.154  	6.967	52.20	14.0	0.12	-0.41	0.13	-0.073	Normal	
20200924 14:35:29.256  	7.093	52.67	14.0	0.12	-0.41	0.13	-0.072	Normal	
20200924 14:35:29.388  	7.217	53.13	14.0	0.13	-0.42	0.13	-0.072	Normal	
20200924 14:35:29.489  	7.313	53.48	14.0	0.13	-0.43	0.14	-0.071	Normal	
20200924 14:35:29.620  	7.438	53.94	14.0	0.13	-0.44	0.14	-0.071	Normal	
20200924 14:35:29.721  	7.525	54.25	14.0	0.14	-0.44	0.15	-0.071	Normal	
20200924 14:35:29.821  	7.629	54.63	14.0	0.14	-0.44	0.15	-0.071	Normal	
20200924 14:35:29.953  	7.740	55.02	14.0	0.15	-0.45	0.16	-0.071	Normal	
20200924 14:35:30.055  	7.839	55.37	14.0	0.16	-0.47	0.17	-0.071	Normal	
20200924 14:35:30.155  	7.955	55.78	14.0	0.16	-0.47	0.17	-0.071	Normal	
20200924 14:35:30.255  	8.073	56.19	14.0	0.17	-0.48	0.18	-0.071	Normal	
20200924 14:35:30.388  	8.231	56.74	14.0	0.17	-0.49	0.18	-0.071	Normal	
20200924 14:35:30.520  	8.381	57.26	14.0	0.18	-0.51	0.19	-0.070	Normal	
20200924 14:35:30.620  	8.491	57.63	14.1	0.19	-0.51	0.21	-0.070	Normal	
20200924 14:35:30.720  	8.592	57.97	14.1	0.20	-0.51	0.21	-0.070	Normal	
20200924 14:35:30.821  	8.693	58.31	14.0	0.20	-0.53	0.22	-0.070	Normal	
20200924 14:35:30.921  	8.795	58.65	14.0	0.21	-0.53	0.22	-0.071	Normal	
20200924 14:35:31.021  	8.895	58.99	14.1	0.21	-0.53	0.23	-0.070	Normal	
20200924 14:35:31.154  	9.028	59.42	14.1	0.22	-0.55	0.24	-0.071	Normal	
20200924 14:35:31.254  	9.146	59.81	14.0	0.23	-0.56	0.25	-0.071	Normal	
20200924 14:35:31.354  	9.242	60.12	14.1	0.24	-0.56	0.25	-0.071	Normal	
20200924 14:35:31.454  	9.312	60.35	14.0	0.24	-0.56	0.26	-0.071	Normal	
20200924 14:35:31.555  	9.393	60.62	14.0	0.24	-0.57	0.26	-0.071	Normal	
20200924 14:35:31.655  	9.446	60.79	14.0	0.24	-0.58	0.26	-0.071	Normal	
20200924 14:35:31.788  	9.488	60.92	14.0	0.24	-0.57	0.26	-0.070	Normal	
20200924 14:35:31.888  	9.523	61.03	14.1	0.24	-0.57	0.26	-0.070	Normal	
20200924 14:35:32.020  	9.562	61.16	14.1	0.24	-0.57	0.26	-0.070	Normal	
20200924 14:35:32.121  	9.583	61.22	14.0	0.25	-0.57	0.27	-0.070	Normal	
20200924 14:35:32.222  	9.584	61.23	14.1	0.25	-0.58	0.27	-0.070	Normal	
20200924 14:35:32.322  	9.597	61.27	14.0	0.25	-0.58	0.27	-0.070	Normal	
20200924 14:35:32.454  	9.567	61.17	14.0	0.24	-0.59	0.26	-0.070	Normal	
20200924 14:35:32.554  	9.513	61.00	14.1	0.24	-0.59	0.26	-0.070	Normal	
20200924 14:35:32.654  	9.467	60.85	14.0	0.23	-0.59	0.25	-0.070	Normal	
20200924 14:35:32.787  	9.422	60.71	14.1	0.23	-0.58	0.24	-0.070	Normal	
20200924 14:35:32.887  	9.373	60.55	14.1	0.22	-0.58	0.24	-0.070	Normal	
20200924 14:35:32.988  	9.333	60.42	14.1	0.22	-0.58	0.24	-0.070	Normal	
20200924 14:35:33.088  	9.334	60.42	14.0	0.22	-0.57	0.24	-0.071	Normal	
20200924 14:35:33.188  	9.359	60.50	14.1	0.22	-0.56	0.24	-0.070	Normal	
20200924 14:35:33.290  	9.363	60.52	14.1	0.23	-0.56	0.24	-0.070	Normal	
20200924 14:35:33.422  	9.401	60.64	14.0	0.23	-0.57	0.24	-0.070	Normal	
20200924 14:35:33.522  	9.460	60.83	14.1	0.23	-0.57	0.24	-0.070	Normal	
20200924 14:35:33.653  	9.504	60.97	14.1	0.23	-0.57	0.25	-0.070	Normal	
