Date:	9/24/2020
Time:	2:11 PM
Summary Notes:	




Data Timestamp        	q	V_ref	Alpha	NF/SF	AF/AF2	PM/YM	P	Orientation	Notes 
20200924 14:10:22.870  	6.280	49.56	8.0	0.18	-0.04	0.17	-0.001	Normal	
20200924 14:10:22.902  	6.282	49.57	8.0	0.18	-0.04	0.17	-0.001	Normal	
20200924 14:10:22.933  	6.280	49.56	8.0	0.18	-0.04	0.17	-0.001	Normal	
20200924 14:10:22.966  	6.288	49.59	8.0	0.18	-0.04	0.17	-0.001	Normal	
20200924 14:10:22.999  	6.306	49.66	8.0	0.18	-0.04	0.17	-0.001	Normal	
20200924 14:10:23.032  	6.293	49.61	8.0	0.18	-0.04	0.17	-0.001	Normal	
20200924 14:10:23.065  	6.295	49.62	8.0	0.18	-0.04	0.17	-0.001	Normal	
20200924 14:10:29.961  	6.186	49.19	10.1	0.18	-0.14	0.18	-0.003	Normal	
20200924 14:10:29.995  	6.186	49.19	10.1	0.19	-0.14	0.18	-0.003	Normal	
20200924 14:10:30.028  	6.192	49.21	10.1	0.19	-0.14	0.18	-0.003	Normal	
20200924 14:10:30.060  	6.195	49.22	10.1	0.19	-0.14	0.18	-0.003	Normal	
20200924 14:10:30.093  	6.194	49.22	10.1	0.18	-0.14	0.18	-0.004	Normal	
20200924 14:10:30.126  	6.191	49.21	10.1	0.19	-0.14	0.19	-0.004	Normal	
20200924 14:10:30.158  	6.197	49.23	10.1	0.18	-0.14	0.18	-0.004	Normal	
20200924 14:10:30.191  	6.202	49.26	10.1	0.18	-0.14	0.18	-0.004	Normal	
20200924 14:10:30.223  	6.205	49.27	10.1	0.18	-0.14	0.18	-0.003	Normal	
20200924 14:10:30.255  	6.215	49.30	10.1	0.18	-0.14	0.18	-0.003	Normal	
20200924 14:10:39.231  	6.061	48.69	12.0	0.19	-0.22	0.19	-0.001	Normal	
20200924 14:10:39.265  	6.074	48.74	12.0	0.19	-0.22	0.19	-0.001	Normal	
20200924 14:10:39.300  	6.092	48.81	12.0	0.19	-0.22	0.19	-0.001	Normal	
20200924 14:10:39.333  	6.111	48.89	12.0	0.19	-0.22	0.19	-0.001	Normal	
20200924 14:10:39.367  	6.123	48.94	12.0	0.19	-0.22	0.19	-0.001	Normal	
20200924 14:10:39.399  	6.137	49.00	12.0	0.19	-0.22	0.19	-0.001	Normal	
20200924 14:10:39.432  	6.163	49.10	12.0	0.20	-0.22	0.20	-0.001	Normal	
20200924 14:10:39.465  	6.181	49.17	12.0	0.20	-0.22	0.20	-0.001	Normal	
20200924 14:10:39.498  	6.194	49.22	12.0	0.21	-0.22	0.20	-0.001	Normal	
20200924 14:10:39.531  	6.208	49.28	12.0	0.20	-0.22	0.20	-0.001	Normal	
20200924 14:10:46.131  	6.143	49.02	14.0	0.20	-0.30	0.19	-0.001	Normal	
20200924 14:10:46.164  	6.143	49.02	14.0	0.20	-0.30	0.19	-0.001	Normal	
20200924 14:10:46.199  	6.157	49.08	14.0	0.20	-0.30	0.19	-0.001	Normal	
20200924 14:10:46.231  	6.166	49.11	14.0	0.20	-0.31	0.19	-0.001	Normal	
20200924 14:10:46.264  	6.177	49.15	14.0	0.20	-0.31	0.19	-0.001	Normal	
20200924 14:10:46.298  	6.180	49.17	14.0	0.20	-0.31	0.19	-0.001	Normal	
20200924 14:10:46.330  	6.185	49.19	14.0	0.20	-0.31	0.19	-0.001	Normal	
20200924 14:10:46.364  	6.199	49.24	14.0	0.20	-0.31	0.19	-0.001	Normal	
20200924 14:10:46.398  	6.198	49.24	14.0	0.20	-0.31	0.19	-0.001	Normal	
20200924 14:10:46.432  	6.206	49.27	14.0	0.20	-0.31	0.19	-0.001	Normal	
20200924 14:10:51.115  	6.116	48.91	16.0	0.05	-0.38	0.03	-0.001	Normal	
20200924 14:10:51.149  	6.111	48.89	16.0	0.05	-0.38	0.03	-0.001	Normal	
20200924 14:10:51.183  	6.117	48.92	16.0	0.05	-0.38	0.03	-0.001	Normal	
20200924 14:10:51.218  	6.121	48.93	16.0	0.05	-0.38	0.02	-0.001	Normal	
20200924 14:10:51.250  	6.124	48.94	16.0	0.04	-0.38	0.02	-0.001	Normal	
20200924 14:10:51.283  	6.113	48.90	16.0	0.03	-0.39	0.01	-0.001	Normal	
20200924 14:10:51.318  	6.115	48.91	16.0	0.03	-0.39	0.01	-0.001	Normal	
20200924 14:10:51.351  	6.131	48.97	16.0	0.03	-0.39	0.01	-0.002	Normal	
20200924 14:10:51.384  	6.130	48.97	16.0	0.03	-0.39	0.01	-0.002	Normal	
20200924 14:10:51.418  	6.146	49.03	16.0	0.03	-0.39	0.01	-0.002	Normal	
20200924 14:10:55.684  	6.018	48.52	18.2	-0.02	-0.37	-0.05	-0.002	Normal	
20200924 14:10:55.718  	6.018	48.52	18.2	-0.02	-0.37	-0.05	-0.002	Normal	
20200924 14:10:55.754  	6.028	48.56	18.2	-0.02	-0.37	-0.05	-0.002	Normal	
20200924 14:10:55.787  	6.031	48.57	18.2	-0.02	-0.37	-0.05	-0.002	Normal	
20200924 14:10:55.822  	6.029	48.56	18.2	-0.02	-0.37	-0.05	-0.002	Normal	
20200924 14:10:55.855  	6.038	48.60	18.2	-0.02	-0.37	-0.04	-0.002	Normal	
20200924 14:10:55.887  	6.039	48.60	18.2	-0.02	-0.37	-0.04	-0.003	Normal	
20200924 14:10:55.922  	6.034	48.58	18.2	-0.02	-0.37	-0.04	-0.003	Normal	
20200924 14:10:55.956  	6.047	48.63	18.2	-0.02	-0.37	-0.04	-0.003	Normal	
20200924 14:10:55.989  	6.050	48.65	18.2	-0.02	-0.37	-0.04	-0.003	Normal	
