          V_ref,             LF,             DF,             CL,             Cd,              A,         A(Cor),        CD(Cor)
        36.5347,       0.041205,     -0.0180979,      0.0670947,     -0.0294691,       0.209439,       0.211196,     -0.0293791
        37.2534,      0.0432841,     -0.0278794,      0.0677871,     -0.0436618,       0.209439,       0.211214,     -0.0435699
        37.7521,      0.0432841,     -0.0278794,      0.0660081,      -0.042516,       0.209439,       0.211168,     -0.0424289
        38.1921,      0.0432841,     -0.0278794,       0.064496,      -0.041542,       0.209439,       0.211128,     -0.0414588
        38.5881,      0.0432841,     -0.0278794,       0.063179,     -0.0406938,       0.209439,       0.211093,     -0.0406139
        39.1161,      0.0453633,     -0.0376609,      0.0644383,     -0.0534971,       0.209439,       0.211126,     -0.0534141
        39.8788,      0.0453633,     -0.0376609,      0.0619971,     -0.0514705,       0.209439,       0.211063,     -0.0513936
        40.3481,      0.0474424,     -0.0474424,       0.063339,      -0.063339,       0.209439,       0.211098,     -0.0632587
        40.8174,      0.0474424,     -0.0474424,      0.0618908,     -0.0618908,       0.209439,        0.21106,     -0.0618141
        41.3454,      0.0474424,     -0.0474424,      0.0603201,     -0.0603201,       0.209439,       0.211019,     -0.0602473
        42.0641,       0.059303,      -0.059303,      0.0728457,     -0.0728457,       0.209439,       0.211347,     -0.0727396
        42.4894,       0.059303,      -0.059303,      0.0713946,     -0.0713946,       0.209439,       0.211309,     -0.0712926
        42.9441,       0.059303,      -0.059303,      0.0698908,     -0.0698908,       0.209439,       0.211269,     -0.0697931
        43.3988,       0.059303,      -0.059303,      0.0684341,     -0.0684341,       0.209439,       0.211231,     -0.0683404
        44.0001,      0.0613821,     -0.0690844,      0.0689104,     -0.0775575,       0.209439,       0.211244,     -0.0774625
        44.5428,      0.0613821,     -0.0690844,      0.0672416,     -0.0756792,       0.209439,         0.2112,     -0.0755888
        44.9828,      0.0613821,     -0.0690844,      0.0659325,     -0.0742059,       0.209439,       0.211166,      -0.074119
        45.6574,      0.0635625,     -0.0789258,      0.0662717,     -0.0822899,       0.211185,        0.21292,      -0.082202
        46.1414,      0.0635625,     -0.0789258,      0.0648887,     -0.0805725,       0.211185,       0.212884,     -0.0804883
        46.6694,      0.0635625,     -0.0789258,      0.0634287,     -0.0787597,       0.211185,       0.212845,     -0.0786793
        47.3441,      0.0656586,     -0.0887036,      0.0636665,     -0.0860122,       0.211185,       0.212852,     -0.0859311
        47.8721,      0.0656586,     -0.0887036,      0.0622698,     -0.0841253,       0.211185,       0.212815,     -0.0840478
        48.3121,      0.0677548,     -0.0984814,      0.0630927,      -0.091705,       0.211185,       0.212837,     -0.0916254
        48.7961,      0.0677548,     -0.0984814,      0.0618473,     -0.0898948,       0.211185,       0.212804,     -0.0898183
        49.3681,       0.069851,      -0.108259,      0.0622917,     -0.0965434,       0.211185,       0.212816,     -0.0964658
        49.9548,      0.0796288,      -0.110355,      0.0693533,     -0.0961148,       0.211185,          0.213,     -0.0960186
        50.6734,       0.069851,      -0.108259,      0.0591238,     -0.0916336,       0.211185,       0.212733,     -0.0915637
        51.1868,       0.081725,      -0.120133,      0.0677938,     -0.0996548,       0.211185,        0.21296,     -0.0995629
        51.5681,       0.081725,      -0.120133,      0.0667949,     -0.0981864,       0.211185,       0.212933,     -0.0980972
        52.1548,      0.0838212,      -0.129911,      0.0669755,      -0.103803,       0.211185,       0.212938,      -0.103713
        52.5508,      0.0838212,      -0.129911,      0.0659699,      -0.102244,       0.211185,       0.212912,      -0.102157
        53.2988,      0.0838212,      -0.129911,      0.0641313,     -0.0993945,       0.211185,       0.212864,     -0.0993122
        53.8561,      0.0859174,      -0.139689,      0.0643816,      -0.104675,       0.211185,        0.21287,      -0.104592
        54.4575,      0.0859174,      -0.139689,      0.0629676,      -0.102376,       0.211185,       0.212833,      -0.102297
        55.5428,      0.0880136,      -0.149467,      0.0620076,      -0.105303,       0.211185,       0.212808,      -0.105226
        56.4521,      0.0880136,      -0.149467,       0.060026,      -0.101938,       0.211185,       0.212756,      -0.101866
        57.0828,      0.0901098,      -0.159245,      0.0601052,       -0.10622,       0.211185,       0.212758,      -0.106147
        57.5521,       0.092206,      -0.169022,      0.0605044,       -0.11091,       0.211185,       0.212769,      -0.110837
        58.1241,       0.092206,      -0.169022,      0.0593194,      -0.108738,       0.211185,       0.212738,      -0.108668
        58.6081,      0.0943021,        -0.1788,        0.05967,      -0.113137,       0.211185,       0.212747,      -0.113065
        59.1215,      0.0943021,        -0.1788,      0.0586384,       -0.11118,       0.211185,        0.21272,      -0.111112
        59.7521,        0.10408,      -0.180896,      0.0633594,      -0.110122,       0.211185,       0.212844,      -0.110042
        60.4121,       0.106176,      -0.190674,      0.0632309,      -0.113552,       0.211185,        0.21284,      -0.113472
        60.9255,       0.106176,      -0.190674,      0.0621698,      -0.111646,       0.211185,       0.212812,      -0.111569
        61.3068,       0.106176,      -0.190674,      0.0613989,      -0.110262,       0.211185,       0.212792,      -0.110186
        61.6441,       0.108272,      -0.200452,      0.0619276,      -0.114651,       0.211185,       0.212806,      -0.114574
        61.9668,       0.110369,       -0.21023,      0.0624709,      -0.118995,       0.211185,        0.21282,      -0.118916
        62.2748,       0.110369,       -0.21023,      0.0618545,       -0.11782,       0.211185,       0.212804,      -0.117744
        62.6268,       0.110369,       -0.21023,      0.0611611,        -0.1165,       0.211185,       0.212786,      -0.116425
        63.2135,       0.110369,       -0.21023,      0.0600311,      -0.114347,       0.211185,       0.212756,      -0.114275
        63.7855,       0.110369,       -0.21023,      0.0589593,      -0.112306,       0.211185,       0.212728,      -0.112236
        64.3868,       0.114561,      -0.229786,      0.0600611,       -0.12047,       0.211185,       0.212757,      -0.120398
        65.0761,       0.114561,      -0.229786,      0.0587954,      -0.117931,       0.211185,       0.212724,      -0.117862
        66.0295,       0.126435,       -0.24166,      0.0630292,       -0.12047,       0.211185,       0.212835,      -0.120391
        66.8362,       0.128531,      -0.251437,      0.0625368,      -0.122337,       0.211185,       0.212822,      -0.122259
        67.4962,       0.130627,      -0.261215,      0.0623199,      -0.124621,       0.211185,       0.212816,      -0.124543
        68.2295,       0.130627,      -0.261215,      0.0609874,      -0.121957,       0.211185,       0.212781,      -0.121882
        68.5668,       0.142501,      -0.273089,      0.0658782,      -0.126249,       0.211185,       0.212909,      -0.126162
        69.2268,       0.142501,      -0.273089,       0.064628,      -0.123853,       0.211185,       0.212877,      -0.123769
        69.8722,       0.144597,      -0.282867,      0.0643729,      -0.125929,       0.211185,        0.21287,      -0.125846
        70.7375,       0.146694,      -0.292645,      0.0637181,      -0.127114,       0.211185,       0.212853,      -0.127032
        71.2655,       0.156472,      -0.294741,      0.0669618,      -0.126134,       0.211185,       0.212938,      -0.126045
        72.2482,       0.158568,      -0.304519,      0.0660255,      -0.126798,       0.211185,       0.212913,      -0.126711
        72.9522,       0.160664,      -0.314297,      0.0656134,      -0.128355,       0.211185,       0.212903,      -0.128269
        73.8615,        0.16276,      -0.324075,      0.0648429,       -0.12911,       0.211185,       0.212882,      -0.129026
        74.5362,       0.174634,      -0.335949,      0.0683196,      -0.131428,       0.211185,       0.212973,      -0.131335
        75.3282,       0.184412,      -0.338045,      0.0706358,      -0.129482,       0.211185,       0.213034,      -0.129382
        75.8415,       0.186508,      -0.347823,      0.0704749,       -0.13143,       0.211185,        0.21303,      -0.131331
        76.3108,       0.186508,      -0.347823,      0.0696107,      -0.129818,       0.211185,       0.213007,      -0.129721
        76.8388,       0.186508,      -0.347823,      0.0686573,       -0.12804,       0.211185,       0.212982,      -0.127946
        77.4402,       0.198382,      -0.359697,      0.0718986,      -0.130363,       0.211185,       0.213067,       -0.13026
        77.8508,       0.210256,      -0.371571,      0.0754002,      -0.133249,       0.211185,       0.213159,      -0.133136
        78.5402,       0.212352,      -0.381349,      0.0748211,      -0.134366,       0.211185,       0.213144,      -0.134254
        78.9802,        0.22213,      -0.383445,      0.0773966,      -0.133603,       0.211185,       0.213211,      -0.133483
        79.3615,       0.231908,      -0.385541,      0.0800288,      -0.133046,       0.211185,        0.21328,      -0.132918
        79.8162,         0.2361,      -0.405097,        0.08055,      -0.138206,       0.211185,       0.213294,      -0.138076
        80.5202,         0.2361,      -0.405097,      0.0791476,        -0.1358,       0.211185,       0.213257,      -0.135675
        80.8429,         0.2361,      -0.405097,      0.0785171,      -0.134718,       0.211185,        0.21324,      -0.134595
        81.4589,       0.238197,      -0.414874,      0.0780206,      -0.135891,       0.211185,       0.213227,      -0.135769
        82.1189,       0.247974,      -0.416971,       0.079923,      -0.134391,       0.211185,       0.213277,      -0.134263
        82.7935,       0.247974,      -0.416971,      0.0786257,       -0.13221,       0.211185,       0.213243,      -0.132086
        83.3215,       0.269626,      -0.430941,      0.0844109,      -0.134913,       0.211185,       0.213395,      -0.134771
        83.9229,       0.273819,      -0.450496,      0.0844993,      -0.139021,       0.211185,       0.213397,      -0.138879
        84.5389,       0.283596,      -0.452593,      0.0862459,       -0.13764,       0.211185,       0.213443,      -0.137491
        85.5362,       0.307344,      -0.476341,      0.0913011,      -0.141504,       0.211185,       0.213575,      -0.141337
        86.1522,       0.299663,      -0.484022,      0.0877507,      -0.141737,       0.211185,       0.213482,      -0.141583
        86.7242,       0.309441,      -0.486119,      0.0894226,      -0.140479,       0.211185,       0.213526,      -0.140319
        87.4429,       0.321315,      -0.497993,       0.091334,      -0.141555,       0.211185,       0.213576,      -0.141388
        88.1762,       0.333189,      -0.509867,      0.0931404,      -0.142529,       0.211185,       0.213623,      -0.142356
        89.0122,       0.333189,      -0.509867,      0.0913991,      -0.139865,       0.211185,       0.213578,      -0.139698
        89.6282,       0.342967,      -0.511963,      0.0927925,      -0.138516,       0.211185,       0.213614,      -0.138344
        90.2295,       0.359033,      -0.543392,       0.095849,      -0.145066,       0.211185,       0.213694,      -0.144883
        90.8162,       0.368811,      -0.545489,      0.0971913,      -0.143751,       0.211185,       0.213729,      -0.143562
        91.4322,       0.380685,      -0.557363,      0.0989732,      -0.144907,       0.211185,       0.213776,      -0.144711
        92.2095,       0.378589,      -0.547585,      0.0967757,      -0.139975,       0.211185,       0.213718,      -0.139788
        92.7082,       0.380685,      -0.557363,      0.0962675,      -0.140946,       0.211185,       0.213705,       -0.14076
        93.1042,       0.392559,      -0.569237,      0.0984275,      -0.142727,       0.211185,       0.213762,      -0.142533
        93.3389,       0.390463,      -0.559459,      0.0974103,       -0.13957,       0.211185,       0.213735,      -0.139381
        93.5149,       0.394655,      -0.579014,      0.0980859,      -0.143906,       0.211185,       0.213753,      -0.143713
        93.6322,       0.396751,      -0.588792,      0.0983599,       -0.14597,       0.211185,        0.21376,      -0.145776
        93.7495,       0.394655,      -0.579014,      0.0975955,      -0.143186,       0.211185,        0.21374,      -0.142996
        94.1309,       0.396751,      -0.588792,      0.0973205,      -0.144427,       0.211185,       0.213733,      -0.144238
        94.3215,       0.408625,      -0.600666,      0.0998283,      -0.146745,       0.211185,       0.213798,      -0.146545
        94.3949,       0.406529,      -0.590889,       0.099162,      -0.144132,       0.211185,       0.213781,      -0.143935
        94.4535,       0.418403,      -0.602763,       0.101932,      -0.146845,       0.211185,       0.213853,      -0.146638
        94.4242,       0.408625,      -0.600666,      0.0996114,      -0.146426,       0.211185,       0.213793,      -0.146227
        94.3949,       0.398847,       -0.59857,      0.0972883,      -0.146005,       0.211185,       0.213732,      -0.145816
        94.2189,       0.400943,      -0.608348,      0.0981653,      -0.148945,       0.211185,       0.213755,      -0.148753
        94.2775,       0.389069,      -0.596474,      0.0951396,      -0.145856,       0.211185,       0.213676,      -0.145675
        94.4535,       0.398847,       -0.59857,      0.0971674,      -0.145824,       0.211185,       0.213729,      -0.145635
        94.6295,       0.398847,       -0.59857,      0.0968063,      -0.145282,       0.211185,       0.213719,      -0.145095
        94.7322,       0.398847,       -0.59857,      0.0965966,      -0.144967,       0.211185,       0.213714,      -0.144781
        94.7615,       0.398847,       -0.59857,      0.0965368,      -0.144878,       0.211185,       0.213712,      -0.144691
        94.8935,       0.398847,       -0.59857,      0.0962684,      -0.144475,       0.211185,       0.213705,       -0.14429
        94.7762,       0.398847,       -0.59857,      0.0965069,      -0.144833,       0.211185,       0.213711,      -0.144647
        94.6882,       0.400943,      -0.608348,      0.0971946,      -0.147472,       0.211185,       0.213729,      -0.147283
