          V_ref,             LF,             DF,             CL,             Cd,              A,         A(Cor),        CD(Cor)
        76.6628,      0.0868042,      0.0868042,      0.0321012,      0.0321012,      0.0349066,       0.035747,      0.0321218
        77.6602,      0.0868042,      0.0868042,       0.031282,       0.031282,      0.0349066,      0.0357255,      0.0313016
        78.5402,      0.0868042,      0.0868042,      0.0305849,      0.0305849,      0.0349066,      0.0357073,      0.0306037
        79.3615,      0.0868042,      0.0868042,      0.0299552,      0.0299552,      0.0349066,      0.0356908,      0.0299731
        80.3735,      0.0868042,      0.0868042,      0.0292056,      0.0292056,      0.0349066,      0.0356712,      0.0292226
        81.0775,      0.0868042,      0.0868042,      0.0287006,      0.0287006,      0.0349066,       0.035658,       0.028717
        81.7815,      0.0868042,      0.0868042,      0.0282086,      0.0282086,      0.0349066,      0.0356451,      0.0282245
        82.5882,      0.0868042,      0.0868042,      0.0276602,      0.0276602,      0.0349066,      0.0356307,      0.0276755
        83.0429,      0.0868042,      0.0868042,      0.0273582,      0.0273582,      0.0349066,      0.0356228,      0.0273731
        83.5122,      0.0868042,      0.0868042,      0.0270515,      0.0270515,      0.0349066,      0.0356148,      0.0270662
        84.2015,      0.0868042,      0.0868042,      0.0266104,      0.0266104,      0.0349066,      0.0356032,      0.0266246
        85.0522,      0.0964491,      0.0964491,      0.0289786,      0.0289786,      0.0349066,      0.0356652,      0.0289954
        85.7562,      0.0868042,      0.0868042,      0.0256543,      0.0256543,      0.0349066,      0.0355782,      0.0256675
        86.5629,      0.0768103,      0.0871532,      0.0222796,      0.0252796,      0.0349066,      0.0354899,      0.0252896
        87.4722,      0.0766483,      0.0870081,      0.0217727,      0.0247155,      0.0366519,      0.0372219,       0.024725
        88.2935,      0.0868042,      0.0868042,       0.024201,       0.024201,      0.0349066,      0.0355402,      0.0242127
        88.9829,      0.0868042,      0.0868042,      0.0238275,      0.0238275,      0.0349066,      0.0355304,      0.0238389
        89.3055,      0.0868042,      0.0868042,      0.0236556,      0.0236556,      0.0349066,      0.0355259,      0.0236668
        89.5989,      0.0768103,      0.0871532,      0.0207953,      0.0235955,      0.0349066,       0.035451,      0.0236041
        89.9509,      0.0768103,      0.0871532,      0.0206329,      0.0234112,      0.0349066,      0.0354467,      0.0234197
        90.3029,      0.0764613,      0.0971471,      0.0203793,      0.0258927,      0.0349066,      0.0354401,       0.025901
        90.7282,      0.0761123,       0.107141,      0.0200965,      0.0282893,      0.0349066,      0.0354327,      0.0282974
        91.2269,      0.0861062,       0.106792,      0.0224874,      0.0278897,      0.0349066,      0.0354953,      0.0278998
        92.0042,      0.0859087,       0.106628,      0.0220583,      0.0273784,      0.0366519,      0.0372294,      0.0273881
        92.7082,      0.0861062,       0.106792,      0.0217745,      0.0270056,      0.0349066,      0.0354766,       0.027015
        93.6322,      0.0855423,       0.116621,      0.0212071,       0.028912,      0.0366519,      0.0372071,       0.028921
        94.3949,      0.0851759,       0.126615,      0.0207764,      0.0308843,      0.0366519,      0.0371958,       0.030893
        95.2015,      0.0851759,       0.126615,      0.0204258,      0.0303632,      0.0366519,      0.0371866,      0.0303715
        95.9642,      0.0851759,       0.126615,      0.0201024,      0.0298825,      0.0366519,      0.0371782,      0.0298905
        96.8149,      0.0851759,       0.126615,      0.0197507,      0.0293596,      0.0366519,       0.037169,      0.0293674
        97.4309,      0.0851759,       0.126615,      0.0195018,      0.0289896,      0.0366519,      0.0371625,      0.0289972
        97.9296,      0.0851759,       0.126615,      0.0193037,      0.0286951,      0.0366519,      0.0371573,      0.0287025
        98.1936,      0.0851759,       0.126615,         0.0192,       0.028541,      0.0366519,      0.0371546,      0.0285484
        98.5016,      0.0851759,       0.126615,      0.0190801,      0.0283628,      0.0366519,      0.0371514,      0.0283701
        98.6776,      0.0851759,       0.126615,      0.0190121,      0.0282617,      0.0366519,      0.0371496,      0.0282689
        98.8096,      0.0855423,       0.116621,      0.0190429,      0.0259616,      0.0366519,      0.0371504,      0.0259688
        98.9269,      0.0855423,       0.116621,      0.0189978,         0.0259,      0.0366519,      0.0371493,      0.0259073
        98.8682,      0.0851759,       0.126615,      0.0189389,      0.0281528,      0.0366519,      0.0371477,        0.02816
        99.0149,      0.0859087,       0.106628,      0.0190453,      0.0236386,      0.0366519,      0.0371505,      0.0236458
        98.9856,      0.0859087,       0.106628,      0.0190566,      0.0236526,      0.0366519,      0.0371508,      0.0236599
        98.9122,      0.0859087,       0.106628,      0.0190848,      0.0236877,      0.0366519,      0.0371515,       0.023695
        98.7216,      0.0862752,      0.0966349,      0.0192403,      0.0215507,      0.0366519,      0.0371556,      0.0215581
        98.5602,      0.0762819,      0.0970013,      0.0170675,      0.0217033,      0.0366519,      0.0370987,      0.0217091
        98.3696,      0.0766483,      0.0870081,       0.017216,      0.0195429,      0.0366519,      0.0371026,      0.0195488
        98.2522,      0.0766483,      0.0870081,      0.0172571,      0.0195896,      0.0366519,      0.0371037,      0.0195955
        98.3842,      0.0766483,      0.0870081,      0.0172109,      0.0195371,      0.0366519,      0.0371025,       0.019543
        98.4722,      0.0862752,      0.0966349,      0.0193379,      0.0216599,      0.0366519,      0.0371582,      0.0216674
        98.8536,      0.0857572,       0.116786,      0.0190738,      0.0259751,      0.0349066,      0.0354059,      0.0259823
        99.3816,      0.0855423,       0.116621,      0.0188244,      0.0256636,      0.0366519,      0.0371447,      0.0256707
        99.9242,      0.0850592,       0.136774,      0.0185153,      0.0297723,      0.0349066,      0.0353913,      0.0297791
        100.423,      0.0850592,       0.136774,      0.0183319,      0.0294773,      0.0349066,      0.0353865,       0.029484
        100.907,      0.0848094,       0.136608,      0.0181031,      0.0291598,      0.0366519,      0.0371258,      0.0291664
        101.406,      0.0850592,       0.136774,      0.0179783,      0.0289088,      0.0349066,      0.0353772,      0.0289153
        101.904,      0.0950532,       0.136425,      0.0198945,      0.0285535,      0.0349066,      0.0354274,      0.0285614
        102.711,      0.0950532,       0.136425,      0.0195832,      0.0281068,      0.0349066,      0.0354193,      0.0281144
         103.21,      0.0944363,       0.146235,      0.0192686,      0.0298375,      0.0366519,      0.0371564,      0.0298449
        103.899,      0.0947042,       0.146419,      0.0190677,      0.0294798,      0.0349066,      0.0354058,      0.0294871
        104.456,      0.0950532,       0.136425,      0.0189343,      0.0271753,      0.0349066,      0.0354023,      0.0271825
        104.955,      0.0950532,       0.136425,      0.0187548,      0.0269177,      0.0349066,      0.0353976,      0.0269248
        105.351,      0.0950532,       0.136425,       0.018614,      0.0267157,      0.0349066,      0.0353939,      0.0267227
        105.776,      0.0948027,       0.136242,       0.018416,      0.0264657,      0.0366519,       0.037134,      0.0264725
        106.114,      0.0950532,       0.136425,      0.0183474,      0.0263331,      0.0349066,      0.0353869,      0.0263398
        106.422,      0.0948027,       0.136242,      0.0181933,      0.0261457,      0.0366519,      0.0371282,      0.0261524
        106.715,      0.0950532,       0.136425,      0.0181412,      0.0260372,      0.0349066,      0.0353815,      0.0260437
        106.906,      0.0950532,       0.136425,      0.0180766,      0.0259444,      0.0349066,      0.0353798,      0.0259509
        107.038,      0.0947042,       0.146419,      0.0179658,      0.0277763,      0.0349066,      0.0353769,      0.0277828
        107.111,      0.0947042,       0.146419,      0.0179412,      0.0277383,      0.0349066,      0.0353763,      0.0277447
        107.228,      0.0947042,       0.146419,       0.017902,      0.0276776,      0.0349066,      0.0353752,       0.027684
        107.375,      0.0943552,       0.156413,      0.0177873,      0.0294861,      0.0349066,      0.0353722,      0.0294924
         107.39,      0.0943552,       0.156413,      0.0177825,       0.029478,      0.0349066,      0.0353721,      0.0294843
         107.36,      0.0943552,       0.156413,      0.0177922,      0.0294941,      0.0349066,      0.0353724,      0.0295004
        107.434,      0.0947042,       0.146419,      0.0178336,      0.0275719,      0.0349066,      0.0353735,      0.0275783
        107.595,      0.0947042,       0.146419,      0.0177802,      0.0274893,      0.0349066,      0.0353721,      0.0274956
         107.58,      0.0947042,       0.146419,       0.017785,      0.0274968,      0.0349066,      0.0353722,      0.0275031
        107.536,      0.0950532,       0.136425,      0.0178652,       0.025641,      0.0349066,      0.0353743,      0.0256473
        107.727,      0.0950532,       0.136425,       0.017802,      0.0255503,      0.0349066,      0.0353726,      0.0255566
        108.064,      0.0947042,       0.146419,      0.0176261,       0.027251,      0.0349066,       0.035368,      0.0272573
        108.182,      0.0947042,       0.146419,      0.0175879,       0.027192,      0.0349066,       0.035367,      0.0271981
        108.182,      0.0947042,       0.146419,      0.0175879,       0.027192,      0.0349066,       0.035367,      0.0271981
        108.387,      0.0947042,       0.146419,      0.0175213,       0.027089,      0.0349066,      0.0353653,      0.0270952
        108.519,      0.0947042,       0.146419,      0.0174787,      0.0270232,      0.0349066,      0.0353642,      0.0270293
