Date:	9/24/2020
Time:	2:25 PM
Summary Notes:	




Data Timestamp        	q	V_ref	Alpha	NF/SF	AF/AF2	PM/YM	P	Orientation	Notes 
20200924 14:25:03.178  	8.985	59.28	-0.9	0.05	0.13	0.07	-0.051	Normal	
20200924 14:25:03.310  	8.995	59.31	-0.7	0.05	0.13	0.06	-0.051	Normal	
20200924 14:25:03.443  	8.997	59.32	-0.4	0.05	0.13	0.06	-0.051	Normal	
20200924 14:25:03.543  	9.011	59.37	-0.3	0.06	0.15	0.07	-0.051	Normal	
20200924 14:25:03.677  	9.001	59.33	0.0	0.07	0.14	0.08	-0.051	Normal	
20200924 14:25:03.775  	9.019	59.40	0.2	0.08	0.15	0.08	-0.051	Normal	
20200924 14:25:03.908  	9.034	59.44	0.2	0.08	0.14	0.09	-0.050	Normal	
20200924 14:25:04.041  	9.020	59.40	0.3	0.09	0.14	0.09	-0.050	Normal	
20200924 14:25:04.143  	9.005	59.35	0.3	0.09	0.14	0.09	-0.050	Normal	
20200924 14:25:04.245  	8.973	59.24	0.3	0.08	0.13	0.08	-0.049	Normal	
20200924 14:25:04.375  	8.976	59.25	0.4	0.08	0.13	0.08	-0.049	Normal	
20200924 14:25:04.476  	8.980	59.27	0.4	0.09	0.14	0.09	-0.049	Normal	
20200924 14:25:04.607  	8.964	59.21	0.7	0.09	0.15	0.09	-0.049	Normal	
20200924 14:25:04.707  	8.976	59.25	0.9	0.08	0.15	0.09	-0.049	Normal	
20200924 14:25:04.810  	8.992	59.31	1.0	0.08	0.16	0.08	-0.049	Normal	
20200924 14:25:04.910  	9.002	59.34	1.3	0.08	0.16	0.08	-0.049	Normal	
20200924 14:25:05.041  	9.001	59.33	1.3	0.07	0.16	0.07	-0.049	Normal	
20200924 14:25:05.144  	8.976	59.25	1.3	0.07	0.17	0.07	-0.049	Normal	
20200924 14:25:05.244  	8.959	59.20	1.3	0.07	0.17	0.07	-0.049	Normal	
20200924 14:25:05.374  	8.940	59.14	1.3	0.07	0.17	0.07	-0.049	Normal	
20200924 14:25:05.502  	8.962	59.21	1.3	0.07	0.17	0.07	-0.049	Normal	
20200924 14:25:05.632  	8.963	59.21	1.6	0.07	0.17	0.07	-0.049	Normal	
20200924 14:25:05.732  	8.984	59.28	1.7	0.07	0.19	0.07	-0.049	Normal	
20200924 14:25:05.863  	9.045	59.48	2.0	0.08	0.21	0.07	-0.049	Normal	
20200924 14:25:05.965  	9.109	59.69	2.1	0.08	0.21	0.08	-0.049	Normal	
20200924 14:25:06.067  	9.192	59.96	2.4	0.08	0.21	0.08	-0.050	Normal	
20200924 14:25:06.198  	9.286	60.27	2.4	0.08	0.20	0.07	-0.050	Normal	
20200924 14:25:06.328  	9.421	60.70	2.4	0.06	0.20	0.06	-0.050	Normal	
20200924 14:25:06.426  	9.497	60.95	2.4	0.06	0.19	0.06	-0.050	Normal	
20200924 14:25:06.528  	9.563	61.16	2.4	0.07	0.18	0.07	-0.050	Normal	
20200924 14:25:06.658  	9.637	61.39	2.7	0.07	0.18	0.07	-0.050	Normal	
20200924 14:25:06.788  	9.658	61.46	2.7	0.07	0.18	0.07	-0.049	Normal	
20200924 14:25:06.889  	9.674	61.51	3.0	0.07	0.19	0.07	-0.049	Normal	
20200924 14:25:07.021  	9.688	61.56	3.3	0.08	0.19	0.07	-0.049	Normal	
20200924 14:25:07.122  	9.665	61.48	3.5	0.08	0.19	0.07	-0.048	Normal	
20200924 14:25:07.225  	9.635	61.39	3.5	0.08	0.19	0.07	-0.048	Normal	
20200924 14:25:07.327  	9.596	61.27	3.5	0.08	0.19	0.07	-0.048	Normal	
20200924 14:25:07.428  	9.526	61.04	3.5	0.07	0.18	0.06	-0.049	Normal	
20200924 14:25:07.559  	9.477	60.88	3.5	0.07	0.18	0.06	-0.049	Normal	
20200924 14:25:07.659  	9.434	60.75	3.5	0.07	0.16	0.06	-0.049	Normal	
20200924 14:25:07.761  	9.392	60.61	3.6	0.06	0.16	0.06	-0.049	Normal	
20200924 14:25:07.894  	9.355	60.49	4.0	0.06	0.16	0.06	-0.049	Normal	
20200924 14:25:07.995  	9.345	60.46	4.1	0.06	0.16	0.06	-0.050	Normal	
20200924 14:25:08.128  	9.280	60.25	4.4	0.07	0.17	0.07	-0.050	Normal	
20200924 14:25:08.258  	9.229	60.08	4.8	0.08	0.18	0.07	-0.050	Normal	
20200924 14:25:08.360  	9.192	59.96	4.9	0.08	0.17	0.07	-0.050	Normal	
20200924 14:25:08.460  	9.152	59.83	4.9	0.06	0.17	0.06	-0.050	Normal	
20200924 14:25:08.593  	9.103	59.67	4.9	0.05	0.15	0.04	-0.050	Normal	
20200924 14:25:08.694  	9.078	59.59	4.9	0.05	0.14	0.04	-0.050	Normal	
20200924 14:25:08.825  	9.080	59.60	4.9	0.04	0.12	0.03	-0.050	Normal	
20200924 14:25:08.959  	9.063	59.54	5.2	0.04	0.11	0.03	-0.050	Normal	
20200924 14:25:09.059  	9.041	59.47	5.2	0.05	0.11	0.04	-0.049	Normal	
20200924 14:25:09.192  	9.036	59.45	5.5	0.05	0.12	0.04	-0.049	Normal	
20200924 14:25:09.292  	9.027	59.42	5.5	0.05	0.12	0.04	-0.049	Normal	
20200924 14:25:09.394  	9.062	59.54	5.7	0.06	0.12	0.05	-0.049	Normal	
20200924 14:25:09.495  	9.060	59.53	5.8	0.06	0.12	0.05	-0.049	Normal	
20200924 14:25:09.596  	9.053	59.51	5.8	0.06	0.10	0.05	-0.050	Normal	
20200924 14:25:09.727  	9.090	59.63	5.8	0.06	0.09	0.06	-0.050	Normal	
20200924 14:25:09.859  	9.145	59.81	5.8	0.07	0.08	0.06	-0.050	Normal	
20200924 14:25:09.959  	9.156	59.84	5.8	0.07	0.07	0.06	-0.050	Normal	
20200924 14:25:10.092  	9.169	59.89	6.1	0.07	0.06	0.05	-0.050	Normal	
20200924 14:25:10.193  	9.207	60.01	6.3	0.07	0.06	0.05	-0.050	Normal	
20200924 14:25:10.293  	9.199	59.98	6.4	0.07	0.06	0.05	-0.050	Normal	
20200924 14:25:10.393  	9.170	59.89	6.5	0.07	0.06	0.06	-0.050	Normal	
20200924 14:25:10.494  	9.112	59.70	6.6	0.07	0.06	0.06	-0.050	Normal	
20200924 14:25:10.594  	9.074	59.58	6.8	0.07	0.06	0.06	-0.050	Normal	
20200924 14:25:10.726  	9.003	59.34	6.9	0.06	0.04	0.05	-0.050	Normal	
20200924 14:25:10.858  	8.958	59.19	6.9	0.01	0.03	-0.01	-0.050	Normal	
20200924 14:25:10.960  	8.950	59.17	6.9	0.01	0.03	-0.01	-0.050	Normal	
20200924 14:25:11.059  	8.925	59.08	6.9	0.01	0.01	-0.01	-0.050	Normal	
20200924 14:25:11.161  	8.900	59.00	6.9	0.01	-0.00	-0.01	-0.050	Normal	
20200924 14:25:11.261  	8.847	58.83	7.1	0.01	-0.00	-0.01	-0.050	Normal	
20200924 14:25:11.392  	8.812	58.71	7.2	0.01	-0.00	-0.00	-0.050	Normal	
20200924 14:25:11.493  	8.767	58.56	7.5	0.02	-0.01	-0.00	-0.050	Normal	
20200924 14:25:11.596  	8.723	58.41	7.7	0.02	-0.00	0.00	-0.050	Normal	
20200924 14:25:11.729  	8.696	58.32	7.8	0.03	-0.00	0.02	-0.050	Normal	
20200924 14:25:11.862  	8.681	58.27	7.9	0.04	-0.00	0.03	-0.051	Normal	
20200924 14:25:11.963  	8.709	58.37	7.9	0.05	-0.03	0.04	-0.051	Normal	
20200924 14:25:12.094  	8.698	58.33	7.9	0.05	-0.05	0.04	-0.051	Normal	
20200924 14:25:12.195  	8.672	58.24	7.9	0.05	-0.05	0.04	-0.051	Normal	
20200924 14:25:12.325  	8.698	58.33	8.0	0.06	-0.06	0.04	-0.051	Normal	
20200924 14:25:12.425  	8.694	58.31	8.2	0.06	-0.06	0.04	-0.051	Normal	
20200924 14:25:12.559  	8.687	58.29	8.5	0.06	-0.06	0.05	-0.050	Normal	
20200924 14:25:12.658  	8.655	58.19	8.6	0.07	-0.06	0.06	-0.050	Normal	
20200924 14:25:12.760  	8.669	58.23	8.8	0.08	-0.07	0.06	-0.050	Normal	
20200924 14:25:12.862  	8.678	58.26	8.9	0.09	-0.08	0.07	-0.050	Normal	
20200924 14:25:12.993  	8.643	58.14	8.9	0.09	-0.10	0.08	-0.050	Normal	
20200924 14:25:13.093  	8.614	58.05	8.9	0.09	-0.11	0.08	-0.050	Normal	
20200924 14:25:13.193  	8.628	58.09	8.9	0.09	-0.12	0.08	-0.050	Normal	
20200924 14:25:13.325  	8.647	58.16	8.9	0.09	-0.13	0.08	-0.050	Normal	
20200924 14:25:13.427  	8.626	58.09	9.0	0.09	-0.13	0.08	-0.050	Normal	
20200924 14:25:13.530  	8.625	58.08	9.3	0.10	-0.13	0.08	-0.050	Normal	
20200924 14:25:13.661  	8.618	58.06	9.6	0.10	-0.13	0.09	-0.050	Normal	
20200924 14:25:13.761  	8.599	57.99	9.6	0.10	-0.13	0.10	-0.050	Normal	
20200924 14:25:13.863  	8.561	57.87	9.6	0.11	-0.15	0.10	-0.050	Normal	
20200924 14:25:13.995  	8.512	57.70	9.9	0.12	-0.16	0.11	-0.051	Normal	
20200924 14:25:14.126  	8.489	57.62	10.1	0.12	-0.18	0.11	-0.051	Normal	
20200924 14:25:14.228  	8.470	57.56	10.1	0.12	-0.19	0.11	-0.051	Normal	
20200924 14:25:14.361  	8.460	57.53	10.1	0.13	-0.19	0.11	-0.051	Normal	
20200924 14:25:14.462  	8.452	57.50	10.1	0.12	-0.20	0.11	-0.051	Normal	
20200924 14:25:14.593  	8.404	57.33	10.3	0.13	-0.20	0.11	-0.051	Normal	
20200924 14:25:14.725  	8.406	57.34	10.4	0.12	-0.22	0.11	-0.050	Normal	
20200924 14:25:14.858  	8.420	57.39	10.6	0.13	-0.22	0.11	-0.050	Normal	
20200924 14:25:14.958  	8.437	57.45	10.8	0.13	-0.22	0.11	-0.050	Normal	
20200924 14:25:15.091  	8.470	57.56	11.1	0.14	-0.23	0.13	-0.049	Normal	
20200924 14:25:15.192  	8.471	57.56	11.2	0.15	-0.24	0.13	-0.049	Normal	
20200924 14:25:15.293  	8.501	57.67	11.3	0.15	-0.25	0.14	-0.049	Normal	
20200924 14:25:15.425  	8.529	57.76	11.3	0.15	-0.25	0.14	-0.049	Normal	
20200924 14:25:15.524  	8.529	57.76	11.3	0.16	-0.26	0.14	-0.049	Normal	
20200924 14:25:15.625  	8.522	57.73	11.3	0.16	-0.27	0.14	-0.049	Normal	
20200924 14:25:15.725  	8.515	57.71	11.4	0.16	-0.27	0.14	-0.049	Normal	
20200924 14:25:15.825  	8.503	57.67	11.7	0.16	-0.28	0.14	-0.049	Normal	
20200924 14:25:15.925  	8.516	57.72	11.7	0.16	-0.28	0.14	-0.049	Normal	
20200924 14:25:16.025  	8.506	57.68	11.9	0.16	-0.28	0.14	-0.049	Normal	
20200924 14:25:16.125  	8.504	57.67	12.1	0.17	-0.30	0.15	-0.049	Normal	
20200924 14:25:16.226  	8.511	57.70	12.3	0.17	-0.31	0.16	-0.049	Normal	
20200924 14:25:16.325  	8.488	57.62	12.4	0.17	-0.32	0.16	-0.050	Normal	
20200924 14:25:16.459  	8.496	57.65	12.5	0.17	-0.33	0.17	-0.050	Normal	
20200924 14:25:16.560  	8.481	57.60	12.5	0.18	-0.35	0.17	-0.050	Normal	
20200924 14:25:16.690  	8.494	57.64	12.5	0.19	-0.35	0.17	-0.050	Normal	
20200924 14:25:16.792  	8.499	57.66	12.5	0.19	-0.35	0.17	-0.050	Normal	
20200924 14:25:16.891  	8.492	57.63	12.5	0.19	-0.36	0.17	-0.050	Normal	
20200924 14:25:16.991  	8.485	57.61	12.7	0.18	-0.38	0.16	-0.050	Normal	
20200924 14:25:17.092  	8.465	57.54	12.8	0.18	-0.38	0.16	-0.050	Normal	
20200924 14:25:17.193  	8.441	57.46	13.0	0.18	-0.38	0.16	-0.050	Normal	
20200924 14:25:17.291  	8.399	57.32	13.2	0.18	-0.39	0.16	-0.049	Normal	
20200924 14:25:17.392  	8.360	57.18	13.4	0.18	-0.39	0.16	-0.049	Normal	
20200924 14:25:17.494  	8.307	57.00	13.7	0.18	-0.40	0.16	-0.049	Normal	
20200924 14:25:17.626  	8.300	56.98	13.8	0.18	-0.40	0.16	-0.049	Normal	
20200924 14:25:17.726  	8.284	56.92	13.8	0.18	-0.40	0.16	-0.049	Normal	
20200924 14:25:17.827  	8.266	56.86	13.8	0.19	-0.39	0.17	-0.049	Normal	
20200924 14:25:17.960  	8.280	56.91	13.8	0.19	-0.39	0.18	-0.050	Normal	
20200924 14:25:18.059  	8.296	56.96	13.8	0.19	-0.39	0.18	-0.050	Normal	
20200924 14:25:18.161  	8.347	57.14	13.9	0.19	-0.39	0.18	-0.050	Normal	
20200924 14:25:18.264  	8.358	57.18	14.0	0.19	-0.40	0.18	-0.050	Normal	
20200924 14:25:18.364  	8.371	57.22	14.3	0.19	-0.40	0.18	-0.050	Normal	
20200924 14:25:18.494  	8.424	57.40	14.5	0.19	-0.40	0.18	-0.050	Normal	
20200924 14:25:18.594  	8.435	57.44	14.8	0.20	-0.40	0.19	-0.051	Normal	
20200924 14:25:18.725  	8.440	57.46	14.9	0.21	-0.40	0.19	-0.051	Normal	
20200924 14:25:18.826  	8.429	57.42	14.9	0.21	-0.43	0.20	-0.050	Normal	
20200924 14:25:18.927  	8.405	57.34	14.9	0.21	-0.40	0.20	-0.050	Normal	
20200924 14:25:19.029  	8.347	57.14	14.9	0.21	-0.45	0.20	-0.051	Normal	
20200924 14:25:19.129  	8.330	57.08	14.9	0.21	-0.45	0.18	-0.051	Normal	
20200924 14:25:19.259  	8.310	57.01	14.9	0.20	-0.48	0.18	-0.050	Normal	
20200924 14:25:19.359  	8.259	56.84	15.1	0.19	-0.48	0.18	-0.050	Normal	
20200924 14:25:19.460  	8.201	56.64	15.2	0.19	-0.49	0.18	-0.050	Normal	
20200924 14:25:19.592  	8.150	56.46	15.6	0.19	-0.48	0.18	-0.050	Normal	
20200924 14:25:19.692  	8.105	56.30	15.8	0.17	-0.48	0.16	-0.050	Normal	
20200924 14:25:19.793  	8.024	56.02	16.0	0.10	-0.49	0.08	-0.050	Normal	
20200924 14:25:19.893  	7.923	55.67	16.2	0.07	-0.48	0.03	-0.050	Normal	
20200924 14:25:20.025  	7.814	55.28	16.2	0.04	-0.49	0.02	-0.049	Normal	
20200924 14:25:20.159  	7.726	54.97	16.2	0.04	-0.49	0.01	-0.049	Normal	
20200924 14:25:20.291  	7.651	54.70	16.2	0.01	-0.50	-0.01	-0.049	Normal	
20200924 14:25:20.394  	7.618	54.59	16.2	-0.01	-0.50	-0.03	-0.049	Normal	
20200924 14:25:20.495  	7.588	54.48	16.3	-0.02	-0.50	-0.05	-0.050	Normal	
20200924 14:25:20.597  	7.589	54.48	16.5	-0.03	-0.51	-0.06	-0.050	Normal	
20200924 14:25:20.729  	7.623	54.61	16.8	-0.04	-0.51	-0.07	-0.050	Normal	
20200924 14:25:20.830  	7.641	54.67	17.1	-0.04	-0.52	-0.07	-0.050	Normal	
20200924 14:25:20.959  	7.691	54.85	17.2	-0.04	-0.52	-0.07	-0.051	Normal	
20200924 14:25:21.060  	7.732	55.00	17.3	-0.04	-0.52	-0.07	-0.051	Normal	
20200924 14:25:21.191  	7.768	55.12	17.3	-0.04	-0.52	-0.07	-0.050	Normal	
20200924 14:25:21.290  	7.809	55.27	17.3	-0.05	-0.51	-0.07	-0.050	Normal	
20200924 14:25:21.391  	7.814	55.29	17.3	-0.05	-0.51	-0.06	-0.049	Normal	
20200924 14:25:21.492  	7.858	55.44	17.3	-0.06	-0.51	-0.09	-0.049	Normal	
20200924 14:25:21.592  	7.870	55.48	17.3	-0.08	-0.52	-0.11	-0.049	Normal	
20200924 14:25:21.693  	7.905	55.61	17.4	-0.08	-0.52	-0.11	-0.049	Normal	
20200924 14:25:21.825  	7.953	55.78	17.7	-0.08	-0.54	-0.11	-0.049	Normal	
20200924 14:25:21.925  	7.975	55.85	17.7	-0.06	-0.54	-0.09	-0.049	Normal	
20200924 14:25:22.026  	7.989	55.90	17.8	-0.01	-0.54	-0.04	-0.049	Normal	
20200924 14:25:22.126  	7.962	55.81	18.0	-0.02	-0.54	-0.05	-0.049	Normal	
20200924 14:25:22.226  	7.946	55.75	18.0	-0.04	-0.54	-0.07	-0.049	Normal	
20200924 14:25:22.326  	7.915	55.64	18.0	-0.03	-0.54	-0.05	-0.050	Normal	
20200924 14:25:22.428  	7.867	55.47	18.2	-0.04	-0.53	-0.07	-0.050	Normal	
20200924 14:25:22.561  	7.847	55.40	18.2	-0.05	-0.53	-0.07	-0.050	Normal	
20200924 14:25:22.692  	7.838	55.37	18.2	-0.05	-0.53	-0.07	-0.050	Normal	
20200924 14:25:22.823  	7.910	55.62	18.2	-0.05	-0.53	-0.07	-0.050	Normal	
20200924 14:25:22.925  	7.943	55.74	18.2	-0.03	-0.54	-0.04	-0.050	Normal	
20200924 14:25:23.026  	7.961	55.80	18.2	-0.03	-0.54	-0.04	-0.050	Normal	
