Date:	9/24/2020
Time:	2:36 PM
Summary Notes:	




Data Timestamp        	q	V_ref	Alpha	NF/SF	AF/AF2	PM/YM	P	Orientation	Notes 
20200924 14:36:28.040  	1.927	27.45	18.0	0.04	-0.05	0.05	-0.074	Normal	
20200924 14:36:28.141  	1.973	27.78	18.0	0.03	-0.06	0.05	-0.073	Normal	
20200924 14:36:28.243  	2.029	28.17	18.0	0.03	-0.06	0.05	-0.073	Normal	
20200924 14:36:28.342  	2.072	28.47	18.0	0.03	-0.07	0.04	-0.072	Normal	
20200924 14:36:28.444  	2.120	28.80	18.0	0.03	-0.07	0.04	-0.072	Normal	
20200924 14:36:28.574  	2.191	29.28	18.0	0.03	-0.08	0.04	-0.071	Normal	
20200924 14:36:28.673  	2.244	29.63	18.0	0.03	-0.08	0.04	-0.071	Normal	
20200924 14:36:28.774  	2.302	30.01	18.0	0.03	-0.08	0.04	-0.071	Normal	
20200924 14:36:28.874  	2.349	30.31	18.0	0.03	-0.09	0.04	-0.071	Normal	
20200924 14:36:28.975  	2.401	30.65	18.0	0.03	-0.09	0.04	-0.072	Normal	
20200924 14:36:29.073  	2.448	30.95	18.0	0.03	-0.10	0.04	-0.072	Normal	
20200924 14:36:29.175  	2.503	31.29	18.0	0.03	-0.10	0.04	-0.072	Normal	
20200924 14:36:29.306  	2.561	31.65	18.0	0.03	-0.10	0.04	-0.072	Normal	
20200924 14:36:29.408  	2.609	31.95	18.0	0.03	-0.11	0.04	-0.072	Normal	
20200924 14:36:29.539  	2.672	32.33	18.0	0.03	-0.11	0.04	-0.073	Normal	
20200924 14:36:29.638  	2.722	32.63	18.0	0.03	-0.12	0.04	-0.073	Normal	
20200924 14:36:29.770  	2.798	33.08	18.0	0.03	-0.12	0.04	-0.073	Normal	
20200924 14:36:29.870  	2.844	33.35	18.0	0.03	-0.13	0.04	-0.073	Normal	
20200924 14:36:30.003  	2.915	33.77	18.0	0.03	-0.14	0.04	-0.073	Normal	
20200924 14:36:30.104  	2.958	34.01	18.0	0.03	-0.14	0.04	-0.074	Normal	
20200924 14:36:30.205  	3.007	34.30	18.0	0.03	-0.15	0.04	-0.074	Normal	
20200924 14:36:30.306  	3.059	34.59	18.0	0.03	-0.15	0.04	-0.074	Normal	
20200924 14:36:30.436  	3.138	35.04	18.0	0.03	-0.16	0.04	-0.073	Normal	
20200924 14:36:30.539  	3.215	35.46	18.0	0.03	-0.17	0.04	-0.073	Normal	
20200924 14:36:30.670  	3.294	35.89	18.0	0.03	-0.17	0.05	-0.073	Normal	
20200924 14:36:30.771  	3.358	36.24	18.0	0.03	-0.17	0.05	-0.073	Normal	
20200924 14:36:30.873  	3.429	36.63	18.0	0.03	-0.18	0.05	-0.073	Normal	
20200924 14:36:31.004  	3.527	37.14	18.0	0.02	-0.19	0.03	-0.073	Normal	
20200924 14:36:31.105  	3.583	37.44	18.0	0.02	-0.19	0.03	-0.073	Normal	
20200924 14:36:31.236  	3.641	37.74	18.0	0.02	-0.20	0.03	-0.073	Normal	
20200924 14:36:31.337  	3.701	38.05	18.0	0.02	-0.20	0.03	-0.073	Normal	
20200924 14:36:31.437  	3.770	38.40	18.0	0.03	-0.21	0.04	-0.073	Normal	
20200924 14:36:31.537  	3.829	38.70	18.0	0.03	-0.21	0.04	-0.073	Normal	
20200924 14:36:31.638  	3.893	39.02	18.0	0.03	-0.22	0.04	-0.073	Normal	
20200924 14:36:31.770  	3.972	39.42	18.0	0.03	-0.23	0.04	-0.074	Normal	
20200924 14:36:31.902  	4.064	39.87	18.0	0.03	-0.23	0.04	-0.074	Normal	
20200924 14:36:32.005  	4.132	40.20	18.0	0.03	-0.24	0.04	-0.074	Normal	
20200924 14:36:32.104  	4.194	40.50	18.0	0.03	-0.24	0.04	-0.074	Normal	
20200924 14:36:32.204  	4.255	40.80	18.0	0.03	-0.24	0.05	-0.074	Normal	
20200924 14:36:32.304  	4.320	41.11	18.0	0.03	-0.25	0.05	-0.074	Normal	
20200924 14:36:32.405  	4.397	41.47	18.0	0.03	-0.26	0.05	-0.073	Normal	
20200924 14:36:32.506  	4.491	41.91	18.0	0.03	-0.27	0.04	-0.073	Normal	
20200924 14:36:32.606  	4.564	42.25	18.0	0.03	-0.27	0.04	-0.073	Normal	
20200924 14:36:32.737  	4.682	42.79	18.0	0.03	-0.29	0.04	-0.073	Normal	
20200924 14:36:32.840  	4.769	43.19	18.0	0.04	-0.29	0.05	-0.073	Normal	
20200924 14:36:32.971  	4.868	43.63	18.0	0.04	-0.30	0.05	-0.073	Normal	
20200924 14:36:33.070  	4.927	43.90	18.0	0.04	-0.31	0.05	-0.073	Normal	
20200924 14:36:33.170  	4.999	44.22	18.0	0.04	-0.32	0.05	-0.073	Normal	
20200924 14:36:33.271  	5.064	44.51	18.0	0.04	-0.32	0.05	-0.073	Normal	
20200924 14:36:33.370  	5.135	44.82	18.0	0.04	-0.32	0.05	-0.073	Normal	
20200924 14:36:33.471  	5.185	45.03	18.0	0.04	-0.33	0.05	-0.073	Normal	
20200924 14:36:33.572  	5.229	45.23	18.0	0.04	-0.33	0.05	-0.074	Normal	
20200924 14:36:33.672  	5.292	45.50	18.0	0.04	-0.33	0.05	-0.074	Normal	
20200924 14:36:33.772  	5.365	45.81	18.0	0.04	-0.33	0.05	-0.074	Normal	
20200924 14:36:33.873  	5.410	46.00	18.0	0.03	-0.33	0.04	-0.073	Normal	
20200924 14:36:33.973  	5.473	46.27	18.0	0.03	-0.33	0.04	-0.073	Normal	
20200924 14:36:34.106  	5.576	46.70	18.0	0.00	-0.34	0.01	-0.072	Normal	
20200924 14:36:34.237  	5.681	47.14	18.0	0.00	-0.34	0.01	-0.072	Normal	
20200924 14:36:34.337  	5.755	47.45	18.0	0.00	-0.34	0.00	-0.072	Normal	
20200924 14:36:34.438  	5.851	47.84	18.0	-0.01	-0.35	-0.00	-0.072	Normal	
20200924 14:36:34.540  	5.943	48.21	18.0	-0.01	-0.37	-0.01	-0.072	Normal	
20200924 14:36:34.672  	6.075	48.75	18.0	-0.05	-0.37	-0.05	-0.072	Normal	
20200924 14:36:34.772  	6.152	49.05	18.0	-0.05	-0.38	-0.05	-0.072	Normal	
20200924 14:36:34.903  	6.275	49.54	18.0	-0.05	-0.39	-0.06	-0.072	Normal	
20200924 14:36:35.003  	6.362	49.89	18.0	-0.05	-0.39	-0.06	-0.072	Normal	
20200924 14:36:35.105  	6.422	50.12	18.0	-0.03	-0.40	-0.05	-0.072	Normal	
20200924 14:36:35.238  	6.565	50.67	18.0	-0.02	-0.41	-0.03	-0.073	Normal	
20200924 14:36:35.337  	6.654	51.02	18.0	-0.02	-0.42	-0.03	-0.072	Normal	
20200924 14:36:35.437  	6.765	51.44	18.0	-0.02	-0.42	-0.02	-0.073	Normal	
20200924 14:36:35.540  	6.872	51.84	18.0	-0.02	-0.42	-0.02	-0.073	Normal	
20200924 14:36:35.671  	7.020	52.40	18.0	-0.01	-0.43	-0.02	-0.073	Normal	
20200924 14:36:35.772  	7.126	52.79	18.0	0.01	-0.44	0.00	-0.073	Normal	
20200924 14:36:35.903  	7.210	53.10	18.0	0.01	-0.47	0.01	-0.073	Normal	
20200924 14:36:36.004  	7.259	53.28	18.0	0.02	-0.46	0.01	-0.073	Normal	
20200924 14:36:36.106  	7.317	53.50	18.0	0.02	-0.45	0.01	-0.072	Normal	
20200924 14:36:36.240  	7.371	53.70	18.0	0.02	-0.46	0.02	-0.072	Normal	
20200924 14:36:36.340  	7.469	54.05	18.0	0.04	-0.46	0.02	-0.072	Normal	
20200924 14:36:36.442  	7.565	54.40	18.0	0.04	-0.46	0.02	-0.072	Normal	
20200924 14:36:36.541  	7.680	54.81	18.0	0.02	-0.49	0.00	-0.071	Normal	
20200924 14:36:36.641  	7.778	55.16	18.0	0.02	-0.50	-0.00	-0.071	Normal	
20200924 14:36:36.741  	7.860	55.45	18.0	-0.00	-0.50	-0.01	-0.071	Normal	
20200924 14:36:36.874  	7.985	55.89	18.0	-0.00	-0.50	-0.01	-0.071	Normal	
20200924 14:36:36.975  	8.024	56.02	18.0	-0.01	-0.51	-0.03	-0.070	Normal	
20200924 14:36:37.077  	8.047	56.10	18.0	-0.00	-0.52	-0.02	-0.071	Normal	
20200924 14:36:37.177  	8.121	56.36	18.0	0.00	-0.52	-0.02	-0.071	Normal	
20200924 14:36:37.277  	8.214	56.68	18.0	0.01	-0.52	-0.01	-0.071	Normal	
20200924 14:36:37.378  	8.321	57.05	18.0	0.05	-0.54	0.04	-0.071	Normal	
20200924 14:36:37.508  	8.453	57.50	18.0	0.07	-0.54	0.07	-0.071	Normal	
20200924 14:36:37.607  	8.574	57.91	18.0	0.09	-0.55	0.08	-0.071	Normal	
20200924 14:36:37.708  	8.708	58.36	18.0	0.10	-0.56	0.09	-0.071	Normal	
20200924 14:36:37.838  	8.797	58.66	18.0	0.10	-0.56	0.09	-0.071	Normal	
20200924 14:36:37.970  	8.835	58.79	18.0	0.10	-0.56	0.10	-0.071	Normal	
20200924 14:36:38.070  	8.833	58.78	18.0	0.11	-0.57	0.11	-0.072	Normal	
20200924 14:36:38.170  	8.845	58.82	18.0	0.11	-0.56	0.11	-0.072	Normal	
20200924 14:36:38.271  	8.857	58.86	18.0	0.11	-0.56	0.11	-0.072	Normal	
20200924 14:36:38.370  	8.846	58.82	18.0	0.11	-0.57	0.11	-0.072	Normal	
20200924 14:36:38.470  	8.827	58.76	18.0	0.11	-0.57	0.10	-0.073	Normal	
20200924 14:36:38.570  	8.807	58.69	18.0	0.10	-0.56	0.10	-0.073	Normal	
20200924 14:36:38.671  	8.795	58.65	18.0	0.11	-0.55	0.10	-0.073	Normal	
20200924 14:36:38.772  	8.824	58.75	18.0	0.11	-0.56	0.10	-0.072	Normal	
20200924 14:36:38.872  	8.844	58.82	18.0	0.12	-0.56	0.11	-0.072	Normal	
20200924 14:36:38.971  	8.898	59.00	18.0	0.12	-0.56	0.11	-0.072	Normal	
20200924 14:36:39.073  	8.939	59.13	18.0	0.12	-0.56	0.11	-0.072	Normal	
20200924 14:36:39.175  	9.023	59.41	18.0	0.12	-0.57	0.13	-0.072	Normal	
20200924 14:36:39.305  	9.075	59.58	18.0	0.15	-0.60	0.14	-0.072	Normal	
20200924 14:36:39.406  	9.085	59.61	18.0	0.16	-0.60	0.14	-0.072	Normal	
20200924 14:36:39.505  	9.050	59.50	18.0	0.15	-0.61	0.14	-0.072	Normal	
20200924 14:36:39.637  	9.033	59.44	18.0	0.14	-0.61	0.14	-0.072	Normal	
20200924 14:36:39.737  	9.033	59.44	18.0	0.14	-0.60	0.15	-0.072	Normal	
20200924 14:36:39.870  	9.012	59.37	18.0	0.14	-0.60	0.16	-0.072	Normal	
20200924 14:36:39.970  	9.012	59.37	18.0	0.15	-0.59	0.16	-0.072	Normal	
20200924 14:36:40.070  	9.005	59.35	18.0	0.15	-0.59	0.16	-0.073	Normal	
20200924 14:36:40.171  	9.038	59.46	18.0	0.14	-0.59	0.16	-0.073	Normal	
20200924 14:36:40.303  	9.010	59.37	18.0	0.14	-0.59	0.14	-0.073	Normal	
20200924 14:36:40.404  	8.982	59.27	18.0	0.14	-0.58	0.14	-0.073	Normal	
20200924 14:36:40.537  	8.936	59.12	18.0	0.13	-0.59	0.13	-0.073	Normal	
20200924 14:36:40.670  	8.906	59.02	18.0	0.14	-0.59	0.13	-0.073	Normal	
20200924 14:36:40.771  	8.925	59.08	18.0	0.14	-0.57	0.13	-0.073	Normal	
20200924 14:36:40.870  	8.935	59.12	18.0	0.14	-0.57	0.13	-0.073	Normal	
20200924 14:36:41.003  	8.920	59.07	18.0	0.14	-0.57	0.13	-0.073	Normal	
20200924 14:36:41.103  	8.948	59.16	18.0	0.14	-0.57	0.13	-0.073	Normal	
20200924 14:36:41.203  	8.953	59.18	18.0	0.14	-0.57	0.13	-0.073	Normal	
20200924 14:36:41.303  	8.969	59.23	18.0	0.13	-0.57	0.13	-0.073	Normal	
20200924 14:36:41.435  	8.971	59.24	18.0	0.14	-0.57	0.13	-0.073	Normal	
20200924 14:36:41.537  	8.983	59.28	18.0	0.14	-0.56	0.13	-0.073	Normal	
20200924 14:36:41.670  	9.050	59.50	18.0	0.15	-0.59	0.14	-0.073	Normal	
20200924 14:36:41.770  	9.084	59.61	18.0	0.15	-0.60	0.14	-0.073	Normal	
20200924 14:36:41.871  	9.119	59.72	18.0	0.14	-0.58	0.14	-0.072	Normal	
20200924 14:36:41.972  	9.143	59.80	18.0	0.14	-0.61	0.14	-0.072	Normal	
20200924 14:36:42.104  	9.146	59.81	18.0	0.14	-0.59	0.14	-0.072	Normal	
20200924 14:36:42.237  	9.084	59.61	18.0	0.14	-0.60	0.14	-0.072	Normal	
20200924 14:36:42.336  	9.081	59.60	18.0	0.15	-0.60	0.14	-0.072	Normal	
20200924 14:36:42.436  	9.032	59.44	18.0	0.15	-0.57	0.14	-0.072	Normal	
20200924 14:36:42.536  	9.020	59.40	18.0	0.15	-0.59	0.14	-0.072	Normal	
20200924 14:36:42.638  	9.038	59.46	18.0	0.15	-0.57	0.15	-0.072	Normal	
20200924 14:36:42.769  	9.036	59.45	18.0	0.15	-0.57	0.15	-0.072	Normal	
20200924 14:36:42.870  	9.042	59.47	18.0	0.15	-0.57	0.15	-0.072	Normal	
20200924 14:36:42.971  	9.093	59.64	18.0	0.15	-0.58	0.15	-0.072	Normal	
