          V_ref,             LF,             DF,             CL,             Cd,              A,         A(Cor),        CD(Cor)
        102.198,      0.0771985,       0.131445,      0.0160649,      0.0273536,      0.0890118,      0.0894323,      0.0273588
        102.124,      0.0787537,       0.111349,      0.0164121,      0.0232049,      0.0907571,      0.0911868,      0.0232103
        102.198,      0.0771257,       0.120775,      0.0160498,      0.0251332,      0.0959931,      0.0964133,      0.0251384
        102.242,       0.086594,       0.119425,      0.0180046,      0.0248309,      0.0994837,      0.0999551,      0.0248373
        102.022,      0.0863508,       0.119229,      0.0180315,      0.0248971,       0.101229,       0.101701,      0.0249036
        101.846,      0.0863508,       0.119229,      0.0180939,      0.0249832,       0.101229,       0.101703,      0.0249897
        101.626,      0.0863508,       0.119229,      0.0181723,      0.0250915,       0.101229,       0.101705,      0.0250981
        101.552,      0.0505978,      0.0834759,      0.0106636,      0.0175927,       0.101229,       0.101508,       0.017595
        101.376,      0.0516083,      0.0735271,      0.0109144,      0.0155498,       0.101229,       0.101515,      0.0155522
        101.332,      0.0526189,      0.0635783,      0.0111377,      0.0134575,       0.101229,       0.101521,        0.01346
        101.156,      0.0522218,      0.0632278,      0.0110922,      0.0134299,       0.106465,       0.106755,      0.0134324
        101.024,      0.0620306,      0.0620306,      0.0132101,      0.0132101,        0.10821,       0.108556,      0.0132136
        100.995,      0.0620306,      0.0620306,      0.0132178,      0.0132178,        0.10821,       0.108556,      0.0132213
        100.995,      0.0708921,      0.0708921,       0.015106,       0.015106,        0.10821,       0.108606,      0.0151106
         101.01,      0.0707381,      0.0707381,      0.0150688,      0.0150688,       0.109956,        0.11035,      0.0150734
        100.907,      0.0806777,      0.0696408,      0.0172212,      0.0148653,       0.109956,       0.110407,      0.0148712
        100.848,      0.0802086,      0.0691255,       0.017141,      0.0147724,       0.115192,        0.11564,      0.0147783
        100.731,      0.0802086,      0.0691255,      0.0171809,      0.0148069,       0.115192,       0.115641,      0.0148128
        100.834,      0.0912917,      0.0580424,      0.0195151,      0.0124075,       0.115192,       0.115703,      0.0124152
         100.79,       0.101225,       0.056893,      0.0216575,      0.0121725,       0.115192,       0.115759,      0.0121818
        100.819,       0.103524,      0.0370256,      0.0221365,     0.00791714,       0.115192,       0.115771,     0.00792694
        100.804,       0.113124,      0.0352215,      0.0241962,     0.00753356,       0.120428,       0.121061,     0.00754527
        100.863,       0.114136,      0.0248611,      0.0243843,     0.00531139,       0.123918,       0.124557,     0.00532328
        100.951,       0.123765,      0.0229234,      0.0263955,     0.00488888,       0.129154,       0.129845,     0.00490282
        100.819,       0.143599,      0.0203475,      0.0307056,     0.00435089,       0.129154,       0.129958,     0.00436975
        100.731,       0.148751,     -0.0193193,      0.0318628,    -0.00413826,       0.129154,       0.129988,    -0.00411795
        100.746,       0.162531,     -0.0503574,      0.0348045,     -0.0107836,       0.129154,       0.130065,     -0.0107593
         100.76,       0.163819,     -0.0602741,      0.0350701,     -0.0129034,       0.129154,       0.130072,     -0.0128788
        100.672,       0.165157,     -0.0704564,      0.0354184,     -0.0151096,         0.1309,       0.131827,     -0.0150845
        100.482,       0.165402,     -0.0717811,      0.0356055,     -0.0154521,       0.139626,       0.140558,     -0.0154268
        100.394,       0.175437,     -0.0740168,      0.0378321,     -0.0159613,       0.144862,       0.145853,     -0.0159327
        100.203,       0.198115,     -0.0966945,      0.0428852,     -0.0209311,       0.144862,       0.145985,     -0.0208943
        99.9536,       0.209454,      -0.108033,      0.0455661,     -0.0235024,       0.144862,       0.146055,     -0.0234608
        99.5869,       0.213784,      -0.137719,      0.0468514,     -0.0301815,       0.144862,       0.146089,     -0.0301376
        99.3669,       0.215228,      -0.147614,      0.0473768,     -0.0324934,       0.144862,       0.146103,     -0.0324486
        99.2496,       0.218496,      -0.168024,      0.0482101,     -0.0370736,       0.148353,       0.149615,     -0.0370271
        99.1616,       0.217534,      -0.159067,      0.0480829,     -0.0351596,       0.153589,       0.154848,     -0.0351133
        99.3082,       0.227751,      -0.161251,      0.0501927,     -0.0355371,        0.15708,       0.158394,     -0.0354867
        99.3816,       0.237628,      -0.162815,      0.0522921,     -0.0358289,        0.15708,       0.158449,     -0.0357742
        99.5722,       0.237628,      -0.162815,      0.0520921,     -0.0356918,        0.15708,       0.158443,     -0.0356376
        99.8362,       0.260703,       -0.18607,      0.0568487,     -0.0405743,       0.158825,       0.160313,     -0.0405096
        100.012,       0.272159,      -0.197526,       0.059138,     -0.0429208,       0.158825,       0.160373,     -0.0428509
        100.174,        0.27374,        -0.2074,      0.0592902,     -0.0449214,       0.158825,       0.160377,      -0.044851
        100.452,        0.27628,      -0.218793,      0.0595088,     -0.0471265,       0.165806,       0.167364,     -0.0470557
        100.526,       0.288546,      -0.231482,      0.0620601,     -0.0497869,       0.171042,       0.172667,     -0.0497098
        100.262,       0.297056,      -0.280752,      0.0642274,     -0.0607023,       0.171042,       0.172724,     -0.0606198
        100.071,       0.300461,      -0.300461,      0.0652112,     -0.0652112,       0.171042,       0.172749,     -0.0651262
        99.9682,       0.310315,      -0.302163,      0.0674884,     -0.0657154,       0.171042,       0.172809,     -0.0656243
        99.8802,       0.312017,      -0.312017,      0.0679782,     -0.0679782,       0.171042,       0.172822,     -0.0678857
        99.7629,         0.3124,        -0.3124,      0.0682219,     -0.0682219,       0.172788,       0.174574,     -0.0681289
        99.9096,       0.321617,      -0.305475,      0.0700286,     -0.0665138,       0.178024,       0.179857,     -0.0664157
        99.9389,       0.330027,      -0.297824,      0.0718177,     -0.0648099,       0.179769,       0.181649,     -0.0647067
        100.159,       0.331039,       -0.29908,      0.0717217,     -0.0647975,       0.185005,       0.186883,     -0.0646947
        100.262,       0.342708,      -0.310749,      0.0740979,     -0.0671879,       0.185005,       0.186945,     -0.0670781
        100.335,       0.348226,      -0.340237,      0.0751811,     -0.0734561,       0.185005,       0.186973,      -0.073343
         100.32,       0.351906,      -0.359895,      0.0759976,     -0.0777231,       0.185005,       0.186994,     -0.0776075
        100.203,       0.361735,      -0.361735,      0.0783034,     -0.0783034,       0.185005,       0.187055,     -0.0781807
        100.247,       0.363027,      -0.363027,      0.0785141,     -0.0785141,       0.190241,       0.192296,     -0.0783908
        100.115,       0.366251,      -0.374118,      0.0794204,     -0.0811264,       0.195477,       0.197556,     -0.0810002
         100.13,       0.370136,      -0.393737,      0.0802393,     -0.0853557,       0.195477,       0.197577,      -0.085227
        99.9682,        0.38383,      -0.415299,      0.0834768,     -0.0903207,       0.195477,       0.197662,     -0.0901813
        99.8216,       0.385772,      -0.425108,      0.0841459,      -0.092726,       0.195477,        0.19768,     -0.0925844
        99.7629,       0.385772,      -0.425108,      0.0842449,     -0.0928351,       0.195477,       0.197682,     -0.0926932
        99.6896,       0.385772,      -0.425108,      0.0843689,     -0.0929717,       0.195477,       0.197686,     -0.0928294
        99.8069,       0.385772,      -0.425108,      0.0841706,     -0.0927533,       0.195477,        0.19768,     -0.0926116
        99.8362,       0.395582,      -0.427051,      0.0862602,     -0.0931223,       0.195477,       0.197735,     -0.0929735
        100.056,        0.39364,      -0.417241,      0.0854596,     -0.0905836,       0.195477,       0.197714,     -0.0904375
         100.32,       0.402953,      -0.410759,      0.0870218,     -0.0887075,       0.200713,       0.202991,     -0.0885561
        100.408,       0.405444,      -0.421014,      0.0874062,     -0.0907628,       0.202458,       0.204746,       -0.09061
        100.394,       0.409995,      -0.441052,      0.0884133,     -0.0951106,       0.204203,       0.206518,     -0.0949543
         100.32,       0.421815,      -0.452872,      0.0910952,     -0.0978024,       0.204203,       0.206588,     -0.0976364
        100.335,       0.412023,      -0.450845,      0.0889545,      -0.097336,       0.204203,       0.206532,     -0.0971777
         100.35,       0.416079,      -0.470429,      0.0898039,      -0.101535,       0.204203,       0.206555,      -0.101373
        100.188,       0.416079,      -0.470429,      0.0900933,      -0.101862,       0.204203,       0.206562,      -0.101699
        99.9242,       0.423423,      -0.500653,      0.0921687,       -0.10898,       0.207694,       0.210107,       -0.10881
        99.8802,       0.416997,      -0.509177,      0.0908499,      -0.110933,       0.211185,       0.213563,      -0.110768
        99.6749,       0.420419,      -0.519741,      0.0919732,      -0.113701,       0.214675,       0.217083,      -0.113532
        99.3669,       0.431503,      -0.522686,      0.0949841,      -0.115056,       0.218166,       0.220653,      -0.114875
        99.0882,       0.432158,       -0.52309,       0.095664,      -0.115793,       0.219911,       0.222416,       -0.11561
        99.0296,       0.432811,      -0.523494,      0.0959222,       -0.11602,       0.221657,       0.224168,      -0.115836
        99.0589,       0.442566,      -0.525692,      0.0980262,      -0.116438,       0.221657,       0.224223,      -0.116246
        99.1029,       0.444765,      -0.535447,      0.0984257,      -0.118494,       0.221657,       0.224234,        -0.1183
        99.1762,        0.45452,      -0.537646,       0.100436,      -0.118804,       0.221657,       0.224286,      -0.118602
        99.3962,         0.4565,      -0.538936,       0.100427,      -0.118563,       0.226893,       0.229522,      -0.118361
        99.4549,       0.457157,      -0.539363,       0.100453,      -0.118517,       0.228638,       0.231268,      -0.118315
        99.5576,       0.457813,      -0.539788,        0.10039,      -0.118366,       0.230383,       0.233012,      -0.118164
        99.6162,       0.468849,      -0.542951,       0.102689,      -0.118919,       0.233874,       0.236562,      -0.118708
        99.7776,       0.471166,      -0.552679,       0.102863,      -0.120659,       0.233874,       0.236567,      -0.120447
        99.9976,       0.478118,      -0.581862,       0.103922,      -0.126471,       0.233874,       0.236595,      -0.126255
        100.159,       0.478118,      -0.581862,       0.103587,      -0.126064,       0.233874,       0.236586,       -0.12585
        100.071,       0.478118,      -0.581862,        0.10377,      -0.126286,       0.233874,       0.236591,      -0.126071
        99.9389,       0.494713,       -0.60492,       0.107655,      -0.131637,        0.23911,       0.241928,      -0.131406
        99.7042,       0.488128,       -0.61267,       0.106723,      -0.133952,       0.240855,       0.243649,      -0.133724
        99.5282,         0.5034,      -0.634888,       0.110451,      -0.139301,       0.242601,       0.245492,      -0.139057
        99.0296,       0.496855,      -0.634038,       0.110116,      -0.140519,       0.249582,       0.252465,      -0.140277
        98.6776,       0.504265,      -0.663109,       0.112557,      -0.148013,       0.249582,       0.252529,      -0.147759
        98.1789,       0.504265,      -0.663109,       0.113703,       -0.14952,       0.249582,       0.252559,      -0.149261
        97.9149,       0.506735,      -0.672799,       0.114877,      -0.152524,       0.249582,       0.252589,       -0.15226
        97.6362,       0.497045,      -0.670329,       0.113325,      -0.152833,       0.249582,       0.252549,      -0.152576
        97.2842,       0.470586,      -0.663808,        0.10807,      -0.152443,       0.254818,       0.257647,       -0.15221
        96.8296,        0.43905,      -0.637638,       0.101777,      -0.147812,       0.260054,       0.262718,      -0.147605
        96.4482,       0.421425,      -0.632915,      0.0984651,      -0.147879,       0.263545,       0.266122,      -0.147686
        96.1842,       0.384511,      -0.658614,      0.0903341,       -0.15473,        0.26529,       0.267655,      -0.154567
        95.7882,       0.344126,      -0.674455,      0.0815162,      -0.159764,        0.26529,       0.267424,      -0.159631
        95.3482,       0.313391,      -0.692918,      0.0749224,      -0.165656,        0.26529,       0.267251,      -0.165544
        95.2015,       0.316013,      -0.702568,      0.0757822,      -0.168481,        0.26529,       0.267274,      -0.168366
        95.0989,       0.319303,      -0.702318,      0.0767366,      -0.168785,       0.270526,       0.272535,      -0.168667
        95.0989,        0.31457,      -0.709062,      0.0755992,      -0.170406,       0.274017,       0.275996,      -0.170291
        95.1429,       0.308297,       -0.70596,      0.0740232,      -0.169503,       0.279253,       0.281191,      -0.169394
        95.2602,       0.294113,      -0.709708,      0.0704436,      -0.169984,       0.282743,       0.284587,      -0.169884
        95.3776,       0.294113,      -0.709708,      0.0702704,      -0.169566,       0.282743,       0.284583,      -0.169467
        95.2749,       0.277697,      -0.713731,      0.0664913,      -0.170895,       0.282743,       0.284484,      -0.170806
        95.2749,       0.280487,      -0.723334,      0.0671593,      -0.173194,       0.282743,       0.284501,      -0.173104
        95.2015,         0.2873,      -0.716521,      0.0688967,      -0.171827,       0.282743,       0.284547,      -0.171732
        94.9375,       0.302041,      -0.728533,       0.072835,      -0.175681,       0.286234,       0.288141,      -0.175575
        95.0695,       0.307894,      -0.727544,      0.0740404,      -0.174955,       0.294961,       0.296899,      -0.174846
        94.9962,       0.304348,      -0.708017,      0.0733007,      -0.170523,       0.298451,        0.30037,      -0.170415
        95.0695,        0.30548,      -0.707818,      0.0734601,      -0.170212,       0.300197,        0.30212,      -0.170104
        95.2162,       0.302523,      -0.698266,       0.072525,      -0.167398,       0.300197,       0.302095,      -0.167292
        95.4949,        0.30548,      -0.707818,      0.0728071,      -0.168699,       0.300197,       0.302103,      -0.168593
        95.8176,       0.319134,      -0.720139,      0.0755497,      -0.170481,       0.301942,        0.30392,      -0.170367
        96.0669,         0.3305,      -0.732838,       0.077835,      -0.172588,       0.300197,       0.302234,      -0.172467
        96.3749,       0.340053,      -0.735795,      0.0795737,      -0.172179,       0.300197,        0.30228,      -0.172052
        96.5362,       0.348903,      -0.728919,      0.0813719,          -0.17,       0.303687,       0.305817,      -0.169868
        96.7562,        0.37211,      -0.744326,      0.0863901,      -0.172805,       0.305433,       0.307694,      -0.172656
        96.9616,        0.38882,      -0.766296,      0.0898876,      -0.177153,       0.307178,       0.309531,      -0.176991
        97.1522,       0.389977,      -0.766182,      0.0898017,      -0.176432,       0.308923,       0.311274,      -0.176271
        97.1816,       0.383897,      -0.747129,      0.0883481,      -0.171941,       0.308923,       0.311236,      -0.171784
        97.2402,       0.389977,      -0.766182,      0.0896392,      -0.176113,       0.308923,        0.31127,      -0.175952
        97.5189,       0.399504,      -0.769222,      0.0913049,      -0.175802,       0.308923,       0.311314,      -0.175636
        97.7242,        0.40295,      -0.753209,      0.0917059,       -0.17142,       0.308923,       0.311324,      -0.171252
        97.8269,        0.40295,      -0.753209,      0.0915135,       -0.17106,       0.308923,       0.311319,      -0.170893
        97.7536,       0.428394,      -0.768675,      0.0974382,      -0.174835,       0.314159,        0.31671,      -0.174645
        98.2082,       0.425304,      -0.759165,      0.0958417,      -0.171077,       0.314159,       0.316668,      -0.170893
        98.3402,       0.422214,      -0.749654,      0.0948901,       -0.16848,       0.314159,       0.316643,        -0.1683
        98.3989,       0.396773,      -0.749894,       0.089066,      -0.168333,       0.314159,       0.316491,      -0.168175
        98.2816,       0.396773,      -0.749894,      0.0892788,      -0.168736,       0.314159,       0.316496,      -0.168576
        98.3109,       0.415794,      -0.756075,      0.0935029,      -0.170025,       0.314159,       0.316607,       -0.16985
        98.4136,       0.415794,      -0.756075,      0.0933079,       -0.16967,       0.314159,       0.316602,      -0.169496
