          V_ref,             LF,             DF,             CL,             Cd,              A,         A(Cor),        CD(Cor)
         17.732,      0.0145936,      0.0509601,       0.100878,        0.35226,       0.244346,       0.246987,       0.352464
        18.2307,      0.0145936,      0.0509601,      0.0954344,       0.333253,       0.244346,       0.246844,       0.333435
        18.5974,      0.0145936,      0.0509601,      0.0917083,       0.320241,       0.244346,       0.246747,        0.32041
        19.0667,      0.0145936,      0.0509601,       0.087249,        0.30467,       0.244346,        0.24663,       0.304822
        19.4627,      0.0145936,      0.0509601,      0.0837347,       0.292398,       0.244346,       0.246538,       0.292538
        19.5947,      0.0145936,      0.0509601,      0.0826103,       0.288472,       0.244346,       0.246509,       0.288608
         19.888,      0.0145936,      0.0509601,      0.0801914,       0.280025,       0.244346,       0.246445,       0.280153
         20.372,      0.0145936,      0.0509601,      0.0764263,       0.266877,       0.244346,       0.246347,       0.266994
        20.7094,      0.0145936,      0.0509601,      0.0739567,       0.258254,       0.244346,       0.246282,       0.258363
        21.2227,      0.0145936,      0.0509601,      0.0704223,       0.245912,       0.244346,        0.24619,       0.246011
         21.736,      0.0170128,      0.0412571,      0.0782645,       0.189797,       0.244346,       0.246395,       0.189919
        22.3227,      0.0170128,      0.0412571,      0.0742048,       0.179952,       0.244346,       0.246289,       0.180062
        22.9827,      0.0170128,      0.0412571,       0.070004,       0.169764,       0.244346,       0.246179,       0.169863
        23.6867,      0.0170128,      0.0412571,      0.0659047,       0.159823,       0.244346,       0.246071,        0.15991
        24.3614,      0.0170128,      0.0412571,      0.0623049,       0.151093,       0.244346,       0.245977,       0.151171
        24.8601,       0.019432,      0.0315542,      0.0683383,       0.110969,       0.244346,       0.246135,       0.111063
        25.2414,       0.019432,      0.0315542,       0.066289,       0.107642,       0.244346,       0.246081,        0.10773
        25.6814,       0.019432,      0.0315542,       0.064037,       0.103985,       0.244346,       0.246022,       0.104067
        26.1507,       0.019432,      0.0315542,      0.0617591,       0.100286,       0.244346,       0.245963,       0.100362
        26.6347,       0.019432,      0.0315542,      0.0595349,      0.0966743,       0.244346,       0.245905,      0.0967452
        27.1187,      0.0218512,      0.0218512,      0.0645785,      0.0645785,       0.244346,       0.246037,      0.0646619
        27.6614,      0.0218512,      0.0218512,      0.0620695,      0.0620695,       0.244346,       0.245971,      0.0621465
        28.3801,      0.0218512,      0.0218512,      0.0589657,      0.0589657,       0.244346,        0.24589,      0.0590352
        28.9667,      0.0218512,      0.0218512,      0.0566014,      0.0566014,       0.244346,       0.245828,      0.0566655
        29.3187,      0.0218512,      0.0218512,      0.0552505,      0.0552505,       0.244346,       0.245792,      0.0553115
        29.6561,      0.0242704,      0.0121483,      0.0599793,      0.0300219,       0.244346,       0.245916,      0.0300938
        30.0227,      0.0242704,      0.0121483,      0.0585232,       0.029293,       0.244346,       0.245878,      0.0293615
        30.3747,      0.0242704,      0.0121483,      0.0571746,       0.028618,       0.244346,       0.245843,      0.0286834
        30.7561,      0.0266897,      0.0024453,      0.0613242,     0.00561852,       0.244346,       0.245951,     0.00569373
        31.1667,      0.0266897,      0.0024453,      0.0597188,     0.00547143,       0.244346,       0.245909,     0.00554275
        31.6947,      0.0266897,      0.0024453,      0.0577456,     0.00529065,       0.244346,       0.245858,     0.00535734
        32.1641,      0.0266897,      0.0024453,      0.0560727,     0.00513737,       0.244346,       0.245814,     0.00520026
        32.6627,      0.0291089,    -0.00725765,      0.0593022,     -0.0147857,       0.244346,       0.245899,     -0.0147154
        33.1907,      0.0388118,    -0.00967687,      0.0765739,      -0.019092,       0.244346,       0.246351,     -0.0189747
        33.9241,      0.0388118,    -0.00967687,      0.0732991,     -0.0182755,       0.244346,       0.246265,     -0.0181681
        34.4521,       0.041231,     -0.0193798,      0.0754995,      -0.035487,       0.244346,       0.246323,      -0.035373
        34.9801,       0.041231,     -0.0193798,      0.0732375,     -0.0344238,       0.244346,       0.246263,     -0.0343165
        35.7281,       0.041231,     -0.0193798,       0.070203,     -0.0329975,       0.244346,       0.246184,     -0.0328989
        36.3734,      0.0339473,     -0.0266636,      0.0557683,     -0.0438027,       0.244346,       0.245806,     -0.0437405
        36.7841,      0.0339473,     -0.0266636,      0.0545301,     -0.0428301,       0.244346,       0.245774,     -0.0427706
        37.3854,      0.0363665,     -0.0363665,       0.056552,      -0.056552,       0.244346,       0.245827,      -0.056488
        37.7521,      0.0363665,     -0.0363665,      0.0554588,     -0.0554588,       0.244346,       0.245798,     -0.0553973
        38.1628,      0.0363665,     -0.0363665,      0.0542717,     -0.0542717,       0.244346,       0.245767,     -0.0542127
        38.5441,      0.0363665,     -0.0363665,      0.0532031,     -0.0532031,       0.244346,       0.245739,     -0.0531465
        38.9254,      0.0387857,     -0.0460695,       0.055636,     -0.0660842,       0.244346,       0.245803,     -0.0660222
        39.3068,      0.0387857,     -0.0460695,      0.0545618,     -0.0648081,       0.244346,       0.245774,     -0.0647486
        39.8494,      0.0387857,     -0.0460695,      0.0530858,     -0.0630551,       0.244346,       0.245736,     -0.0629987
        40.5828,       0.041205,     -0.0557724,      0.0543772,     -0.0736016,       0.244346,        0.24577,     -0.0735424
        41.0961,       0.041205,     -0.0557724,      0.0530272,     -0.0717743,       0.244346,       0.245734,     -0.0717181
        41.5508,      0.0436242,     -0.0654754,      0.0549187,     -0.0824273,       0.244346,       0.245784,     -0.0823669
        42.1374,      0.0436242,     -0.0654754,      0.0534001,      -0.080148,       0.244346,       0.245744,      -0.080091
        42.8708,      0.0460434,     -0.0751784,      0.0544497,     -0.0889039,       0.244346,       0.245771,     -0.0888446
        43.3254,      0.0460434,     -0.0751784,      0.0533129,     -0.0870478,       0.244346,       0.245742,     -0.0869909
        43.7214,      0.0460434,     -0.0751784,      0.0523515,     -0.0854781,       0.244346,       0.245717,     -0.0854233
        44.2788,      0.0484626,     -0.0848813,      0.0537238,     -0.0940961,       0.244346,       0.245752,     -0.0940384
        44.9974,      0.0484626,     -0.0848813,      0.0520214,     -0.0911144,       0.244346,       0.245708,     -0.0910603
        45.5694,      0.0508818,     -0.0945843,      0.0532557,      -0.098997,       0.244346,        0.24574,     -0.0989403
        46.1268,      0.0508818,     -0.0945843,      0.0519765,     -0.0966192,       0.244346,       0.245707,     -0.0965652
        46.6548,      0.0533011,      -0.104287,      0.0532224,      -0.104133,       0.244346,       0.245739,      -0.104077
        47.1828,      0.0533011,      -0.104287,      0.0520379,      -0.101816,       0.244346,       0.245708,      -0.101762
        47.7694,      0.0533011,      -0.104287,      0.0507675,     -0.0993302,       0.244346,       0.245675,     -0.0992787
        48.3121,      0.0557203,       -0.11399,      0.0518862,      -0.106147,       0.244346,       0.245704,      -0.106093
        48.9428,      0.0557203,       -0.11399,      0.0505576,      -0.103429,       0.244346,        0.24567,      -0.103378
        49.2801,      0.0581395,      -0.123693,       0.052033,      -0.110701,       0.244346,       0.245708,      -0.110647
        49.7348,      0.0581395,      -0.123693,      0.0510859,      -0.108687,       0.244346,       0.245683,      -0.108634
        50.2481,      0.0581395,      -0.123693,      0.0500475,      -0.106477,       0.244346,       0.245656,      -0.106427
        50.7321,      0.0605587,      -0.133396,      0.0511401,      -0.112649,       0.244346,       0.245685,      -0.112597
        51.3041,      0.0605587,      -0.133396,      0.0500061,      -0.110151,       0.244346,       0.245655,      -0.110101
        51.8028,      0.0726809,      -0.145518,       0.058866,      -0.117859,       0.244346,       0.245887,      -0.117789
        52.3895,      0.0751001,      -0.155221,      0.0594708,      -0.122918,       0.244346,       0.245903,      -0.122847
        53.1228,      0.0751001,      -0.155221,      0.0578402,      -0.119547,       0.244346,        0.24586,       -0.11948
        53.6215,      0.0775193,      -0.164924,      0.0585981,      -0.124669,       0.244346,        0.24588,        -0.1246
        54.0321,      0.0775193,      -0.164924,      0.0577107,      -0.122781,       0.244346,       0.245857,      -0.122714
        54.6041,      0.0775193,      -0.164924,       0.056508,      -0.120222,       0.244346,       0.245825,      -0.120158
        55.1028,      0.0775193,      -0.164924,      0.0554898,      -0.118056,       0.244346,       0.245799,      -0.117994
        55.6308,      0.0799385,      -0.174627,      0.0561405,       -0.12264,       0.244346,       0.245816,      -0.122577
        56.3641,      0.0823578,       -0.18433,      0.0563442,      -0.126108,       0.244346,       0.245821,      -0.126044
        56.8628,       0.084777,      -0.194033,      0.0569865,      -0.130428,       0.244346,       0.245838,      -0.130363
        57.3908,       0.084777,      -0.194033,      0.0559428,      -0.128039,       0.244346,       0.245811,      -0.127976
        57.8308,      0.0871962,      -0.203736,      0.0566669,      -0.132404,       0.244346,        0.24583,      -0.132339
        58.4028,      0.0871962,      -0.203736,      0.0555624,      -0.129823,       0.244346,       0.245801,      -0.129761
        58.8721,      0.0896154,      -0.213439,      0.0561971,      -0.133846,       0.244346,       0.245817,      -0.133783
        59.4588,      0.0993184,      -0.215858,      0.0610587,      -0.132705,       0.244346,       0.245945,       -0.13263
        60.1775,      0.0993184,      -0.215858,      0.0596091,      -0.129554,       0.244346,       0.245907,      -0.129483
        60.9548,       0.104157,      -0.235264,      0.0609288,      -0.137623,       0.244346,       0.245941,      -0.137549
        61.5855,       0.106576,      -0.244967,      0.0610736,      -0.140379,       0.244346,       0.245945,      -0.140304
        62.2895,       0.108995,       -0.25467,      0.0610561,      -0.142659,       0.244346,       0.245944,      -0.142584
        62.8468,       0.108995,       -0.25467,       0.059978,       -0.14014,       0.244346,       0.245916,      -0.140068
        63.2281,       0.108995,       -0.25467,      0.0592567,      -0.138455,       0.244346,       0.245897,      -0.138384
        63.8588,       0.108995,       -0.25467,       0.058092,      -0.135733,       0.244346,       0.245867,      -0.135666
        64.3721,       0.111414,      -0.264373,      0.0584381,      -0.138667,       0.244346,       0.245876,      -0.138598
        64.8121,       0.123537,      -0.276495,      0.0639195,      -0.143062,       0.244346,       0.246019,      -0.142981
        65.6041,       0.123537,      -0.276495,      0.0623855,      -0.139629,       0.244346,       0.245979,      -0.139551
        66.1322,       0.125956,      -0.286198,      0.0625956,       -0.14223,       0.244346,       0.245985,      -0.142152
        66.8508,       0.128375,      -0.295901,      0.0624335,      -0.143908,       0.244346,       0.245981,       -0.14383
        67.2615,       0.130794,      -0.305604,      0.0628357,      -0.146817,       0.244346,       0.245991,      -0.146738
        67.7455,       0.130794,      -0.305604,      0.0619411,      -0.144727,       0.244346,       0.245968,       -0.14465
        68.6108,       0.133214,      -0.315307,      0.0615055,      -0.145579,       0.244346,       0.245956,      -0.145503
        69.1682,       0.145336,      -0.327429,      0.0660253,       -0.14875,       0.244346,       0.246075,      -0.148662
        69.6668,       0.145336,      -0.327429,      0.0650835,      -0.146628,       0.244346,        0.24605,      -0.146543
        70.2828,       0.147755,      -0.337132,      0.0650121,      -0.148338,       0.244346,       0.246048,      -0.148253
        70.9282,       0.152593,      -0.356538,      0.0659248,      -0.154035,       0.244346,       0.246072,      -0.153948
        71.5148,       0.162296,      -0.358957,      0.0689711,      -0.152546,       0.244346,       0.246152,      -0.152451
        71.9548,       0.174418,      -0.371079,      0.0732189,      -0.155775,       0.244346,       0.246263,      -0.155668
        72.4975,       0.174418,      -0.371079,      0.0721269,      -0.153452,       0.244346,       0.246234,      -0.153348
        73.2162,       0.176838,      -0.380782,      0.0716987,      -0.154388,       0.244346,       0.246223,      -0.154285
        73.8908,       0.176838,      -0.380782,      0.0703954,      -0.151582,       0.244346,       0.246189,      -0.151482
        74.4188,        0.18896,      -0.392905,      0.0741574,      -0.154196,       0.244346,       0.246287,      -0.154086
        74.9615,       0.191379,      -0.402608,      0.0740233,      -0.155724,       0.244346,       0.246284,      -0.155615
        75.4602,       0.193798,       -0.41231,      0.0739716,      -0.157376,       0.244346,       0.246283,      -0.157267
        76.0762,       0.203501,       -0.41473,      0.0764224,      -0.155747,       0.244346,       0.246347,       -0.15563
        76.5602,       0.215623,      -0.426852,      0.0799541,      -0.158279,       0.244346,       0.246439,      -0.158151
        77.2495,       0.215623,      -0.426852,      0.0785335,      -0.155466,       0.244346,       0.246402,      -0.155343
        77.9242,       0.227746,      -0.438974,      0.0815185,      -0.157125,       0.244346,        0.24648,      -0.156992
        78.4375,       0.230165,      -0.448677,      0.0813096,      -0.158503,       0.244346,       0.246475,      -0.158371
        79.1122,       0.232584,       -0.45838,      0.0807688,       -0.15918,       0.244346,       0.246461,       -0.15905
        79.5668,       0.242287,      -0.460799,      0.0831795,      -0.158197,       0.244346,       0.246524,      -0.158059
        80.1242,       0.242287,      -0.460799,      0.0820264,      -0.156004,       0.244346,       0.246493,      -0.155869
        80.6962,       0.254409,      -0.472921,      0.0849136,      -0.157846,       0.244346,       0.246569,      -0.157702
        81.2095,       0.268951,      -0.494746,      0.0886358,       -0.16305,       0.244346,       0.246666,      -0.162892
        81.8109,       0.268951,      -0.494746,      0.0873376,      -0.160661,       0.244346,       0.246633,      -0.160509
        82.4122,       0.281073,      -0.506869,       0.089947,      -0.162205,       0.244346,       0.246701,      -0.162043
        83.2189,       0.283492,      -0.516572,      0.0889709,       -0.16212,       0.244346,       0.246675,      -0.161962
        83.9815,       0.298033,      -0.538397,      0.0918434,      -0.165915,       0.244346,        0.24675,      -0.165746
        84.5242,       0.308519,      -0.540922,      0.0938579,      -0.164559,       0.246091,       0.248549,      -0.164383
        85.0229,       0.318218,      -0.543358,      0.0956762,      -0.163367,       0.246091,       0.248596,      -0.163184
        85.5215,       0.322278,      -0.562641,      0.0957701,      -0.167198,       0.244346,       0.246853,      -0.167015
        86.0202,       0.331981,       -0.56506,       0.097513,      -0.165976,       0.244346,       0.246899,      -0.165786
        86.5189,       0.332789,      -0.565191,      0.0966269,      -0.164106,       0.246091,       0.248621,      -0.163919
        87.1495,        0.34736,      -0.587025,      0.0994032,      -0.167988,       0.246091,       0.248694,       -0.16779
        87.7215,       0.358644,      -0.599008,       0.101298,      -0.169188,       0.244346,       0.246998,      -0.168983
        88.1762,       0.369194,      -0.601596,       0.103205,      -0.168172,       0.246091,       0.248793,      -0.167959
        88.5135,       0.368347,      -0.601427,       0.102185,      -0.166845,       0.244346,       0.247021,      -0.166636
        88.9095,       0.370766,       -0.61113,       0.101942,       -0.16803,       0.244346,       0.247015,      -0.167822
        89.1589,       0.373186,      -0.620833,       0.102034,      -0.169745,       0.244346,       0.247017,      -0.169536
        89.3495,       0.370766,       -0.61113,       0.100941,      -0.166379,       0.244346,       0.246989,      -0.166176
        89.5109,        0.37163,      -0.611295,       0.100811,      -0.165825,       0.246091,       0.248731,      -0.165622
        89.7015,        0.37163,      -0.611295,       0.100383,      -0.165121,       0.246091,       0.248719,      -0.164919
        89.7895,       0.380469,      -0.613549,        0.10257,      -0.165405,       0.244346,       0.247031,      -0.165195
        89.8042,       0.383765,       -0.62343,       0.103424,      -0.168014,       0.246091,       0.248799,        -0.1678
        89.8629,       0.382889,      -0.623252,       0.103053,      -0.167747,       0.244346,       0.247044,      -0.167534
        89.7162,       0.375605,      -0.630536,       0.101424,      -0.170262,       0.244346,       0.247001,      -0.170057
        89.4669,       0.376502,      -0.630692,       0.102234,      -0.171255,       0.246091,       0.248768,      -0.171046
        89.2469,       0.365902,      -0.628117,      0.0998457,      -0.171398,       0.244346,        0.24696,      -0.171198
        89.0415,       0.364367,      -0.618557,       0.099886,      -0.169569,       0.246091,       0.248706,      -0.169369
        88.8069,       0.354669,      -0.616121,      0.0977418,      -0.169794,       0.246091,        0.24865,      -0.169603
        88.6162,       0.354669,      -0.616121,      0.0981628,      -0.170526,       0.246091,       0.248661,      -0.170333
        88.6162,        0.35136,      -0.606291,      0.0972472,      -0.167805,       0.244346,       0.246892,      -0.167616
        88.7335,       0.349796,      -0.596724,      0.0965584,      -0.164721,       0.246091,       0.248619,      -0.164534
        88.7629,       0.359495,       -0.59916,      0.0991701,      -0.165284,       0.246091,       0.248688,      -0.165087
        88.9389,       0.361063,      -0.608711,       0.099209,      -0.167255,       0.244346,       0.246943,      -0.167058
        89.2175,       0.361931,      -0.608858,      0.0988271,      -0.166252,       0.246091,       0.248679,      -0.166057
        89.4229,       0.361931,      -0.608858,      0.0983738,      -0.165489,       0.246091,       0.248667,      -0.165296
