          V_ref,             LF,             DF,             CL,             Cd,              A,         A(Cor),        CD(Cor)
        117.891,      0.0805933,       0.340139,      0.0126034,       0.053192,    -0.00174533,    -0.00141537,      0.0531952
        117.832,      0.0804886,       0.280139,      0.0125996,      0.0438527,    -0.00174533,    -0.00141547,      0.0438558
         117.92,      0.0704537,       0.260122,      0.0110123,      0.0406584,    -0.00174533,    -0.00145703,      0.0406608
        117.847,           0.06,           0.26,     0.00938999,        0.04069,              0,    0.000245829,      0.0406917
        117.906,       0.059581,       0.239895,     0.00931515,      0.0375062,     0.00174533,      0.0019892,      0.0375079
        117.818,      0.0582532,       0.249575,     0.00912116,      0.0390779,     0.00698131,     0.00722011,      0.0390796
        117.788,      0.0569413,       0.249248,     0.00892018,      0.0390462,      0.0122173,      0.0124508,      0.0390478
         117.92,      0.0554532,       0.258913,     0.00866764,      0.0404695,      0.0174533,      0.0176802,       0.040471
         118.14,      0.0545806,       0.308906,      0.0084995,      0.0481039,      0.0174533,      0.0176758,      0.0481054
        118.243,      0.0545806,       0.308906,     0.00848474,      0.0480204,      0.0174533,      0.0176754,      0.0480219
        118.507,      0.0545806,       0.308906,     0.00844698,      0.0478067,      0.0174533,      0.0176744,      0.0478081
          118.8,      0.0545806,       0.308906,     0.00840532,      0.0475709,      0.0174533,      0.0176733,      0.0475723
        119.108,      0.0437063,       0.298887,     0.00669593,      0.0457903,      0.0209439,      0.0211192,      0.0457912
        119.255,      0.0510737,       0.298088,      0.0078054,      0.0455557,      0.0296706,      0.0298749,      0.0455569
        119.006,      0.0486002,       0.307593,     0.00745853,      0.0472055,      0.0366519,      0.0368472,      0.0472066
        118.756,      0.0448721,       0.357172,     0.00691535,      0.0550446,      0.0418879,      0.0420689,      0.0550455
        118.316,      0.0448721,       0.357172,     0.00696688,      0.0554547,      0.0418879,      0.0420703,      0.0554557
        117.788,      0.0448721,       0.357172,     0.00702948,       0.055953,      0.0418879,      0.0420719,       0.055954
        117.084,      0.0357184,       0.337608,     0.00566299,      0.0535262,      0.0418879,      0.0420361,      0.0535268
        116.732,      0.0257272,       0.338027,     0.00410356,      0.0539163,      0.0418879,      0.0419953,      0.0539166
        116.703,       0.026146,       0.328036,     0.00417245,      0.0523489,      0.0418879,      0.0419971,      0.0523493
          116.6,      0.0244105,       0.327749,     0.00390236,      0.0523954,      0.0471239,       0.047226,      0.0523957
        116.688,      0.0327344,       0.337035,     0.00522517,      0.0537986,      0.0506145,      0.0507513,      0.0537992
        117.084,      0.0400301,       0.376339,     0.00634659,      0.0596668,      0.0523599,       0.052526,      0.0596676
        117.451,      0.0400301,       0.376339,     0.00630702,      0.0592949,      0.0523599,       0.052525,      0.0592956
        117.642,      0.0505398,       0.365829,      0.0079371,      0.0574523,      0.0523599,      0.0525677,      0.0574536
        117.994,      0.0510631,       0.355843,     0.00797152,      0.0555511,      0.0523599,      0.0525686,      0.0555523
         118.17,      0.0515108,       0.335717,     0.00801747,      0.0522531,      0.0541052,      0.0543151,      0.0522544
        118.272,      0.0503122,       0.335407,     0.00781732,      0.0521143,      0.0575958,      0.0578005,      0.0521155
        118.228,      0.0485025,       0.345074,     0.00754174,      0.0536562,      0.0610865,      0.0612839,      0.0536573
        118.067,      0.0559655,       0.353907,     0.00872599,      0.0551801,      0.0663225,      0.0665509,      0.0551817
        118.023,      0.0652808,       0.363222,       0.010186,      0.0566748,      0.0663225,      0.0665892,      0.0566769
        117.891,      0.0659435,       0.353244,      0.0103125,      0.0552414,      0.0663225,      0.0665925,      0.0552435
        117.862,      0.0679318,        0.32331,      0.0106287,      0.0505854,      0.0663225,      0.0666007,      0.0505876
        117.759,      0.0667611,       0.322918,      0.0104637,      0.0506122,      0.0698131,      0.0700871,      0.0506144
         117.51,      0.0762952,       0.311817,      0.0120088,      0.0490799,      0.0733038,      0.0736182,      0.0490828
        117.275,      0.0851257,       0.310618,      0.0134524,       0.049087,      0.0767945,      0.0771466,      0.0490906
        117.026,      0.0925568,       0.319058,      0.0146892,      0.0506359,      0.0820304,       0.082415,      0.0506402
        117.011,       0.102191,       0.307726,      0.0162223,      0.0488498,      0.0855211,      0.0859458,       0.048855
        116.952,       0.103046,       0.297763,      0.0163743,      0.0473155,      0.0855211,      0.0859498,      0.0473209
        116.996,       0.128098,       0.236274,      0.0203398,      0.0375165,      0.0855211,      0.0860536,      0.0375248
        117.114,       0.129806,       0.216347,      0.0205698,      0.0342836,      0.0855211,      0.0860596,      0.0342921
        117.304,       0.132368,       0.186457,      0.0209078,       0.029451,      0.0855211,      0.0860685,      0.0294598
         117.29,       0.131998,       0.186166,      0.0208545,      0.0294124,      0.0872664,      0.0878124,      0.0294211
        117.304,        0.13014,       0.184702,      0.0205558,       0.029174,      0.0959931,      0.0965312,      0.0291824
         117.26,       0.129394,       0.184113,      0.0204533,      0.0291027,      0.0994837,       0.100019,      0.0291111
        117.407,       0.179044,       0.168053,      0.0282308,      0.0264978,        0.10472,       0.105459,      0.0265138
        117.495,       0.188989,       0.167008,      0.0297543,      0.0262936,        0.10472,       0.105499,      0.0263113
        117.436,       0.189683,       0.156665,      0.0298934,      0.0246899,       0.106465,       0.107248,      0.0247078
        117.436,       0.203877,       0.115829,      0.0321303,      0.0182543,       0.106465,       0.107306,      0.0182749
         117.26,       0.186116,      0.0980677,      0.0294193,      0.0155015,       0.106465,       0.107235,      0.0155189
         116.85,       0.187819,      0.0774492,      0.0298975,      0.0123286,       0.109956,       0.110738,      0.0123465
         116.41,       0.187181,      0.0763499,      0.0300216,      0.0122456,       0.115192,       0.115978,      0.0122637
        115.838,       0.186538,      0.0752484,      0.0302147,      0.0121885,       0.120428,       0.121219,      0.0122067
        115.456,         0.2258,      0.0695689,      0.0368162,      0.0113431,       0.123918,       0.124882,      0.0113702
        115.324,       0.235723,      0.0683328,      0.0385222,      0.0111671,       0.123918,       0.124927,      0.0111967
        115.192,       0.243139,     0.00879292,      0.0398253,     0.00144025,       0.123918,       0.124961,     0.00147197
        115.222,       0.265458,     -0.0135257,      0.0434588,    -0.00221434,       0.123918,       0.125056,    -0.00217657
        115.398,       0.255351,     -0.0131989,      0.0416769,    -0.00215424,       0.127409,         0.1285,     -0.0021195
        115.647,       0.264788,     -0.0168282,      0.0430309,    -0.00273477,       0.136136,       0.137262,    -0.00269774
        115.764,       0.284394,     -0.0205548,      0.0461235,    -0.00333361,       0.139626,       0.140834,    -0.00329107
        115.882,       0.295507,     -0.0328909,      0.0478287,     -0.0053235,       0.143117,       0.144369,    -0.00527775
        115.955,       0.343655,     -0.0979826,      0.0555514,     -0.0158388,       0.143117,       0.144571,      -0.015777
        115.896,       0.352213,      -0.157369,      0.0569924,     -0.0254643,       0.143117,       0.144609,     -0.0253993
        115.852,       0.353639,      -0.167267,      0.0572667,     -0.0270864,       0.143117,       0.144616,     -0.0270208
         115.97,       0.355066,      -0.177165,      0.0573814,     -0.0286312,       0.143117,       0.144619,     -0.0285654
        115.999,       0.356649,      -0.187615,      0.0576081,     -0.0303047,       0.144862,        0.14637,     -0.0302383
        116.014,          0.367,      -0.190763,       0.059265,     -0.0308054,       0.150098,        0.15165,     -0.0307352
        116.072,       0.368993,      -0.202343,      0.0595266,     -0.0326423,       0.155334,       0.156893,     -0.0325715
        116.131,       0.389067,      -0.206631,      0.0627017,     -0.0333004,       0.158825,       0.160466,     -0.0332218
        116.072,       0.400693,      -0.218697,      0.0646406,     -0.0352806,        0.16057,       0.162263,      -0.035197
        115.882,       0.431911,      -0.291618,      0.0699063,     -0.0471994,       0.162316,       0.164146,     -0.0471017
        115.603,       0.433527,      -0.301487,      0.0705065,     -0.0490322,       0.162316,       0.164161,     -0.0489328
        115.471,       0.436759,      -0.321224,      0.0711947,     -0.0523616,       0.162316,       0.164179,     -0.0522603
        115.427,       0.446628,       -0.32284,      0.0728588,     -0.0526652,       0.162316,       0.164223,      -0.052559
        115.339,       0.447618,      -0.324734,      0.0731319,     -0.0530551,       0.167552,       0.169466,     -0.0529481
        115.222,       0.462946,       -0.34995,      0.0757902,     -0.0572914,       0.178024,       0.180008,     -0.0571765
        115.031,       0.474923,      -0.362212,       0.078009,     -0.0594954,       0.179769,       0.181811,     -0.0593737
         114.87,       0.491914,      -0.403355,       0.081027,     -0.0664397,       0.179769,        0.18189,     -0.0663084
        114.708,        0.49549,      -0.423033,      0.0818458,     -0.0698772,       0.179769,       0.181912,     -0.0697432
        114.444,       0.508905,      -0.444498,      0.0844499,      -0.073762,       0.179769,        0.18198,     -0.0736194
        114.254,       0.500854,      -0.452549,      0.0833916,     -0.0753489,       0.179769,       0.181952,     -0.0752098
        114.107,       0.512222,      -0.456294,      0.0855038,     -0.0761677,       0.185005,       0.187243,     -0.0760215
        114.136,       0.521666,      -0.450309,      0.0870354,       -0.07513,       0.190241,       0.192519,     -0.0749785
         114.18,       0.536324,      -0.466074,      0.0894121,     -0.0777005,       0.200713,       0.203054,     -0.0775406
        114.576,       0.557419,      -0.479158,      0.0922876,     -0.0793305,       0.198967,       0.201384,     -0.0791601
        114.826,        0.58549,      -0.523045,      0.0965145,     -0.0862209,       0.200713,        0.20324,     -0.0860346
        114.958,        0.60127,      -0.554437,      0.0988883,     -0.0911858,       0.200713,       0.203302,     -0.0909902
        114.914,       0.605257,      -0.574035,      0.0996203,     -0.0944814,       0.200713,       0.203321,     -0.0942829
        115.016,       0.600797,      -0.593033,      0.0987098,     -0.0974341,       0.204203,       0.206788,     -0.0972392
        114.914,       0.604204,      -0.604204,      0.0994469,     -0.0994469,       0.207694,       0.210298,     -0.0992491
        114.723,       0.606258,      -0.606258,       0.100117,      -0.100117,        0.21293,       0.215551,     -0.0999164
        114.679,       0.627151,      -0.611913,       0.103647,      -0.101128,       0.216421,       0.219134,      -0.100913
        114.371,       0.629299,      -0.621679,       0.104563,      -0.103297,       0.216421,       0.219158,      -0.103078
        114.224,       0.645507,      -0.653127,       0.107531,      -0.108801,       0.216421,       0.219236,      -0.108569
        114.004,       0.647655,      -0.662894,       0.108306,      -0.110854,       0.216421,       0.219256,       -0.11062
        113.931,        0.64433,      -0.690046,       0.107889,      -0.115544,       0.216421,       0.219245,      -0.115311
        113.652,       0.658881,      -0.696352,       0.110867,      -0.117172,       0.226893,       0.229795,      -0.116926
        113.506,       0.670195,      -0.700004,       0.113062,      -0.118091,       0.230383,       0.233343,      -0.117835
         113.55,       0.665533,      -0.672922,       0.112189,      -0.113434,       0.235619,       0.238556,      -0.113183
        113.726,       0.682355,      -0.660377,       0.114669,      -0.110975,       0.240855,       0.243857,      -0.110712
        113.711,       0.696837,      -0.682185,       0.117132,       -0.11467,       0.240855,       0.243922,      -0.114395
        113.696,       0.703993,      -0.711319,       0.118366,      -0.119598,       0.240855,       0.243954,      -0.119317
        113.902,       0.713534,      -0.750164,       0.119538,      -0.125675,       0.240855,       0.243985,      -0.125389
        114.254,        0.74098,       -0.78481,       0.123372,       -0.13067,       0.242601,       0.245831,      -0.130365
        114.254,       0.748643,      -0.798887,       0.124648,      -0.133014,       0.253073,       0.256336,      -0.132703
        114.004,       0.741183,       -0.83394,       0.123946,      -0.139458,       0.256563,       0.259808,      -0.139151
        114.019,       0.731988,      -0.867555,       0.122377,      -0.145042,       0.256563,       0.259767,      -0.144743
        113.916,       0.709659,      -0.915959,       0.118858,      -0.153411,       0.258309,        0.26142,      -0.153128
        113.623,       0.663653,      -0.984732,       0.111727,      -0.165782,       0.256563,       0.259488,      -0.165532
        113.036,       0.592735,      -0.983992,       0.100827,      -0.167381,       0.258309,       0.260948,      -0.167178
        112.552,       0.588175,       -1.00077,       0.100913,      -0.171703,       0.258309,       0.260951,        -0.1715
        112.508,       0.592171,       -1.01063,       0.101679,      -0.173529,       0.260054,       0.262716,      -0.173322
        112.508,       0.614359,       -1.01619,       0.105488,      -0.174485,       0.263545,       0.266306,      -0.174262
         112.23,       0.638898,       -1.05802,       0.110247,       -0.18257,       0.268781,       0.271667,      -0.182327
        112.215,       0.620056,         -1.017,       0.107024,      -0.175538,       0.270526,       0.273328,      -0.175309
          112.2,       0.625599,       -1.02701,       0.108009,      -0.177312,       0.274017,       0.276844,      -0.177079
        112.318,       0.618678,       -1.03393,       0.106591,      -0.178134,       0.274017,       0.276807,      -0.177907
        111.892,       0.580171,       -1.02311,       0.100718,      -0.177612,       0.274017,       0.276653,      -0.177409
        111.174,       0.532036,       -1.00958,      0.0935596,      -0.177537,       0.274017,       0.276466,      -0.177361
        110.352,       0.526624,      -0.990325,      0.0939916,      -0.176753,       0.274017,       0.276477,      -0.176576
        109.428,       0.514452,      -0.968388,      0.0933763,      -0.175769,       0.277507,       0.279952,      -0.175594
        108.636,       0.525496,      -0.971152,      0.0967766,       -0.17885,       0.279253,       0.281786,      -0.178662
        108.152,       0.513161,      -0.949195,      0.0953528,      -0.176374,       0.282743,        0.28524,      -0.176192
        107.962,       0.514554,      -0.949203,      0.0959496,      -0.176999,       0.284489,       0.287001,      -0.176815
        108.167,       0.511747,      -0.939605,      0.0950643,      -0.174545,       0.284489,       0.286977,      -0.174364
        108.196,        0.55014,      -0.950831,       0.102141,      -0.176535,       0.284489,       0.287163,      -0.176326
        108.431,       0.559738,      -0.953638,       0.103473,       -0.17629,       0.284489,       0.287197,      -0.176076
        109.076,       0.575932,      -0.940327,       0.105211,      -0.171779,       0.287979,       0.290734,      -0.171557
        109.531,       0.596402,      -0.946172,       0.108048,      -0.171414,       0.289725,       0.292553,      -0.171181
        110.162,       0.615653,      -0.968692,       0.110262,      -0.173491,       0.294961,       0.297847,      -0.173247
        110.323,       0.622815,      -0.987978,       0.111219,      -0.176428,       0.296706,       0.299618,       -0.17618
        110.734,       0.649157,       -1.01312,       0.115065,      -0.179578,       0.298451,       0.301464,      -0.179313
        111.012,       0.655038,       -1.03224,       0.115525,      -0.182049,       0.298451,       0.301476,      -0.181782
        111.115,       0.655038,       -1.03224,       0.115311,      -0.181713,       0.298451,        0.30147,      -0.181447
        111.071,       0.655038,       -1.03224,       0.115403,      -0.181857,       0.298451,       0.301472,       -0.18159
         111.13,       0.610925,       -1.00136,       0.107518,      -0.176231,       0.298451,       0.301266,      -0.175999
          111.1,       0.649894,      -0.987388,       0.114436,      -0.173863,       0.298451,       0.301447,      -0.173602
        111.262,       0.681158,      -0.996704,       0.119594,      -0.174995,       0.301942,       0.305073,      -0.174709
        111.511,       0.697974,       -1.01902,       0.121999,      -0.178114,       0.303687,       0.306881,      -0.177817
        111.936,       0.700393,        -1.0542,       0.121493,      -0.182866,       0.303687,       0.306868,      -0.182571
        112.054,       0.720857,       -1.06042,       0.124781,       -0.18356,       0.305433,       0.308699,      -0.183249
        112.274,        0.71132,       -1.05742,       0.122648,      -0.182323,       0.305433,       0.308643,      -0.182022
        112.787,       0.690615,       -1.04206,       0.117997,      -0.178043,       0.307178,       0.310267,      -0.177765
        112.948,       0.691989,       -1.04225,       0.117894,      -0.177567,       0.308923,        0.31201,      -0.177289
        113.051,       0.704962,       -1.02928,       0.119886,      -0.175039,       0.308923,       0.312062,      -0.174751
        113.168,       0.715121,       -1.04898,       0.121362,       -0.17802,       0.314159,       0.317336,      -0.177726
        113.418,       0.775275,       -1.07703,       0.130992,      -0.181978,       0.314159,       0.317589,      -0.181635
        113.711,       0.813317,       -1.08939,       0.136712,      -0.183118,       0.314159,       0.317738,      -0.182744
        113.711,       0.819737,       -1.08297,       0.137791,      -0.182039,       0.314159,       0.317767,      -0.181659
        113.623,       0.838758,       -1.08915,       0.141207,      -0.183361,       0.314159,       0.317856,      -0.182963
        113.858,       0.851359,       -1.10175,       0.142738,      -0.184719,       0.314159,       0.317896,      -0.184311
         113.96,       0.848269,       -1.09224,       0.141964,      -0.182795,       0.314159,       0.317876,      -0.182392
        114.063,       0.854689,       -1.08582,       0.142781,      -0.181393,       0.314159,       0.317897,      -0.180985
        114.151,         0.8642,       -1.08891,       0.144147,      -0.181629,       0.314159,       0.317933,      -0.181213
        114.356,        0.85778,       -1.09533,       0.142563,      -0.182044,       0.314159,       0.317891,      -0.181638
        114.474,        0.86729,       -1.09842,       0.143848,      -0.182184,       0.314159,       0.317925,       -0.18177
        114.782,        0.87347,       -1.11745,       0.144097,      -0.184345,       0.314159,       0.317932,       -0.18393
        114.914,       0.886071,       -1.13005,        0.14584,      -0.185996,       0.314159,       0.317977,      -0.185571
        115.016,       0.905092,       -1.13623,       0.148705,       -0.18668,       0.314159,       0.318052,      -0.186237
        115.148,       0.892732,       -1.09818,       0.146338,      -0.180016,       0.314159,        0.31799,      -0.179588
         115.28,       0.838758,       -1.08915,       0.137176,      -0.178127,       0.314159,        0.31775,      -0.177751
        115.324,       0.819737,       -1.08297,       0.133963,      -0.176981,       0.314159,       0.317666,      -0.176622
