          V_ref,             LF,             DF,             CL,             Cd,              A,         A(Cor),        CD(Cor)
        21.7067,      0.0264391,     -0.0477855,       0.121958,      -0.220424,     -0.0698131,     -0.0666203,      -0.220126
        22.0294,      0.0264391,     -0.0477855,       0.118411,      -0.214014,     -0.0698131,     -0.0667131,      -0.213734
        22.4841,      0.0264391,     -0.0477855,       0.113671,      -0.205446,     -0.0698131,     -0.0668373,      -0.205188
        22.8507,      0.0264391,     -0.0477855,       0.110052,      -0.198906,     -0.0698131,      -0.066932,      -0.198663
        23.4667,      0.0264391,     -0.0477855,        0.10435,        -0.1886,     -0.0698131,     -0.0670813,      -0.188382
        24.0974,      0.0264391,     -0.0477855,      0.0989595,      -0.178857,     -0.0698131,     -0.0672224,      -0.178662
        24.8161,      0.0264391,     -0.0477855,      0.0933108,      -0.168648,     -0.0698131,     -0.0673703,      -0.168474
        25.2854,      0.0264391,     -0.0477855,      0.0898789,      -0.162445,     -0.0698131,     -0.0674601,      -0.162284
        26.0187,      0.0364147,     -0.0470879,       0.116911,      -0.151178,     -0.0698131,     -0.0667524,      -0.150905
        26.5321,      0.0364147,     -0.0470879,       0.112431,      -0.145385,     -0.0698131,     -0.0668697,      -0.145132
        27.0454,      0.0364147,     -0.0470879,       0.108203,      -0.139918,     -0.0698131,     -0.0669804,      -0.139684
        27.5294,      0.0371123,     -0.0371123,       0.106433,      -0.106433,     -0.0698131,     -0.0670267,      -0.106206
        28.1014,      0.0371123,     -0.0371123,       0.102144,      -0.102144,     -0.0698131,      -0.067139,      -0.101935
        28.6587,      0.0371123,     -0.0371123,      0.0982098,     -0.0982098,     -0.0698131,      -0.067242,     -0.0980168
        29.2601,      0.0371123,     -0.0371123,      0.0942145,     -0.0942145,     -0.0698131,     -0.0673466,      -0.094037
        30.0081,      0.0371123,     -0.0371123,      0.0895762,     -0.0895762,     -0.0698131,      -0.067468,     -0.0894157
        30.7267,      0.0371123,     -0.0371123,       0.085435,      -0.085435,     -0.0698131,     -0.0675765,      -0.085289
        31.2841,      0.0378099,     -0.0271367,      0.0839671,     -0.0602644,     -0.0698131,     -0.0676149,     -0.0601234
        31.8561,      0.0378099,     -0.0271367,      0.0809788,     -0.0581196,     -0.0698131,     -0.0676931,     -0.0579884
        32.3841,      0.0378099,     -0.0271367,      0.0783597,     -0.0562398,     -0.0698131,     -0.0677617,      -0.056117
        33.0001,      0.0378099,     -0.0271367,      0.0754616,     -0.0541598,     -0.0698131,     -0.0678376,     -0.0540459
        33.7041,      0.0378099,     -0.0271367,      0.0723421,     -0.0519209,     -0.0698131,     -0.0679192,     -0.0518162
        34.3934,      0.0385074,      -0.017161,       0.070753,     -0.0315314,     -0.0698131,     -0.0679608,     -0.0314313
        34.8774,      0.0484831,     -0.0164635,      0.0866268,      -0.029416,     -0.0698131,     -0.0675453,     -0.0292659
        35.5814,      0.0484831,     -0.0164635,      0.0832328,     -0.0282635,     -0.0698131,     -0.0676341,     -0.0281249
        36.1387,      0.0385074,      -0.017161,      0.0640839,     -0.0285593,     -0.0698131,     -0.0681354,     -0.0284772
        36.6374,      0.0484831,     -0.0164635,      0.0785039,     -0.0266577,     -0.0698131,     -0.0677579,     -0.0265344
        37.3268,       0.039205,    -0.00718538,      0.0611578,     -0.0112088,     -0.0698131,      -0.068212,      -0.011134
        37.9134,       0.039205,    -0.00718538,      0.0592797,     -0.0108646,     -0.0698131,     -0.0682612,     -0.0107943
        38.5148,      0.0491806,    -0.00648782,      0.0720594,    -0.00950594,     -0.0698131,     -0.0679266,    -0.00940209
        39.0281,       0.039205,    -0.00718538,      0.0559419,     -0.0102529,     -0.0698131,     -0.0683486,     -0.0101903
        39.7174,      0.0491806,    -0.00648782,      0.0677614,    -0.00893896,     -0.0698131,     -0.0680392,    -0.00884713
        40.2748,       0.039205,    -0.00718538,      0.0525323,    -0.00962797,     -0.0698131,     -0.0684379,    -0.00957278
        40.8321,      0.0491806,    -0.00648782,      0.0641123,    -0.00845758,     -0.0698131,     -0.0681347,    -0.00837537
        41.4481,      0.0491806,    -0.00648782,      0.0622208,    -0.00820805,     -0.0698131,     -0.0681842,    -0.00813062
        42.1081,      0.0491806,    -0.00648782,      0.0602856,    -0.00795276,     -0.0698131,     -0.0682349,    -0.00788008
        42.6654,      0.0498782,     0.00348782,      0.0595538,      0.0041644,     -0.0698131,      -0.068254,     0.00423534
        43.4281,      0.0498782,     0.00348782,      0.0574804,     0.00401942,     -0.0698131,     -0.0683083,      0.0040855
        43.9561,      0.0498782,     0.00348782,      0.0561078,     0.00392344,     -0.0698131,     -0.0683442,      0.0039864
        44.4841,      0.0399026,     0.00279026,       0.043827,     0.00306468,     -0.0698131,     -0.0686658,      0.0031031
        45.1001,      0.0498782,     0.00348782,      0.0532974,     0.00372692,     -0.0698131,     -0.0684178,     0.00378373
        45.6281,      0.0505758,      0.0134635,      0.0527993,      0.0140554,     -0.0698131,     -0.0684309,      0.0141111
        46.1268,      0.0505758,      0.0134635,      0.0516639,      0.0137531,     -0.0698131,     -0.0684606,      0.0138065
        46.8308,       0.049872,     0.00357487,      0.0494248,     0.00354281,     -0.0715585,     -0.0702645,     0.00359167
        47.3294,      0.0498782,     0.00348782,      0.0483948,     0.00338409,     -0.0698131,     -0.0685462,     0.00343093
        47.9894,      0.0605514,       0.014161,      0.0571457,      0.0133645,     -0.0698131,     -0.0683171,      0.0134299
        48.5174,      0.0605514,       0.014161,      0.0559087,      0.0130752,     -0.0698131,     -0.0683495,      0.0131378
        48.9868,      0.0605514,       0.014161,      0.0548425,      0.0128259,     -0.0698131,     -0.0683774,       0.012886
        49.3974,      0.0605514,       0.014161,      0.0539344,      0.0126135,     -0.0698131,     -0.0684011,      0.0126717
        49.7934,       0.061249,      0.0241367,      0.0536914,      0.0211584,     -0.0698131,     -0.0684075,      0.0212161
        50.2188,      0.0412977,      0.0227415,      0.0355913,      0.0195992,     -0.0698131,     -0.0688814,      0.0196245
        50.8348,      0.0512733,      0.0234391,      0.0431241,      0.0197138,     -0.0698131,     -0.0686842,       0.019751
        51.3921,       0.061249,      0.0241367,       0.050403,      0.0198625,     -0.0698131,     -0.0684936,      0.0199134
        52.3161,      0.0512733,      0.0234391,      0.0407166,      0.0186132,     -0.0698131,     -0.0687472,      0.0186463
        53.0201,       0.061249,      0.0241367,      0.0473552,      0.0186615,     -0.0698131,     -0.0685734,      0.0187063
        53.9148,      0.0719222,      0.0348099,      0.0537771,      0.0260278,     -0.0698131,     -0.0684053,      0.0260856
        54.8241,      0.0719222,      0.0348099,       0.052008,      0.0251715,     -0.0698131,     -0.0684516,      0.0252256
        55.6601,      0.0825954,      0.0454831,      0.0579453,      0.0319089,     -0.0698131,     -0.0682961,      0.0319761
        56.1881,      0.0832929,      0.0554587,      0.0573416,      0.0381796,     -0.0698131,     -0.0683119,      0.0382454
        56.8628,      0.0839905,      0.0654344,      0.0564579,      0.0439845,     -0.0698131,     -0.0683351,      0.0440483
        57.4055,      0.0818978,      0.0355074,      0.0540153,      0.0234187,     -0.0698131,      -0.068399,      0.0234771
        57.9481,      0.0818978,      0.0355074,      0.0530083,      0.0229822,     -0.0698131,     -0.0684254,      0.0230384
        58.6815,      0.0818978,      0.0355074,      0.0516917,      0.0224114,     -0.0698131,     -0.0684599,      0.0224648
        59.2975,      0.0818978,      0.0355074,      0.0506233,      0.0219481,     -0.0698131,     -0.0684878,      0.0219994
        59.8695,      0.0818978,      0.0355074,      0.0496606,      0.0215307,     -0.0698131,      -0.068513,      0.0215801
        60.3975,      0.0818978,      0.0355074,      0.0487961,      0.0211559,     -0.0698131,     -0.0685357,      0.0212036
        61.1601,      0.0719222,      0.0348099,      0.0417904,      0.0202263,     -0.0698131,     -0.0687191,      0.0202612
        61.7615,      0.0712246,      0.0248342,      0.0405831,      0.0141503,     -0.0698131,     -0.0687507,      0.0141833
        62.3335,      0.0712246,      0.0248342,      0.0398417,      0.0138918,     -0.0698131,     -0.0687701,      0.0139236
        62.9201,      0.0712246,      0.0248342,      0.0391022,       0.013634,     -0.0698131,     -0.0687895,      0.0136645
        63.6828,      0.0712246,      0.0248342,      0.0381712,      0.0133094,     -0.0698131,     -0.0688138,      0.0133385
        64.5775,       0.070527,      0.0148586,      0.0367573,     0.00774401,     -0.0698131,     -0.0688508,     0.00777104
        65.1495,       0.070527,      0.0148586,      0.0361147,     0.00760863,     -0.0698131,     -0.0688677,     0.00763471
        65.7508,       0.070527,      0.0148586,      0.0354572,     0.00747009,     -0.0698131,     -0.0688849,     0.00749524
        66.3962,       0.070527,      0.0148586,      0.0347713,     0.00732559,     -0.0698131,     -0.0689028,     0.00734977
        66.9975,       0.070527,      0.0148586,      0.0341499,     0.00719468,     -0.0698131,     -0.0689191,       0.007218
        67.8335,      0.0698295,     0.00488295,      0.0329838,     0.00230645,     -0.0698131,     -0.0689496,     0.00232821
        68.4348,      0.0698295,     0.00488295,      0.0324067,      0.0022661,     -0.0698131,     -0.0689647,      0.0022871
        69.0948,      0.0698295,     0.00488295,      0.0317906,     0.00222301,     -0.0698131,     -0.0689809,     0.00224323
        69.6962,      0.0698295,     0.00488295,      0.0312444,     0.00218482,     -0.0698131,     -0.0689952,     0.00220434
        70.2975,      0.0698295,     0.00488295,      0.0307121,      0.0021476,     -0.0698131,     -0.0690091,     0.00216646
        70.8402,      0.0698295,     0.00488295,      0.0302434,     0.00211482,     -0.0698131,     -0.0690214,     0.00213312
        71.6322,      0.0698295,     0.00488295,      0.0295783,     0.00206832,     -0.0698131,     -0.0690388,     0.00208581
        72.3068,      0.0598538,     0.00418539,      0.0248819,     0.00173991,     -0.0698131,     -0.0691617,      0.0017523
        73.1575,      0.0598538,     0.00418539,      0.0243066,     0.00169969,     -0.0698131,     -0.0691768,      0.0017115
        73.7588,      0.0598538,     0.00418539,      0.0239119,     0.00167208,     -0.0698131,     -0.0691871,     0.00168352
        74.3748,      0.0598538,     0.00418539,      0.0235175,      0.0016445,     -0.0698131,     -0.0691975,     0.00165556
        74.9468,      0.0598538,     0.00418539,      0.0231599,      0.0016195,     -0.0698131,     -0.0692068,     0.00163022
        75.6068,      0.0591563,    -0.00579025,      0.0224921,    -0.00220154,     -0.0698131,     -0.0692243,    -0.00219142
        76.1202,      0.0591563,    -0.00579025,      0.0221897,    -0.00217194,     -0.0698131,     -0.0692322,     -0.0021621
        76.6482,      0.0591563,    -0.00579025,      0.0218851,    -0.00214212,     -0.0698131,     -0.0692402,    -0.00213254
        77.1175,      0.0591563,    -0.00579025,      0.0216195,    -0.00211613,     -0.0698131,     -0.0692471,    -0.00210678
        77.8068,      0.0591563,    -0.00579025,      0.0212381,     -0.0020788,     -0.0698131,     -0.0692571,    -0.00206978
        78.4375,      0.0591563,    -0.00579025,       0.020898,    -0.00204551,     -0.0698131,      -0.069266,    -0.00203677
        79.1122,      0.0591563,    -0.00579025,       0.020543,    -0.00201077,     -0.0698131,     -0.0692753,    -0.00200233
        79.7575,      0.0591563,    -0.00579025,       0.020212,    -0.00197836,     -0.0698131,      -0.069284,    -0.00197019
        80.3295,      0.0591563,    -0.00579025,      0.0199251,    -0.00195028,     -0.0698131,     -0.0692915,    -0.00194234
        81.2389,      0.0591563,    -0.00579025,      0.0194816,    -0.00190687,     -0.0698131,     -0.0693031,    -0.00189928
        81.7962,      0.0591563,    -0.00579025,       0.019217,    -0.00188097,     -0.0698131,       -0.06931,    -0.00187359
        82.5735,      0.0498782,     0.00348782,      0.0158994,     0.00111179,     -0.0698131,     -0.0693969,     0.00111685
        83.1895,      0.0498782,     0.00348782,      0.0156648,     0.00109539,     -0.0698131,      -0.069403,      0.0011003
        83.7762,      0.0498782,     0.00348782,      0.0154461,      0.0010801,     -0.0698131,     -0.0694088,     0.00108487
        84.5682,      0.0598538,     0.00418539,      0.0181898,     0.00127196,     -0.0698131,     -0.0693369,     0.00127857
        85.2429,      0.0598538,     0.00418539,       0.017903,      0.0012519,     -0.0698131,     -0.0693444,     0.00125831
        85.9909,      0.0698295,     0.00488295,      0.0205251,     0.00143525,     -0.0698131,     -0.0692758,     0.00144368
        86.8562,       0.070527,      0.0148586,      0.0203191,     0.00428082,     -0.0698131,     -0.0692812,     0.00428907
        87.6629,       0.070527,      0.0148586,      0.0199469,      0.0042024,     -0.0698131,     -0.0692909,     0.00421035
        88.5282,       0.070527,      0.0148586,      0.0195588,     0.00412064,     -0.0698131,     -0.0693011,     0.00412829
        88.9829,       0.070527,      0.0148586,      0.0193595,     0.00407864,     -0.0698131,     -0.0693063,     0.00408614
        89.4669,      0.0698295,     0.00488295,      0.0189612,     0.00132589,     -0.0698131,     -0.0693167,     0.00133308
        89.9655,      0.0698295,     0.00488295,      0.0187515,     0.00131124,     -0.0698131,     -0.0693222,     0.00131827
        90.4935,      0.0598538,     0.00418539,      0.0158857,     0.00111084,     -0.0698131,     -0.0693973,     0.00111589
        91.1242,      0.0598538,     0.00418539,      0.0156666,     0.00109552,     -0.0698131,      -0.069403,     0.00110042
        91.8282,      0.0598538,     0.00418539,      0.0154273,     0.00107878,     -0.0698131,     -0.0694093,     0.00108354
        92.4882,      0.0598538,     0.00418539,      0.0152079,     0.00106344,     -0.0698131,      -0.069415,     0.00106807
        93.3095,      0.0591563,    -0.00579025,      0.0147672,    -0.00144543,     -0.0698131,     -0.0694265,    -0.00144107
        94.2922,      0.0491806,    -0.00648782,      0.0120225,    -0.00158598,     -0.0698131,     -0.0694984,    -0.00158309
        95.1429,      0.0491806,    -0.00648782,      0.0118084,    -0.00155775,     -0.0698131,      -0.069504,    -0.00155496
        95.8322,      0.0491806,    -0.00648782,      0.0116392,    -0.00153542,     -0.0698131,     -0.0695084,    -0.00153271
        96.1842,      0.0691059,    -0.00496959,      0.0162352,    -0.00116752,     -0.0715585,     -0.0711334,    -0.00116225
        96.6682,      0.0691319,    -0.00509269,      0.0160791,    -0.00118449,     -0.0698131,     -0.0693922,    -0.00117932
        97.0642,      0.0691319,    -0.00509269,      0.0159482,    -0.00117484,     -0.0698131,     -0.0693956,    -0.00116976
        97.4456,      0.0691319,    -0.00509269,      0.0158236,    -0.00116566,     -0.0698131,     -0.0693989,    -0.00116066
        97.8269,      0.0691059,    -0.00496959,      0.0156946,    -0.00112864,     -0.0715585,     -0.0711476,    -0.00112371
        98.3256,      0.0591315,    -0.00568456,      0.0132934,    -0.00127795,     -0.0715585,     -0.0712105,    -0.00127442
        99.0882,      0.0598538,     0.00418539,      0.0132495,    0.000926493,     -0.0698131,     -0.0694663,    0.000930004
        99.7189,      0.0598464,     0.00428985,      0.0130808,    0.000937643,     -0.0715585,      -0.071216,    0.000941065
         100.32,      0.0598538,     0.00418539,       0.012926,    0.000903877,     -0.0698131,     -0.0694747,    0.000907218
        100.775,      0.0598538,     0.00418539,      0.0128097,    0.000895739,     -0.0698131,     -0.0694778,    0.000899021
        101.332,      0.0598464,     0.00428985,      0.0126676,    0.000908023,     -0.0715585,     -0.0712268,    0.000911233
        101.523,      0.0598464,     0.00428985,        0.01262,    0.000904616,     -0.0715585,     -0.0712281,    0.000907801
        101.802,      0.0605514,       0.014161,      0.0126989,     0.00296986,     -0.0698131,     -0.0694807,     0.00297309
        101.963,      0.0605614,      0.0142643,      0.0126608,     0.00298205,     -0.0715585,      -0.071227,     0.00298526
        101.978,      0.0605614,      0.0142643,      0.0126572,     0.00298119,     -0.0715585,     -0.0712271,      0.0029844
        101.978,      0.0605514,       0.014161,      0.0126551,     0.00295962,     -0.0698131,     -0.0694818,     0.00296282
        101.919,      0.0605614,      0.0142643,      0.0126718,     0.00298463,     -0.0715585,     -0.0712267,     0.00298784
        102.066,      0.0605514,       0.014161,      0.0126333,     0.00295452,     -0.0698131,     -0.0694824,     0.00295771
