Date:	9/24/2020
Time:	2:38 PM
Summary Notes:	




Data Timestamp        	q	V_ref	Alpha	NF/SF	AF/AF2	PM/YM	P	Orientation	Notes 
20200924 14:37:53.820  	6.360	49.88	-4.0	0.06	-0.00	0.08	-0.075	Normal	
20200924 14:37:53.920  	6.466	50.29	-4.0	0.06	-0.00	0.08	-0.075	Normal	
20200924 14:37:54.020  	6.574	50.71	-4.0	0.06	-0.00	0.07	-0.075	Normal	
20200924 14:37:54.122  	6.677	51.10	-4.0	0.06	0.00	0.07	-0.075	Normal	
20200924 14:37:54.253  	6.795	51.55	-4.0	0.06	-0.01	0.07	-0.075	Normal	
20200924 14:37:54.355  	6.886	51.90	-4.0	0.06	-0.01	0.07	-0.075	Normal	
20200924 14:37:54.455  	6.982	52.26	-4.0	0.06	-0.01	0.07	-0.075	Normal	
20200924 14:37:54.555  	7.067	52.58	-4.0	0.06	-0.01	0.07	-0.075	Normal	
20200924 14:37:54.687  	7.194	53.05	-4.0	0.06	-0.01	0.07	-0.075	Normal	
20200924 14:37:54.789  	7.312	53.48	-4.0	0.06	-0.01	0.07	-0.075	Normal	
20200924 14:37:54.887  	7.439	53.94	-4.0	0.06	-0.01	0.07	-0.075	Normal	
20200924 14:37:54.989  	7.561	54.38	-4.0	0.06	-0.01	0.07	-0.074	Normal	
20200924 14:37:55.090  	7.670	54.77	-4.0	0.06	-0.01	0.07	-0.075	Normal	
20200924 14:37:55.223  	7.844	55.39	-4.0	0.06	-0.01	0.07	-0.074	Normal	
20200924 14:37:55.324  	7.951	55.77	-4.0	0.06	-0.01	0.07	-0.074	Normal	
20200924 14:37:55.454  	8.104	56.30	-4.0	0.05	-0.00	0.06	-0.074	Normal	
20200924 14:37:55.554  	8.224	56.72	-4.0	0.05	-0.00	0.06	-0.074	Normal	
20200924 14:37:55.656  	8.342	57.12	-4.0	0.05	-0.00	0.07	-0.074	Normal	
20200924 14:37:55.788  	8.501	57.66	-4.0	0.06	-0.00	0.07	-0.074	Normal	
20200924 14:37:55.889  	8.637	58.12	-4.0	0.06	-0.00	0.07	-0.074	Normal	
20200924 14:37:55.991  	8.789	58.63	-4.0	0.07	-0.00	0.08	-0.074	Normal	
20200924 14:37:56.124  	8.965	59.22	-4.0	0.07	0.01	0.08	-0.074	Normal	
20200924 14:37:56.254  	9.134	59.77	-4.0	0.07	0.01	0.08	-0.074	Normal	
20200924 14:37:56.387  	9.315	60.36	-4.0	0.07	0.01	0.08	-0.074	Normal	
20200924 14:37:56.487  	9.412	60.67	-4.0	0.07	0.01	0.08	-0.074	Normal	
20200924 14:37:56.587  	9.514	61.00	-4.0	0.07	0.00	0.08	-0.074	Normal	
20200924 14:37:56.688  	9.620	61.34	-4.0	0.07	0.00	0.08	-0.074	Normal	
20200924 14:37:56.789  	9.733	61.70	-4.0	0.06	0.00	0.07	-0.074	Normal	
20200924 14:37:56.891  	9.868	62.13	-4.0	0.06	0.00	0.07	-0.074	Normal	
20200924 14:37:56.990  	10.023	62.61	-4.0	0.06	-0.00	0.07	-0.075	Normal	
20200924 14:37:57.092  	10.168	63.06	-4.0	0.06	-0.00	0.07	-0.075	Normal	
20200924 14:37:57.194  	10.347	63.62	-4.0	0.06	-0.01	0.07	-0.075	Normal	
20200924 14:37:57.324  	10.567	64.29	-4.0	0.05	-0.01	0.07	-0.075	Normal	
20200924 14:37:57.454  	10.760	64.87	-4.0	0.05	-0.01	0.07	-0.075	Normal	
20200924 14:37:57.586  	10.915	65.34	-4.0	0.05	-0.01	0.07	-0.076	Normal	
20200924 14:37:57.684  	10.996	65.58	-4.1	0.07	-0.01	0.08	-0.076	Normal	
20200924 14:37:57.786  	11.107	65.91	-4.0	0.07	-0.01	0.07	-0.076	Normal	
20200924 14:37:57.888  	11.197	66.18	-4.0	0.07	-0.01	0.07	-0.076	Normal	
20200924 14:37:57.988  	11.285	66.44	-4.0	0.07	-0.01	0.07	-0.076	Normal	
20200924 14:37:58.087  	11.375	66.70	-4.1	0.07	-0.01	0.07	-0.076	Normal	
20200924 14:37:58.190  	11.490	67.04	-4.1	0.06	-0.01	0.07	-0.076	Normal	
20200924 14:37:58.322  	11.667	67.56	-4.0	0.06	-0.00	0.07	-0.075	Normal	
20200924 14:37:58.453  	11.818	67.99	-4.1	0.06	0.00	0.07	-0.075	Normal	
20200924 14:37:58.555  	11.963	68.40	-4.0	0.06	-0.00	0.07	-0.075	Normal	
20200924 14:37:58.655  	12.070	68.71	-4.0	0.06	-0.00	0.07	-0.075	Normal	
20200924 14:37:58.788  	12.205	69.09	-4.1	0.06	-0.00	0.07	-0.075	Normal	
20200924 14:37:58.889  	12.251	69.22	-4.1	0.06	-0.00	0.07	-0.075	Normal	
20200924 14:37:59.020  	12.316	69.41	-4.0	0.06	0.01	0.07	-0.075	Normal	
20200924 14:37:59.121  	12.355	69.52	-4.1	0.06	0.01	0.07	-0.075	Normal	
20200924 14:37:59.222  	12.359	69.53	-4.1	0.06	0.01	0.07	-0.075	Normal	
20200924 14:37:59.354  	12.361	69.53	-4.0	0.06	0.01	0.07	-0.074	Normal	
20200924 14:37:59.453  	12.345	69.49	-4.1	0.06	0.01	0.07	-0.074	Normal	
20200924 14:37:59.554  	12.382	69.59	-4.0	0.06	0.01	0.07	-0.074	Normal	
