Date:	9/24/2020
Time:	2:32 PM
Summary Notes:	




Data Timestamp        	q	V_ref	Alpha	NF/SF	AF/AF2	PM/YM	P	Orientation	Notes 
20200924 14:32:22.256  	0.726	16.85	6.0	0.04	0.03	0.06	-0.065	Normal	
20200924 14:32:22.358  	0.757	17.21	6.0	0.05	0.03	0.06	-0.065	Normal	
20200924 14:32:22.461  	0.787	17.55	6.0	0.05	0.03	0.06	-0.065	Normal	
20200924 14:32:22.593  	0.833	18.05	6.0	0.05	0.03	0.06	-0.065	Normal	
20200924 14:32:22.724  	0.877	18.52	6.0	0.04	0.03	0.05	-0.065	Normal	
20200924 14:32:22.822  	0.911	18.87	6.0	0.04	0.03	0.05	-0.065	Normal	
20200924 14:32:22.923  	0.945	19.23	6.0	0.04	0.03	0.05	-0.064	Normal	
20200924 14:32:23.024  	0.977	19.55	6.0	0.04	0.03	0.05	-0.065	Normal	
20200924 14:32:23.128  	1.015	19.92	6.0	0.04	0.03	0.05	-0.065	Normal	
20200924 14:32:23.229  	1.049	20.26	6.0	0.04	0.03	0.05	-0.065	Normal	
20200924 14:32:23.331  	1.082	20.57	6.0	0.04	0.03	0.05	-0.065	Normal	
20200924 14:32:23.463  	1.138	21.10	6.0	0.04	0.03	0.05	-0.065	Normal	
20200924 14:32:23.596  	1.197	21.64	6.0	0.04	0.03	0.05	-0.064	Normal	
20200924 14:32:23.727  	1.244	22.06	6.0	0.04	0.03	0.05	-0.064	Normal	
20200924 14:32:23.827  	1.280	22.37	6.0	0.04	0.03	0.05	-0.064	Normal	
20200924 14:32:23.960  	1.332	22.82	6.0	0.04	0.03	0.05	-0.063	Normal	
20200924 14:32:24.061  	1.374	23.18	6.0	0.04	0.03	0.05	-0.063	Normal	
20200924 14:32:24.192  	1.429	23.64	6.0	0.04	0.03	0.04	-0.063	Normal	
20200924 14:32:24.291  	1.476	24.03	6.0	0.04	0.03	0.05	-0.063	Normal	
20200924 14:32:24.391  	1.525	24.42	6.0	0.04	0.03	0.05	-0.063	Normal	
20200924 14:32:24.492  	1.573	24.81	6.0	0.04	0.03	0.05	-0.063	Normal	
20200924 14:32:24.591  	1.624	25.21	6.0	0.04	0.03	0.05	-0.063	Normal	
20200924 14:32:24.724  	1.687	25.69	6.0	0.04	0.03	0.05	-0.064	Normal	
20200924 14:32:24.824  	1.733	26.04	6.0	0.04	0.03	0.05	-0.064	Normal	
20200924 14:32:24.956  	1.789	26.45	6.0	0.04	0.03	0.05	-0.064	Normal	
20200924 14:32:25.056  	1.834	26.79	6.0	0.04	0.03	0.05	-0.064	Normal	
20200924 14:32:25.158  	1.880	27.12	6.0	0.04	0.03	0.05	-0.064	Normal	
20200924 14:32:25.260  	1.928	27.46	6.0	0.04	0.03	0.05	-0.064	Normal	
20200924 14:32:25.391  	1.998	27.95	6.0	0.04	0.03	0.05	-0.064	Normal	
20200924 14:32:25.492  	2.054	28.34	6.0	0.04	0.03	0.05	-0.064	Normal	
20200924 14:32:25.593  	2.105	28.69	6.0	0.04	0.03	0.05	-0.064	Normal	
20200924 14:32:25.694  	2.159	29.06	6.0	0.04	0.03	0.05	-0.063	Normal	
20200924 14:32:25.827  	2.230	29.54	6.0	0.04	0.03	0.05	-0.063	Normal	
20200924 14:32:25.958  	2.289	29.92	6.0	0.04	0.02	0.05	-0.063	Normal	
20200924 14:32:26.057  	2.330	30.19	6.0	0.04	0.02	0.05	-0.063	Normal	
20200924 14:32:26.188  	2.377	30.49	6.0	0.04	0.02	0.05	-0.063	Normal	
20200924 14:32:26.289  	2.413	30.72	6.0	0.04	0.02	0.05	-0.064	Normal	
20200924 14:32:26.389  	2.452	30.97	6.0	0.04	0.02	0.05	-0.064	Normal	
20200924 14:32:26.489  	2.491	31.21	6.0	0.05	0.02	0.06	-0.064	Normal	
20200924 14:32:26.621  	2.553	31.60	6.0	0.05	0.02	0.06	-0.065	Normal	
20200924 14:32:26.753  	2.613	31.97	6.0	0.05	0.02	0.06	-0.065	Normal	
20200924 14:32:26.885  	2.701	32.50	6.0	0.05	0.02	0.06	-0.066	Normal	
20200924 14:32:26.985  	2.767	32.90	6.0	0.05	0.02	0.06	-0.066	Normal	
20200924 14:32:27.118  	2.852	33.40	6.0	0.05	0.02	0.06	-0.066	Normal	
20200924 14:32:27.219  	2.916	33.77	6.0	0.06	0.02	0.07	-0.066	Normal	
20200924 14:32:27.349  	2.998	34.24	6.0	0.05	0.02	0.07	-0.066	Normal	
20200924 14:32:27.450  	3.060	34.59	6.0	0.06	0.02	0.07	-0.066	Normal	
20200924 14:32:27.580  	3.145	35.07	6.0	0.06	0.01	0.07	-0.066	Normal	
20200924 14:32:27.710  	3.242	35.61	6.0	0.06	0.01	0.07	-0.065	Normal	
20200924 14:32:27.810  	3.312	35.99	6.0	0.06	0.01	0.07	-0.065	Normal	
20200924 14:32:27.940  	3.424	36.59	6.0	0.06	0.01	0.07	-0.064	Normal	
20200924 14:32:28.072  	3.544	37.23	6.0	0.06	0.01	0.07	-0.064	Normal	
20200924 14:32:28.172  	3.624	37.65	6.0	0.06	0.00	0.07	-0.064	Normal	
20200924 14:32:28.272  	3.712	38.10	6.0	0.06	0.01	0.07	-0.064	Normal	
20200924 14:32:28.403  	3.811	38.61	6.0	0.06	0.00	0.07	-0.065	Normal	
20200924 14:32:28.503  	3.878	38.95	6.0	0.06	0.00	0.07	-0.065	Normal	
20200924 14:32:28.633  	3.976	39.43	6.0	0.07	0.00	0.07	-0.065	Normal	
20200924 14:32:28.765  	4.060	39.85	6.0	0.06	0.00	0.07	-0.066	Normal	
20200924 14:32:28.865  	4.128	40.18	6.0	0.07	0.00	0.08	-0.066	Normal	
20200924 14:32:28.997  	4.216	40.61	6.0	0.07	0.00	0.08	-0.066	Normal	
20200924 14:32:29.126  	4.327	41.14	6.0	0.07	-0.00	0.08	-0.066	Normal	
20200924 14:32:29.224  	4.417	41.57	6.0	0.07	-0.01	0.07	-0.065	Normal	
20200924 14:32:29.356  	4.547	42.17	6.0	0.07	-0.01	0.07	-0.064	Normal	
20200924 14:32:29.458  	4.632	42.57	6.0	0.07	-0.01	0.07	-0.064	Normal	
20200924 14:32:29.559  	4.722	42.98	6.0	0.07	-0.01	0.07	-0.063	Normal	
20200924 14:32:29.660  	4.822	43.43	6.0	0.07	-0.01	0.07	-0.063	Normal	
20200924 14:32:29.790  	4.954	44.02	6.0	0.07	-0.01	0.07	-0.063	Normal	
20200924 14:32:29.890  	5.036	44.38	6.0	0.07	-0.02	0.07	-0.063	Normal	
20200924 14:32:29.992  	5.136	44.82	6.0	0.07	-0.02	0.07	-0.063	Normal	
20200924 14:32:30.093  	5.252	45.32	6.0	0.07	-0.02	0.07	-0.063	Normal	
20200924 14:32:30.194  	5.339	45.70	6.0	0.07	-0.02	0.07	-0.063	Normal	
20200924 14:32:30.295  	5.431	46.09	6.0	0.07	-0.02	0.08	-0.063	Normal	
20200924 14:32:30.425  	5.552	46.60	6.0	0.07	-0.02	0.08	-0.064	Normal	
20200924 14:32:30.527  	5.626	46.91	6.0	0.07	-0.02	0.08	-0.064	Normal	
20200924 14:32:30.657  	5.741	47.39	6.0	0.07	-0.02	0.08	-0.064	Normal	
20200924 14:32:30.758  	5.819	47.71	6.0	0.07	-0.02	0.08	-0.064	Normal	
20200924 14:32:30.890  	5.938	48.19	6.0	0.07	-0.02	0.08	-0.064	Normal	
20200924 14:32:30.990  	6.044	48.62	6.0	0.07	-0.02	0.08	-0.064	Normal	
20200924 14:32:31.122  	6.202	49.25	6.0	0.08	-0.02	0.08	-0.064	Normal	
20200924 14:32:31.224  	6.324	49.74	6.0	0.08	-0.02	0.08	-0.063	Normal	
20200924 14:32:31.326  	6.438	50.18	6.0	0.08	-0.02	0.08	-0.063	Normal	
20200924 14:32:31.428  	6.542	50.59	6.0	0.08	-0.02	0.08	-0.064	Normal	
20200924 14:32:31.560  	6.685	51.14	6.0	0.08	-0.03	0.08	-0.064	Normal	
20200924 14:32:31.659  	6.803	51.58	6.0	0.08	-0.03	0.08	-0.064	Normal	
20200924 14:32:31.791  	6.945	52.12	6.0	0.08	-0.03	0.09	-0.064	Normal	
20200924 14:32:31.921  	7.109	52.73	6.0	0.08	-0.03	0.09	-0.064	Normal	
20200924 14:32:32.022  	7.232	53.19	6.0	0.08	-0.03	0.08	-0.064	Normal	
20200924 14:32:32.123  	7.374	53.71	6.0	0.08	-0.03	0.08	-0.064	Normal	
20200924 14:32:32.255  	7.558	54.37	6.0	0.08	-0.04	0.08	-0.064	Normal	
20200924 14:32:32.355  	7.698	54.87	6.0	0.08	-0.04	0.08	-0.064	Normal	
20200924 14:32:32.485  	7.861	55.45	6.0	0.08	-0.04	0.08	-0.064	Normal	
20200924 14:32:32.585  	7.971	55.84	6.0	0.08	-0.04	0.08	-0.064	Normal	
20200924 14:32:32.685  	8.093	56.26	6.0	0.08	-0.05	0.08	-0.064	Normal	
20200924 14:32:32.786  	8.220	56.70	6.0	0.08	-0.05	0.08	-0.065	Normal	
20200924 14:32:32.888  	8.354	57.16	6.0	0.09	-0.04	0.09	-0.065	Normal	
20200924 14:32:32.988  	8.492	57.63	6.0	0.09	-0.04	0.09	-0.065	Normal	
20200924 14:32:33.090  	8.617	58.05	6.0	0.09	-0.04	0.09	-0.065	Normal	
20200924 14:32:33.222  	8.776	58.59	6.0	0.09	-0.04	0.09	-0.065	Normal	
20200924 14:32:33.355  	8.931	59.10	6.0	0.09	-0.04	0.09	-0.065	Normal	
20200924 14:32:33.457  	9.035	59.45	6.0	0.09	-0.05	0.09	-0.064	Normal	
20200924 14:32:33.588  	9.173	59.90	6.0	0.09	-0.05	0.09	-0.064	Normal	
20200924 14:32:33.689  	9.244	60.13	6.0	0.09	-0.06	0.09	-0.064	Normal	
20200924 14:32:33.790  	9.342	60.45	6.0	0.10	-0.06	0.09	-0.064	Normal	
20200924 14:32:33.923  	9.476	60.88	6.0	0.10	-0.06	0.09	-0.064	Normal	
20200924 14:32:34.055  	9.617	61.33	6.0	0.10	-0.06	0.09	-0.064	Normal	
20200924 14:32:34.155  	9.717	61.65	6.0	0.10	-0.06	0.09	-0.064	Normal	
20200924 14:32:34.255  	9.816	61.96	6.0	0.10	-0.05	0.09	-0.064	Normal	
20200924 14:32:34.355  	9.891	62.20	6.0	0.10	-0.05	0.09	-0.064	Normal	
20200924 14:32:34.455  	10.004	62.55	6.0	0.10	-0.05	0.09	-0.064	Normal	
20200924 14:32:34.555  	10.132	62.95	6.0	0.10	-0.05	0.09	-0.064	Normal	
20200924 14:32:34.686  	10.301	63.48	6.0	0.11	-0.05	0.10	-0.065	Normal	
20200924 14:32:34.815  	10.480	64.03	6.0	0.12	-0.05	0.11	-0.065	Normal	
20200924 14:32:34.914  	10.627	64.47	6.0	0.12	-0.05	0.12	-0.066	Normal	
20200924 14:32:35.045  	10.892	65.27	6.0	0.13	-0.06	0.12	-0.066	Normal	
20200924 14:32:35.178  	11.196	66.18	6.0	0.13	-0.06	0.13	-0.066	Normal	
20200924 14:32:35.307  	11.543	67.19	6.0	0.14	-0.06	0.14	-0.066	Normal	
20200924 14:32:35.406  	11.852	68.09	6.0	0.15	-0.06	0.15	-0.066	Normal	
20200924 14:32:35.507  	12.196	69.07	6.0	0.16	-0.06	0.15	-0.065	Normal	
20200924 14:32:35.607  	12.530	70.01	6.0	0.17	-0.08	0.16	-0.065	Normal	
20200924 14:32:35.739  	12.937	71.14	6.0	0.18	-0.09	0.17	-0.064	Normal	
20200924 14:32:35.839  	13.149	71.71	6.1	0.19	-0.10	0.18	-0.064	Normal	
20200924 14:32:35.972  	13.386	72.36	6.0	0.19	-0.10	0.18	-0.064	Normal	
20200924 14:32:36.073  	13.504	72.68	6.0	0.20	-0.11	0.19	-0.064	Normal	
20200924 14:32:36.173  	13.588	72.90	6.1	0.20	-0.11	0.19	-0.064	Normal	
20200924 14:32:36.272  	13.652	73.08	6.1	0.20	-0.11	0.19	-0.064	Normal	
20200924 14:32:36.374  	13.732	73.29	6.1	0.20	-0.11	0.19	-0.064	Normal	
20200924 14:32:36.474  	13.776	73.41	6.1	0.21	-0.11	0.20	-0.064	Normal	
20200924 14:32:36.605  	13.826	73.54	6.1	0.21	-0.13	0.20	-0.064	Normal	
20200924 14:32:36.739  	13.942	73.85	6.1	0.21	-0.13	0.20	-0.064	Normal	
20200924 14:32:36.839  	14.001	74.00	6.1	0.21	-0.13	0.20	-0.064	Normal	
20200924 14:32:36.939  	14.040	74.11	6.1	0.20	-0.13	0.19	-0.064	Normal	
20200924 14:32:37.041  	14.052	74.14	6.1	0.21	-0.13	0.20	-0.064	Normal	
20200924 14:32:37.141  	14.101	74.27	6.0	0.21	-0.12	0.20	-0.065	Normal	
20200924 14:32:37.244  	14.110	74.29	6.1	0.21	-0.12	0.20	-0.065	Normal	
