          V_ref,             LF,             DF,             CL,             Cd,              A,         A(Cor),        CD(Cor)
        59.4001,       0.102696,      -0.237524,      0.0632599,      -0.146313,       0.314159,       0.315815,      -0.146233
        59.8401,       0.102696,      -0.237524,       0.062333,      -0.144169,       0.314159,       0.315791,      -0.144092
        60.2948,       0.105786,      -0.247035,      0.0632439,      -0.147689,       0.314159,       0.315815,      -0.147609
        60.8228,       0.108876,      -0.256545,      0.0639662,      -0.150724,       0.314159,       0.315834,      -0.150642
        61.4681,       0.111966,      -0.266056,      0.0644077,      -0.153046,       0.314159,       0.315845,      -0.152963
        61.9668,       0.111966,      -0.266056,      0.0633752,      -0.150593,       0.314159,       0.315818,      -0.150513
        62.7588,       0.118147,      -0.285077,      0.0651962,      -0.157313,       0.314159,       0.315866,      -0.157228
        63.3455,       0.127657,      -0.288167,      0.0691456,      -0.156086,       0.314159,       0.315969,       -0.15599
        63.9908,       0.130747,      -0.297678,      0.0693982,      -0.158002,       0.314159,       0.315976,      -0.157905
        64.3868,       0.133837,      -0.307188,      0.0701673,       -0.16105,       0.314159,       0.315996,      -0.160952
        64.8561,       0.136928,      -0.316699,      0.0707521,      -0.163642,       0.314159,       0.316011,      -0.163542
        65.2815,       0.136928,      -0.316699,      0.0698332,      -0.161517,       0.314159,       0.315987,      -0.161419
        65.7361,       0.136928,      -0.316699,      0.0688705,       -0.15929,       0.314159,       0.315962,      -0.159195
        66.0442,       0.140018,      -0.326209,      0.0697694,      -0.162547,       0.314159,       0.315986,      -0.162449
        66.3375,       0.140018,      -0.326209,      0.0691538,      -0.161112,       0.314159,        0.31597,      -0.161017
        66.7335,       0.140018,      -0.326209,      0.0683355,      -0.159206,       0.314159,       0.315948,      -0.159113
        67.1882,       0.140018,      -0.326209,      0.0674138,      -0.157059,       0.314159,       0.315924,      -0.156968
        67.4668,       0.130507,      -0.323119,      0.0623168,      -0.154288,       0.314159,       0.315791,      -0.154211
        67.8628,       0.130507,      -0.323119,      0.0615916,      -0.152493,       0.314159,       0.315772,      -0.152417
        68.4935,       0.105066,      -0.323359,      0.0486758,      -0.149809,       0.314159,       0.315433,      -0.149761
        69.1388,       0.105066,      -0.323359,      0.0477714,      -0.147025,       0.314159,        0.31541,       -0.14698
        69.5935,       0.105066,      -0.323359,      0.0471492,       -0.14511,       0.314159,       0.315394,      -0.145066
        70.1655,      0.0986453,       -0.32978,      0.0435492,      -0.145589,       0.314159,       0.315299,      -0.145551
        70.7082,       0.104826,      -0.348801,        0.04557,      -0.151631,       0.314159,       0.315352,       -0.15159
        71.5002,      0.0667834,       -0.33644,      0.0283926,      -0.143036,       0.314159,       0.314902,       -0.14302
        71.9402,      0.0698736,      -0.345951,      0.0293441,      -0.145285,       0.314159,       0.314927,      -0.145268
        72.6588,      0.0729638,      -0.355461,      0.0300387,      -0.146341,       0.314159,       0.314946,      -0.146323
        73.1722,      0.0729638,      -0.355461,      0.0296187,      -0.144295,       0.314159,       0.314935,      -0.144277
        73.5095,      0.0950751,      -0.371152,      0.0382411,      -0.149285,       0.314159,        0.31516,      -0.149256
        74.3162,       0.107676,      -0.383753,      0.0423743,       -0.15102,       0.314159,       0.315269,      -0.150984
        74.8295,       0.110766,      -0.393263,      0.0429943,      -0.152647,       0.314159,       0.315285,       -0.15261
        75.4455,       0.110766,      -0.393263,      0.0422951,      -0.150165,       0.314159,       0.315266,      -0.150129
        76.0322,       0.110766,      -0.393263,      0.0416449,      -0.147856,       0.314159,       0.315249,      -0.147821
        76.8535,       0.123367,      -0.405864,      0.0453964,       -0.14935,       0.314159,       0.315348,      -0.149308
        77.4255,       0.145478,      -0.421555,      0.0527448,       -0.15284,       0.314159,        0.31554,      -0.152784
        77.8802,       0.154749,      -0.450087,      0.0554528,      -0.161285,       0.314159,       0.315611,      -0.161223
        78.1442,       0.161169,      -0.443666,      0.0573639,      -0.157912,       0.314159,       0.315661,      -0.157846
        78.4668,       0.158079,      -0.434156,      0.0558022,      -0.153258,       0.314159,        0.31562,      -0.153196
        78.7602,       0.161169,      -0.443666,      0.0564701,      -0.155451,       0.314159,       0.315638,      -0.155387
        79.2735,        0.18019,      -0.449847,      0.0623197,      -0.155582,       0.314159,       0.315791,      -0.155504
        79.7868,        0.18019,      -0.449847,      0.0615203,      -0.153586,       0.314159,        0.31577,      -0.153511
        80.3882,       0.170439,      -0.472198,       0.057324,      -0.158815,       0.314159,        0.31566,      -0.158749
        80.9015,        0.17353,      -0.481709,       0.057625,      -0.159964,       0.314159,       0.315668,      -0.159897
        81.3269,       0.154508,      -0.475528,      0.0507732,      -0.156264,       0.314159,       0.315488,      -0.156212
        81.9722,       0.154508,      -0.475528,       0.049977,      -0.153813,       0.314159,       0.315468,      -0.153763
        82.1629,       0.148088,      -0.481949,      0.0476782,      -0.155167,       0.314159,       0.315407,      -0.155122
        82.2802,       0.160689,      -0.494549,      0.0515876,       -0.15877,       0.314159,        0.31551,      -0.158717
        82.6615,       0.160689,      -0.494549,      0.0511128,      -0.157309,       0.314159,       0.315497,      -0.157257
        83.1309,       0.170199,       -0.49764,      0.0535284,       -0.15651,       0.314159,       0.315561,      -0.156452
        83.6735,       0.214422,      -0.529021,      0.0665647,      -0.164228,       0.314159,       0.315902,       -0.16414
        84.3335,       0.233443,      -0.535202,      0.0713397,      -0.163556,       0.314159,       0.316027,      -0.163455
        84.9349,       0.255554,      -0.550893,      0.0769949,      -0.165976,       0.314159,       0.316175,      -0.165858
        85.5949,       0.268155,      -0.563493,      0.0795502,      -0.167164,       0.314159,       0.316242,      -0.167038
        86.0349,       0.268155,      -0.563493,      0.0787386,      -0.165459,       0.314159,       0.316221,      -0.165335
        86.2255,       0.268155,      -0.563493,      0.0783908,      -0.164728,       0.314159,       0.316211,      -0.164605
        86.2109,       0.280756,      -0.576094,      0.0821023,      -0.168469,       0.314159,       0.316309,      -0.168334
        86.2695,       0.277666,      -0.566584,      0.0810883,      -0.165463,       0.314159,       0.316282,      -0.165331
        86.3282,       0.277666,      -0.566584,      0.0809781,      -0.165238,       0.314159,       0.316279,      -0.165107
        86.2695,       0.280756,      -0.576094,      0.0819907,       -0.16824,       0.314159,       0.316306,      -0.168106
        86.1815,       0.280756,      -0.576094,      0.0821582,      -0.168584,       0.314159,        0.31631,      -0.168449
        86.0789,       0.268155,      -0.563493,      0.0786581,       -0.16529,       0.314159,       0.316218,      -0.165166
        86.0202,       0.274576,      -0.557073,      0.0806513,       -0.16363,       0.314159,       0.316271,        -0.1635
        86.1669,       0.277666,      -0.566584,      0.0812816,      -0.165857,       0.314159,       0.316287,      -0.165725
        86.2695,       0.287176,      -0.569674,      0.0838657,      -0.166365,       0.314159,       0.316355,      -0.166224
        86.5335,       0.287176,      -0.569674,      0.0833547,      -0.165351,       0.314159,       0.316341,      -0.165212
        86.7242,       0.287176,      -0.569674,      0.0829886,      -0.164625,       0.314159,       0.316332,      -0.164487
        87.1349,       0.290266,      -0.579184,      0.0830928,        -0.1658,       0.314159,       0.316335,      -0.165662
        87.3842,       0.328069,      -0.616986,      0.0933791,      -0.175615,       0.314159,       0.316604,       -0.17544
        87.4282,       0.337579,      -0.620077,      0.0959894,      -0.176316,       0.314159,       0.316672,      -0.176132
        87.2669,       0.331159,      -0.626497,      0.0945123,      -0.178801,       0.314159,       0.316633,      -0.178623
        87.1789,       0.321648,      -0.623407,      0.0919834,      -0.178279,       0.314159,       0.316567,       -0.17811
        87.1789,       0.318558,      -0.613896,      0.0910997,      -0.175559,       0.314159,       0.316544,      -0.175393
        87.0762,       0.318558,      -0.613896,      0.0913146,      -0.175973,       0.314159,        0.31655,      -0.175807
        87.0762,       0.324978,      -0.607476,       0.093155,      -0.174133,       0.314159,       0.316598,      -0.173959
        87.0469,       0.324978,      -0.607476,      0.0932178,       -0.17425,       0.314159,         0.3166,      -0.174076
        87.2082,       0.315468,      -0.604386,      0.0901553,      -0.172723,       0.314159,       0.316519,       -0.17256
        87.0762,       0.315468,      -0.604386,      0.0904288,      -0.173247,       0.314159,       0.316527,      -0.173084
        86.9295,       0.312378,      -0.594875,      0.0898454,      -0.171097,       0.314159,       0.316511,      -0.170935
        86.7095,       0.305957,      -0.601296,      0.0884459,      -0.173822,       0.314159,       0.316475,      -0.173666
        86.5629,       0.315468,      -0.604386,      0.0915045,      -0.175308,       0.314159,       0.316555,       -0.17514
        86.6509,       0.309288,      -0.585365,      0.0895297,      -0.169446,       0.314159,       0.316503,      -0.169286
        86.7095,       0.309288,      -0.585365,      0.0894086,      -0.169217,       0.314159,         0.3165,      -0.169057
        86.6362,       0.309288,      -0.585365,        0.08956,      -0.169503,       0.314159,       0.316504,      -0.169343
        86.7682,       0.309288,      -0.585365,      0.0892878,      -0.168988,       0.314159,       0.316497,      -0.168829
        86.7975,       0.309288,      -0.585365,      0.0892274,      -0.168874,       0.314159,       0.316495,      -0.168715
        86.8709,       0.299777,      -0.582274,      0.0863377,      -0.167699,       0.314159,       0.316419,       -0.16755
        86.8855,       0.309288,      -0.585365,      0.0890468,      -0.168532,       0.314159,        0.31649,      -0.168373
        86.9442,       0.306197,      -0.575854,      0.0880381,       -0.16557,       0.314159,       0.316464,      -0.165415
        87.2669,       0.324978,      -0.607476,      0.0927484,      -0.173373,       0.314159,       0.316587,      -0.173201
        87.4282,       0.328069,      -0.616986,      0.0932851,      -0.175438,       0.314159,       0.316601,      -0.175264
        87.5895,       0.312378,      -0.594875,      0.0884965,      -0.168528,       0.314159,       0.316476,      -0.168371
        87.7069,       0.321648,      -0.623407,      0.0908792,      -0.176139,       0.314159,       0.316538,      -0.175974
        87.7215,       0.315468,      -0.604386,      0.0891032,      -0.170707,       0.314159,       0.316492,      -0.170549
        87.4282,       0.318558,      -0.613896,      0.0905808,      -0.174559,       0.314159,       0.316531,      -0.174395
        87.4135,       0.328069,      -0.616986,      0.0933164,      -0.175497,       0.314159,       0.316602,      -0.175323
        87.1789,       0.318798,      -0.588455,      0.0911683,      -0.168283,       0.314159,       0.316546,      -0.168117
        87.1202,       0.324978,      -0.607476,      0.0930609,      -0.173957,       0.314159,       0.316595,      -0.173784
        87.2082,       0.318798,      -0.588455,       0.091107,       -0.16817,       0.314159,       0.316544,      -0.168004
        87.1935,       0.318798,      -0.588455,      0.0911376,      -0.168227,       0.314159,       0.316545,      -0.168061
        87.2229,       0.318798,      -0.588455,      0.0910764,      -0.168114,       0.314159,       0.316544,      -0.167948
        87.4722,       0.321888,      -0.597965,      0.0914357,      -0.169858,       0.314159,       0.316553,      -0.169691
