Date:	9/24/2020
Time:	2:26 PM
Summary Notes:	




Data Timestamp        	q	V_ref	Alpha	NF/SF	AF/AF2	PM/YM	P	Orientation	Notes 
20200924 14:26:29.810  	12.561	70.09	-2.1	0.03	0.25	0.04	-0.052	Normal	
20200924 14:26:29.909  	12.629	70.28	-2.1	0.03	0.23	0.04	-0.052	Normal	
20200924 14:26:30.041  	12.758	70.64	-2.1	0.04	0.13	0.04	-0.052	Normal	
20200924 14:26:30.141  	12.821	70.82	-2.1	0.04	0.11	0.04	-0.052	Normal	
20200924 14:26:30.241  	12.877	70.97	-2.0	0.04	0.11	0.04	-0.052	Normal	
20200924 14:26:30.341  	12.889	71.00	-1.7	0.04	0.12	0.04	-0.052	Normal	
20200924 14:26:30.442  	12.858	70.92	-1.6	0.04	0.14	0.04	-0.052	Normal	
20200924 14:26:30.543  	12.826	70.83	-1.4	0.04	0.24	0.04	-0.052	Normal	
20200924 14:26:30.675  	12.737	70.58	-1.4	0.05	0.34	0.05	-0.052	Normal	
20200924 14:26:30.807  	12.559	70.09	-1.4	0.05	0.34	0.05	-0.052	Normal	
20200924 14:26:30.909  	12.441	69.76	-1.4	0.05	0.32	0.05	-0.052	Normal	
20200924 14:26:31.011  	12.324	69.43	-1.3	0.05	0.31	0.05	-0.052	Normal	
20200924 14:26:31.142  	12.224	69.15	-1.0	0.05	0.31	0.06	-0.052	Normal	
20200924 14:26:31.273  	12.173	69.00	-0.7	0.06	0.30	0.06	-0.053	Normal	
20200924 14:26:31.407  	12.176	69.01	-0.6	0.07	0.25	0.07	-0.053	Normal	
20200924 14:26:31.508  	12.240	69.19	-0.6	0.07	0.22	0.07	-0.052	Normal	
20200924 14:26:31.609  	12.342	69.48	-0.6	0.08	0.21	0.07	-0.052	Normal	
20200924 14:26:31.742  	12.525	69.99	-0.4	0.08	0.21	0.08	-0.052	Normal	
20200924 14:26:31.842  	12.687	70.45	-0.4	0.08	0.23	0.08	-0.052	Normal	
20200924 14:26:31.942  	12.837	70.86	-0.2	0.08	0.24	0.08	-0.052	Normal	
20200924 14:26:32.041  	13.007	71.33	-0.0	0.08	0.24	0.08	-0.052	Normal	
20200924 14:26:32.142  	13.129	71.66	0.0	0.09	0.23	0.09	-0.052	Normal	
20200924 14:26:32.242  	13.249	71.99	0.0	0.09	0.23	0.09	-0.052	Normal	
20200924 14:26:32.343  	13.317	72.17	0.0	0.09	0.22	0.09	-0.052	Normal	
20200924 14:26:32.443  	13.381	72.35	0.0	0.09	0.21	0.09	-0.052	Normal	
20200924 14:26:32.575  	13.364	72.30	0.2	0.09	0.21	0.09	-0.052	Normal	
20200924 14:26:32.676  	13.343	72.24	0.4	0.09	0.21	0.09	-0.052	Normal	
20200924 14:26:32.777  	13.349	72.26	0.7	0.09	0.21	0.09	-0.052	Normal	
20200924 14:26:32.876  	13.339	72.23	0.7	0.09	0.21	0.09	-0.052	Normal	
20200924 14:26:32.976  	13.314	72.16	0.7	0.08	0.24	0.08	-0.052	Normal	
20200924 14:26:33.108  	13.227	71.93	0.7	0.07	0.24	0.06	-0.052	Normal	
20200924 14:26:33.208  	13.197	71.85	0.7	0.07	0.24	0.06	-0.052	Normal	
20200924 14:26:33.308  	13.134	71.67	0.7	0.07	0.22	0.06	-0.052	Normal	
20200924 14:26:33.409  	13.087	71.55	1.0	0.07	0.22	0.06	-0.052	Normal	
20200924 14:26:33.510  	12.987	71.27	1.3	0.07	0.22	0.06	-0.052	Normal	
20200924 14:26:33.641  	12.860	70.92	1.7	0.07	0.23	0.06	-0.052	Normal	
20200924 14:26:33.743  	12.786	70.72	1.7	0.06	0.25	0.06	-0.052	Normal	
20200924 14:26:33.844  	12.734	70.58	1.7	0.06	0.26	0.05	-0.052	Normal	
20200924 14:26:33.976  	12.741	70.59	1.7	0.06	0.26	0.05	-0.051	Normal	
20200924 14:26:34.076  	12.723	70.54	1.7	0.06	0.25	0.05	-0.051	Normal	
20200924 14:26:34.176  	12.750	70.62	1.8	0.06	0.26	0.05	-0.051	Normal	
20200924 14:26:34.276  	12.783	70.71	2.4	0.06	0.26	0.05	-0.051	Normal	
20200924 14:26:34.408  	12.816	70.80	2.6	0.06	0.26	0.05	-0.051	Normal	
20200924 14:26:34.541  	12.778	70.70	2.6	0.06	0.26	0.05	-0.052	Normal	
20200924 14:26:34.642  	12.737	70.58	2.6	0.06	0.25	0.04	-0.052	Normal	
20200924 14:26:34.742  	12.704	70.49	2.6	0.05	0.24	0.04	-0.052	Normal	
20200924 14:26:34.843  	12.642	70.32	2.7	0.05	0.23	0.04	-0.052	Normal	
20200924 14:26:34.942  	12.628	70.28	2.9	0.05	0.23	0.04	-0.052	Normal	
20200924 14:26:35.042  	12.597	70.19	3.3	0.06	0.23	0.04	-0.052	Normal	
20200924 14:26:35.141  	12.592	70.18	3.5	0.06	0.24	0.04	-0.052	Normal	
20200924 14:26:35.242  	12.594	70.19	3.5	0.06	0.25	0.04	-0.052	Normal	
20200924 14:26:35.343  	12.604	70.21	3.5	0.06	0.25	0.04	-0.052	Normal	
20200924 14:26:35.443  	12.615	70.25	3.5	0.06	0.24	0.04	-0.052	Normal	
20200924 14:26:35.542  	12.605	70.22	3.5	0.06	0.22	0.03	-0.052	Normal	
20200924 14:26:35.641  	12.569	70.12	3.6	0.05	0.21	0.03	-0.052	Normal	
20200924 14:26:35.775  	12.574	70.13	4.1	0.05	0.21	0.03	-0.052	Normal	
20200924 14:26:35.875  	12.591	70.18	4.2	0.06	0.22	0.03	-0.052	Normal	
20200924 14:26:35.974  	12.576	70.14	4.2	0.06	0.22	0.03	-0.052	Normal	
20200924 14:26:36.075  	12.569	70.12	4.2	0.06	0.22	0.03	-0.052	Normal	
20200924 14:26:36.175  	12.581	70.15	4.2	0.06	0.22	0.03	-0.052	Normal	
20200924 14:26:36.276  	12.582	70.15	4.2	0.05	0.19	0.03	-0.052	Normal	
20200924 14:26:36.378  	12.563	70.10	4.4	0.05	0.17	0.02	-0.052	Normal	
20200924 14:26:36.510  	12.538	70.03	4.7	0.05	0.17	0.03	-0.052	Normal	
20200924 14:26:36.610  	12.491	69.90	4.9	0.06	0.18	0.03	-0.052	Normal	
20200924 14:26:36.708  	12.442	69.76	5.0	0.07	0.18	0.04	-0.052	Normal	
20200924 14:26:36.809  	12.456	69.80	5.1	0.08	0.16	0.06	-0.052	Normal	
20200924 14:26:36.942  	12.431	69.73	5.1	0.09	0.15	0.06	-0.052	Normal	
20200924 14:26:37.075  	12.415	69.68	5.1	0.09	0.14	0.06	-0.052	Normal	
20200924 14:26:37.175  	12.396	69.63	5.2	0.09	0.12	0.07	-0.052	Normal	
20200924 14:26:37.274  	12.413	69.68	5.5	0.09	0.13	0.07	-0.052	Normal	
20200924 14:26:37.405  	12.424	69.71	5.7	0.10	0.13	0.07	-0.052	Normal	
20200924 14:26:37.507  	12.371	69.56	5.8	0.10	0.13	0.08	-0.053	Normal	
20200924 14:26:37.610  	12.329	69.44	5.8	0.10	0.13	0.07	-0.053	Normal	
20200924 14:26:37.742  	12.276	69.29	5.8	0.10	0.13	0.07	-0.053	Normal	
20200924 14:26:37.841  	12.255	69.24	5.8	0.06	0.09	0.03	-0.053	Normal	
20200924 14:26:37.943  	12.215	69.12	5.8	0.06	0.08	0.03	-0.053	Normal	
20200924 14:26:38.043  	12.203	69.09	5.8	0.06	0.07	0.03	-0.053	Normal	
20200924 14:26:38.176  	12.160	68.97	6.1	0.06	0.07	0.03	-0.052	Normal	
20200924 14:26:38.275  	12.129	68.88	6.2	0.07	0.07	0.03	-0.052	Normal	
20200924 14:26:38.375  	12.121	68.86	6.2	0.07	0.07	0.04	-0.052	Normal	
20200924 14:26:38.477  	12.123	68.86	6.2	0.08	0.08	0.05	-0.052	Normal	
20200924 14:26:38.579  	12.126	68.87	6.3	0.08	0.08	0.05	-0.052	Normal	
20200924 14:26:38.679  	12.101	68.80	6.3	0.09	0.08	0.06	-0.052	Normal	
20200924 14:26:38.780  	12.087	68.76	6.6	0.09	0.08	0.06	-0.052	Normal	
20200924 14:26:38.879  	12.059	68.68	6.6	0.09	0.08	0.06	-0.052	Normal	
20200924 14:26:39.011  	12.085	68.75	6.6	0.10	0.07	0.07	-0.052	Normal	
20200924 14:26:39.109  	12.073	68.72	6.6	0.11	0.07	0.08	-0.052	Normal	
20200924 14:26:39.241  	12.081	68.74	6.6	0.11	0.05	0.09	-0.052	Normal	
20200924 14:26:39.375  	12.078	68.73	6.9	0.12	0.05	0.09	-0.052	Normal	
20200924 14:26:39.476  	12.091	68.77	7.1	0.12	0.04	0.10	-0.052	Normal	
20200924 14:26:39.576  	12.111	68.83	7.4	0.13	0.04	0.10	-0.052	Normal	
20200924 14:26:39.708  	12.082	68.74	7.4	0.15	0.04	0.12	-0.052	Normal	
20200924 14:26:39.808  	12.059	68.68	7.4	0.15	0.00	0.13	-0.052	Normal	
20200924 14:26:39.941  	12.062	68.69	7.4	0.16	-0.03	0.13	-0.052	Normal	
20200924 14:26:40.043  	12.068	68.70	7.4	0.16	-0.04	0.13	-0.052	Normal	
20200924 14:26:40.145  	12.046	68.64	7.5	0.16	-0.05	0.13	-0.052	Normal	
20200924 14:26:40.245  	12.001	68.51	8.0	0.16	-0.05	0.14	-0.052	Normal	
20200924 14:26:40.375  	11.980	68.45	8.3	0.17	-0.05	0.15	-0.052	Normal	
20200924 14:26:40.475  	11.933	68.32	8.3	0.19	-0.07	0.16	-0.052	Normal	
20200924 14:26:40.578  	11.873	68.15	8.3	0.20	-0.08	0.17	-0.052	Normal	
20200924 14:26:40.710  	11.787	67.90	8.3	0.20	-0.11	0.18	-0.052	Normal	
20200924 14:26:40.841  	11.734	67.75	8.3	0.20	-0.12	0.17	-0.052	Normal	
20200924 14:26:40.941  	11.708	67.67	8.5	0.20	-0.14	0.17	-0.052	Normal	
20200924 14:26:41.074  	11.687	67.61	8.8	0.20	-0.13	0.17	-0.052	Normal	
20200924 14:26:41.175  	11.721	67.71	9.0	0.21	-0.13	0.19	-0.052	Normal	
20200924 14:26:41.275  	11.737	67.76	9.0	0.22	-0.13	0.20	-0.052	Normal	
20200924 14:26:41.374  	11.783	67.89	9.0	0.22	-0.13	0.21	-0.053	Normal	
20200924 14:26:41.475  	11.847	68.07	9.1	0.24	-0.15	0.22	-0.053	Normal	
20200924 14:26:41.608  	11.887	68.19	9.1	0.25	-0.16	0.23	-0.052	Normal	
20200924 14:26:41.710  	11.926	68.30	9.1	0.25	-0.17	0.23	-0.052	Normal	
20200924 14:26:41.841  	11.993	68.49	9.5	0.25	-0.18	0.24	-0.052	Normal	
20200924 14:26:41.974  	12.010	68.54	9.8	0.26	-0.19	0.24	-0.052	Normal	
20200924 14:26:42.074  	11.947	68.36	9.8	0.26	-0.24	0.24	-0.052	Normal	
20200924 14:26:42.206  	11.902	68.23	9.8	0.26	-0.26	0.25	-0.052	Normal	
20200924 14:26:42.307  	11.877	68.16	9.8	0.27	-0.26	0.26	-0.052	Normal	
20200924 14:26:42.407  	11.857	68.10	9.8	0.27	-0.27	0.26	-0.053	Normal	
20200924 14:26:42.507  	11.828	68.02	9.9	0.27	-0.27	0.26	-0.053	Normal	
20200924 14:26:42.610  	11.864	68.12	10.2	0.28	-0.26	0.26	-0.053	Normal	
20200924 14:26:42.711  	11.870	68.14	10.3	0.29	-0.25	0.27	-0.053	Normal	
20200924 14:26:42.811  	11.924	68.29	10.6	0.29	-0.25	0.28	-0.052	Normal	
20200924 14:26:42.942  	11.945	68.36	10.6	0.30	-0.26	0.29	-0.052	Normal	
20200924 14:26:43.041  	11.966	68.41	10.6	0.30	-0.29	0.29	-0.052	Normal	
20200924 14:26:43.140  	11.960	68.40	10.6	0.30	-0.31	0.29	-0.052	Normal	
20200924 14:26:43.243  	11.932	68.32	10.6	0.31	-0.31	0.30	-0.052	Normal	
20200924 14:26:43.342  	11.942	68.35	10.9	0.31	-0.31	0.30	-0.052	Normal	
20200924 14:26:43.475  	11.913	68.26	11.2	0.31	-0.32	0.30	-0.052	Normal	
20200924 14:26:43.574  	11.917	68.27	11.2	0.31	-0.34	0.30	-0.052	Normal	
20200924 14:26:43.707  	11.876	68.16	11.2	0.32	-0.36	0.31	-0.052	Normal	
20200924 14:26:43.809  	11.844	68.06	11.2	0.32	-0.37	0.31	-0.052	Normal	
20200924 14:26:43.908  	11.829	68.02	11.2	0.32	-0.37	0.30	-0.052	Normal	
20200924 14:26:44.010  	11.812	67.97	11.2	0.32	-0.37	0.30	-0.052	Normal	
20200924 14:26:44.110  	11.838	68.05	11.2	0.32	-0.37	0.31	-0.052	Normal	
20200924 14:26:44.210  	11.846	68.07	11.2	0.33	-0.37	0.32	-0.052	Normal	
20200924 14:26:44.343  	11.898	68.22	11.2	0.33	-0.36	0.32	-0.052	Normal	
20200924 14:26:44.475  	11.959	68.40	11.5	0.34	-0.35	0.33	-0.052	Normal	
20200924 14:26:44.576  	11.984	68.46	11.6	0.34	-0.36	0.33	-0.051	Normal	
20200924 14:26:44.675  	11.980	68.45	11.7	0.34	-0.38	0.33	-0.051	Normal	
20200924 14:26:44.777  	11.960	68.40	11.7	0.35	-0.39	0.34	-0.051	Normal	
20200924 14:26:44.879  	11.963	68.41	11.7	0.34	-0.39	0.34	-0.051	Normal	
20200924 14:26:44.980  	11.969	68.42	11.7	0.34	-0.41	0.33	-0.051	Normal	
20200924 14:26:45.079  	11.930	68.31	11.7	0.34	-0.41	0.33	-0.051	Normal	
20200924 14:26:45.212  	11.868	68.13	11.9	0.34	-0.44	0.33	-0.051	Normal	
20200924 14:26:45.310  	11.857	68.10	12.1	0.33	-0.45	0.32	-0.051	Normal	
20200924 14:26:45.442  	11.809	67.96	12.3	0.33	-0.46	0.32	-0.052	Normal	
20200924 14:26:45.542  	11.734	67.75	12.5	0.34	-0.46	0.33	-0.052	Normal	
20200924 14:26:45.675  	11.669	67.56	12.6	0.34	-0.46	0.33	-0.052	Normal	
20200924 14:26:45.775  	11.654	67.52	12.7	0.34	-0.46	0.33	-0.051	Normal	
20200924 14:26:45.876  	11.664	67.54	12.7	0.35	-0.46	0.34	-0.052	Normal	
20200924 14:26:46.008  	11.674	67.57	12.7	0.35	-0.47	0.34	-0.052	Normal	
20200924 14:26:46.110  	11.690	67.62	12.7	0.36	-0.47	0.35	-0.052	Normal	
20200924 14:26:46.208  	11.742	67.77	13.0	0.36	-0.47	0.35	-0.052	Normal	
20200924 14:26:46.308  	11.756	67.81	13.1	0.36	-0.47	0.36	-0.052	Normal	
20200924 14:26:46.408  	11.779	67.88	13.2	0.36	-0.47	0.36	-0.052	Normal	
20200924 14:26:46.508  	11.795	67.92	13.4	0.37	-0.47	0.36	-0.052	Normal	
20200924 14:26:46.609  	11.831	68.03	13.4	0.37	-0.48	0.37	-0.052	Normal	
20200924 14:26:46.743  	11.884	68.18	13.4	0.37	-0.51	0.37	-0.052	Normal	
20200924 14:26:46.844  	11.922	68.29	13.4	0.37	-0.51	0.37	-0.052	Normal	
20200924 14:26:46.945  	11.900	68.23	13.4	0.37	-0.51	0.37	-0.051	Normal	
20200924 14:26:47.047  	11.869	68.14	13.7	0.38	-0.53	0.38	-0.051	Normal	
20200924 14:26:47.149  	11.813	67.98	13.8	0.37	-0.54	0.37	-0.052	Normal	
20200924 14:26:47.251  	11.771	67.86	13.9	0.38	-0.56	0.37	-0.052	Normal	
20200924 14:26:47.382  	11.654	67.52	14.3	0.37	-0.56	0.37	-0.052	Normal	
20200924 14:26:47.481  	11.573	67.28	14.3	0.37	-0.59	0.36	-0.053	Normal	
20200924 14:26:47.582  	11.456	66.94	14.3	0.37	-0.59	0.37	-0.053	Normal	
20200924 14:26:47.682  	11.393	66.76	14.3	0.37	-0.60	0.36	-0.053	Normal	
20200924 14:26:47.813  	11.330	66.57	14.3	0.36	-0.60	0.35	-0.053	Normal	
20200924 14:26:47.944  	11.247	66.33	14.6	0.33	-0.60	0.32	-0.053	Normal	
20200924 14:26:48.074  	11.144	66.02	14.9	0.30	-0.58	0.27	-0.052	Normal	
20200924 14:26:48.174  	11.055	65.76	15.1	0.28	-0.58	0.27	-0.052	Normal	
20200924 14:26:48.275  	10.996	65.58	15.2	0.23	-0.62	0.21	-0.052	Normal	
20200924 14:26:48.409  	10.905	65.31	15.2	0.18	-0.65	0.14	-0.051	Normal	
20200924 14:26:48.540  	10.803	65.01	15.2	0.14	-0.68	0.13	-0.052	Normal	
20200924 14:26:48.641  	10.772	64.91	15.2	0.14	-0.69	0.11	-0.052	Normal	
20200924 14:26:48.774  	10.749	64.84	15.5	0.14	-0.69	0.10	-0.052	Normal	
20200924 14:26:48.875  	10.748	64.84	15.7	0.13	-0.70	0.09	-0.052	Normal	
20200924 14:26:48.977  	10.757	64.87	16.0	0.12	-0.70	0.08	-0.052	Normal	
20200924 14:26:49.078  	10.784	64.95	16.2	0.10	-0.71	0.07	-0.052	Normal	
20200924 14:26:49.180  	10.811	65.03	16.2	0.10	-0.71	0.07	-0.052	Normal	
20200924 14:26:49.281  	10.789	64.96	16.2	0.08	-0.72	0.06	-0.052	Normal	
20200924 14:26:49.382  	10.789	64.96	16.2	0.08	-0.73	0.06	-0.052	Normal	
20200924 14:26:49.483  	10.773	64.91	16.2	0.09	-0.72	0.06	-0.052	Normal	
20200924 14:26:49.616  	10.710	64.73	16.4	0.10	-0.73	0.07	-0.052	Normal	
20200924 14:26:49.716  	10.742	64.82	16.9	0.10	-0.73	0.07	-0.053	Normal	
20200924 14:26:49.816  	10.725	64.77	17.1	0.10	-0.71	0.07	-0.053	Normal	
20200924 14:26:49.948  	10.741	64.82	17.2	0.10	-0.71	0.08	-0.053	Normal	
20200924 14:26:50.079  	10.775	64.92	17.2	0.10	-0.70	0.07	-0.053	Normal	
20200924 14:26:50.179  	10.839	65.11	17.2	0.10	-0.71	0.07	-0.052	Normal	
20200924 14:26:50.310  	10.911	65.33	17.3	0.11	-0.72	0.09	-0.051	Normal	
20200924 14:26:50.441  	10.968	65.50	17.2	0.12	-0.73	0.11	-0.051	Normal	
20200924 14:26:50.543  	11.038	65.71	17.2	0.13	-0.73	0.13	-0.051	Normal	
20200924 14:26:50.643  	11.076	65.82	17.4	0.14	-0.72	0.13	-0.051	Normal	
20200924 14:26:50.776  	11.126	65.97	17.5	0.16	-0.73	0.15	-0.051	Normal	
20200924 14:26:50.879  	11.172	66.11	17.6	0.17	-0.75	0.16	-0.051	Normal	
20200924 14:26:50.978  	11.216	66.24	17.7	0.17	-0.75	0.15	-0.051	Normal	
20200924 14:26:51.078  	11.223	66.26	17.7	0.17	-0.73	0.14	-0.050	Normal	
20200924 14:26:51.180  	11.238	66.30	17.7	0.17	-0.75	0.14	-0.050	Normal	
20200924 14:26:51.282  	11.303	66.49	17.7	0.18	-0.75	0.16	-0.050	Normal	
20200924 14:26:51.382  	11.350	66.63	17.7	0.19	-0.73	0.17	-0.050	Normal	
20200924 14:26:51.480  	11.373	66.70	17.7	0.19	-0.73	0.19	-0.050	Normal	
20200924 14:26:51.582  	11.357	66.65	18.0	0.21	-0.74	0.21	-0.051	Normal	
20200924 14:26:51.712  	11.463	66.96	18.0	0.21	-0.73	0.21	-0.051	Normal	
20200924 14:26:51.812  	11.494	67.05	18.0	0.21	-0.72	0.20	-0.051	Normal	
20200924 14:26:51.944  	11.509	67.09	18.0	0.18	-0.73	0.17	-0.051	Normal	
20200924 14:26:52.075  	11.479	67.01	18.0	0.18	-0.73	0.17	-0.051	Normal	
20200924 14:26:52.175  	11.488	67.03	18.0	0.20	-0.73	0.20	-0.051	Normal	
20200924 14:26:52.308  	11.512	67.10	18.0	0.20	-0.73	0.20	-0.051	Normal	
