          V_ref,             LF,             DF,             CL,             Cd,              A,         A(Cor),        CD(Cor)
        86.6802,       0.217545,       -0.57407,      0.0629304,      -0.166064,       0.279253,         0.2809,      -0.165985
        86.9002,       0.223058,      -0.593295,      0.0641988,      -0.170758,       0.279253,       0.280933,      -0.170675
        87.0029,       0.232671,      -0.596052,      0.0668075,      -0.171146,       0.279253,       0.281002,      -0.171057
        87.0909,       0.232671,      -0.596052,      0.0666726,      -0.170801,       0.279253,       0.280998,      -0.170712
        87.2669,       0.235427,      -0.605664,      0.0671906,      -0.172856,       0.279253,       0.281012,      -0.172765
        87.2962,       0.235427,      -0.605664,      0.0671454,       -0.17274,       0.279253,        0.28101,      -0.172649
        87.4135,       0.238183,      -0.615277,      0.0677493,       -0.17501,       0.279253,       0.281026,      -0.174919
        87.3989,        0.24504,      -0.608421,      0.0697229,      -0.173118,       0.279253,       0.281078,      -0.173021
        87.3989,        0.24504,      -0.608421,      0.0697229,      -0.173118,       0.279253,       0.281078,      -0.173021
        87.4429,       0.242283,      -0.598808,      0.0688692,      -0.170212,       0.279253,       0.281056,      -0.170117
        87.6189,       0.242283,      -0.598808,      0.0685928,      -0.169529,       0.279253,       0.281048,      -0.169435
        87.6042,        0.24504,      -0.608421,      0.0693964,      -0.172308,       0.279253,       0.281069,      -0.172211
        87.6042,       0.250552,      -0.627646,      0.0709577,      -0.177752,       0.279253,        0.28111,      -0.177652
        87.6629,       0.250552,      -0.627646,      0.0708627,      -0.177515,       0.279253,       0.281108,      -0.177414
