Date:	9/24/2020
Time:	2:33 PM
Summary Notes:	




Data Timestamp        	q	V_ref	Alpha	NF/SF	AF/AF2	PM/YM	P	Orientation	Notes 
20200924 14:33:22.088  	3.972	39.42	8.0	0.07	-0.04	0.07	-0.068	Normal	
20200924 14:33:22.188  	4.057	39.84	8.0	0.07	-0.04	0.07	-0.068	Normal	
20200924 14:33:22.290  	4.144	40.26	8.0	0.07	-0.05	0.07	-0.068	Normal	
20200924 14:33:22.422  	4.266	40.85	8.0	0.07	-0.05	0.08	-0.068	Normal	
20200924 14:33:22.522  	4.342	41.21	8.0	0.07	-0.05	0.08	-0.068	Normal	
20200924 14:33:22.622  	4.420	41.58	8.0	0.07	-0.06	0.08	-0.068	Normal	
20200924 14:33:22.723  	4.516	42.03	8.0	0.07	-0.06	0.08	-0.068	Normal	
20200924 14:33:22.824  	4.609	42.46	8.0	0.07	-0.06	0.08	-0.068	Normal	
20200924 14:33:22.923  	4.690	42.83	8.0	0.07	-0.06	0.08	-0.068	Normal	
20200924 14:33:23.057  	4.789	43.28	8.0	0.07	-0.07	0.08	-0.068	Normal	
20200924 14:33:23.160  	4.883	43.70	8.0	0.07	-0.07	0.08	-0.068	Normal	
20200924 14:33:23.290  	5.016	44.30	8.0	0.08	-0.07	0.08	-0.068	Normal	
20200924 14:33:23.423  	5.149	44.88	8.0	0.08	-0.08	0.08	-0.068	Normal	
20200924 14:33:23.555  	5.272	45.41	8.0	0.08	-0.09	0.08	-0.068	Normal	
20200924 14:33:23.657  	5.392	45.92	8.0	0.08	-0.09	0.08	-0.068	Normal	
20200924 14:33:23.756  	5.519	46.46	8.0	0.08	-0.09	0.08	-0.067	Normal	
20200924 14:33:23.858  	5.640	46.97	8.0	0.08	-0.09	0.08	-0.067	Normal	
20200924 14:33:23.958  	5.754	47.44	8.0	0.08	-0.09	0.08	-0.068	Normal	
20200924 14:33:24.091  	5.873	47.93	8.0	0.08	-0.10	0.09	-0.067	Normal	
20200924 14:33:24.223  	5.993	48.42	8.0	0.08	-0.10	0.09	-0.067	Normal	
20200924 14:33:24.324  	6.067	48.71	8.0	0.08	-0.10	0.09	-0.067	Normal	
20200924 14:33:24.424  	6.139	49.00	8.0	0.09	-0.10	0.09	-0.067	Normal	
20200924 14:33:24.555  	6.232	49.37	8.0	0.09	-0.11	0.09	-0.067	Normal	
20200924 14:33:24.654  	6.329	49.75	8.0	0.09	-0.11	0.09	-0.067	Normal	
20200924 14:33:24.788  	6.480	50.34	8.0	0.09	-0.11	0.09	-0.068	Normal	
20200924 14:33:24.888  	6.572	50.70	8.0	0.09	-0.12	0.09	-0.068	Normal	
20200924 14:33:24.990  	6.680	51.12	8.0	0.09	-0.12	0.09	-0.068	Normal	
20200924 14:33:25.121  	6.806	51.59	8.0	0.09	-0.13	0.10	-0.068	Normal	
20200924 14:33:25.222  	6.938	52.09	8.0	0.09	-0.13	0.10	-0.068	Normal	
20200924 14:33:25.355  	7.086	52.65	8.0	0.09	-0.13	0.10	-0.068	Normal	
20200924 14:33:25.456  	7.190	53.03	8.0	0.10	-0.14	0.10	-0.068	Normal	
20200924 14:33:25.588  	7.341	53.58	8.0	0.10	-0.14	0.10	-0.068	Normal	
20200924 14:33:25.687  	7.456	54.00	8.0	0.10	-0.14	0.10	-0.068	Normal	
20200924 14:33:25.788  	7.580	54.45	8.0	0.10	-0.14	0.10	-0.068	Normal	
20200924 14:33:25.889  	7.661	54.74	8.0	0.10	-0.15	0.10	-0.068	Normal	
20200924 14:33:25.988  	7.763	55.10	8.0	0.11	-0.15	0.10	-0.068	Normal	
20200924 14:33:26.091  	7.895	55.57	8.0	0.11	-0.15	0.11	-0.068	Normal	
20200924 14:33:26.191  	8.023	56.02	8.0	0.11	-0.15	0.11	-0.068	Normal	
20200924 14:33:26.322  	8.215	56.68	8.0	0.11	-0.16	0.11	-0.068	Normal	
20200924 14:33:26.453  	8.384	57.27	8.0	0.12	-0.17	0.11	-0.068	Normal	
20200924 14:33:26.555  	8.530	57.76	8.0	0.12	-0.17	0.11	-0.068	Normal	
20200924 14:33:26.688  	8.685	58.29	8.0	0.12	-0.17	0.12	-0.068	Normal	
20200924 14:33:26.788  	8.784	58.62	8.0	0.12	-0.18	0.12	-0.068	Normal	
20200924 14:33:26.890  	8.873	58.91	8.0	0.13	-0.18	0.12	-0.068	Normal	
20200924 14:33:26.991  	8.974	59.25	8.0	0.13	-0.18	0.12	-0.068	Normal	
20200924 14:33:27.123  	9.116	59.71	8.0	0.13	-0.19	0.13	-0.068	Normal	
20200924 14:33:27.221  	9.219	60.05	8.0	0.13	-0.19	0.13	-0.068	Normal	
20200924 14:33:27.322  	9.324	60.39	8.0	0.14	-0.19	0.13	-0.068	Normal	
20200924 14:33:27.421  	9.449	60.79	8.0	0.14	-0.19	0.14	-0.068	Normal	
20200924 14:33:27.523  	9.620	61.34	8.0	0.15	-0.19	0.14	-0.069	Normal	
20200924 14:33:27.624  	9.766	61.81	8.0	0.15	-0.19	0.15	-0.069	Normal	
20200924 14:33:27.725  	9.904	62.24	8.0	0.16	-0.20	0.15	-0.068	Normal	
20200924 14:33:27.827  	10.057	62.72	8.0	0.16	-0.20	0.16	-0.068	Normal	
20200924 14:33:27.927  	10.212	63.20	8.0	0.16	-0.20	0.16	-0.067	Normal	
20200924 14:33:28.028  	10.377	63.71	8.0	0.17	-0.20	0.16	-0.067	Normal	
20200924 14:33:28.158  	10.537	64.20	8.0	0.17	-0.20	0.17	-0.067	Normal	
20200924 14:33:28.257  	10.655	64.56	8.0	0.17	-0.22	0.17	-0.067	Normal	
20200924 14:33:28.388  	10.799	64.99	8.0	0.18	-0.21	0.18	-0.067	Normal	
20200924 14:33:28.521  	10.922	65.36	8.0	0.19	-0.22	0.19	-0.068	Normal	
20200924 14:33:28.621  	11.002	65.60	8.0	0.19	-0.23	0.20	-0.068	Normal	
20200924 14:33:28.722  	11.070	65.80	8.0	0.20	-0.23	0.20	-0.068	Normal	
20200924 14:33:28.824  	11.136	66.00	8.0	0.20	-0.23	0.20	-0.069	Normal	
20200924 14:33:28.956  	11.221	66.25	8.0	0.21	-0.23	0.21	-0.069	Normal	
20200924 14:33:29.087  	11.281	66.43	8.0	0.21	-0.23	0.22	-0.069	Normal	
20200924 14:33:29.187  	11.363	66.67	8.0	0.22	-0.23	0.22	-0.069	Normal	
20200924 14:33:29.288  	11.445	66.91	8.0	0.22	-0.23	0.22	-0.069	Normal	
20200924 14:33:29.421  	11.571	67.28	8.0	0.22	-0.24	0.22	-0.069	Normal	
20200924 14:33:29.521  	11.680	67.59	8.0	0.22	-0.24	0.23	-0.069	Normal	
20200924 14:33:29.621  	11.813	67.97	8.0	0.23	-0.24	0.23	-0.069	Normal	
20200924 14:33:29.722  	11.957	68.39	8.0	0.25	-0.23	0.25	-0.069	Normal	
20200924 14:33:29.824  	12.064	68.69	8.0	0.25	-0.24	0.25	-0.069	Normal	
20200924 14:33:29.955  	12.243	69.20	8.0	0.25	-0.24	0.26	-0.069	Normal	
20200924 14:33:30.055  	12.346	69.49	8.0	0.25	-0.25	0.26	-0.069	Normal	
20200924 14:33:30.154  	12.481	69.87	8.0	0.25	-0.25	0.26	-0.070	Normal	
20200924 14:33:30.255  	12.559	70.09	8.0	0.26	-0.26	0.26	-0.069	Normal	
20200924 14:33:30.354  	12.632	70.29	8.0	0.27	-0.26	0.28	-0.069	Normal	
20200924 14:33:30.457  	12.720	70.54	8.0	0.27	-0.26	0.28	-0.069	Normal	
20200924 14:33:30.558  	12.811	70.79	8.0	0.27	-0.28	0.28	-0.069	Normal	
20200924 14:33:30.658  	12.852	70.90	8.0	0.27	-0.28	0.28	-0.069	Normal	
20200924 14:33:30.759  	12.927	71.11	8.0	0.27	-0.29	0.28	-0.068	Normal	
20200924 14:33:30.858  	12.984	71.27	8.0	0.27	-0.28	0.28	-0.068	Normal	
20200924 14:33:30.990  	13.005	71.32	8.0	0.27	-0.29	0.28	-0.068	Normal	
20200924 14:33:31.092  	13.037	71.41	8.0	0.27	-0.29	0.27	-0.068	Normal	
20200924 14:33:31.193  	13.058	71.47	8.0	0.27	-0.29	0.27	-0.068	Normal	
20200924 14:33:31.292  	13.085	71.54	8.0	0.27	-0.30	0.27	-0.067	Normal	
20200924 14:33:31.393  	13.090	71.56	8.0	0.27	-0.29	0.27	-0.067	Normal	
20200924 14:33:31.494  	13.095	71.57	8.0	0.27	-0.29	0.27	-0.067	Normal	
20200924 14:33:31.627  	13.118	71.63	8.0	0.27	-0.28	0.28	-0.067	Normal	
20200924 14:33:31.726  	13.123	71.65	8.0	0.28	-0.28	0.28	-0.067	Normal	
20200924 14:33:31.828  	13.135	71.68	8.0	0.27	-0.29	0.28	-0.066	Normal	
20200924 14:33:31.931  	13.122	71.64	8.0	0.28	-0.29	0.28	-0.066	Normal	
20200924 14:33:32.062  	13.096	71.57	8.0	0.27	-0.30	0.27	-0.066	Normal	
20200924 14:33:32.162  	13.055	71.46	8.0	0.26	-0.31	0.27	-0.066	Normal	
20200924 14:33:32.261  	13.033	71.40	8.0	0.26	-0.32	0.26	-0.066	Normal	
